Date,T_Max,T_Min,Tav,Rain,Evap,Radn,VP,RHAv,RHmaxT,RHminT,Mlake
06/10/2017 00:00,18.1,8.9,13.5,0,3.5,17.5,11.9,78.65,57.3,100,3.3
07/10/2017 00:00,21,5.9,13.45,0,4.6,21.8,12.5,75.15,50.3,100,4.2
08/10/2017 00:00,24.8,8,16.4,0,4.2,24.7,13.6,71.75,43.5,100,5.3
09/10/2017 00:00,28.3,11.8,20.05,0,6.4,14.3,10.8,53.1,28.1,78.1,3.2
10/10/2017 00:00,16.6,13.3,14.95,0.2,3.6,8.6,14.1,83.55,74.7,92.4,2.2
11/10/2017 00:00,19.9,10.1,15,0,3.8,22.3,11.9,73.75,51.2,96.3,4.5
12/10/2017 00:00,25.4,8.9,17.15,0,5.8,25.8,12.1,68.65,37.3,100,5.5
13/10/2017 00:00,16,10.7,13.35,0.6,3.2,20.4,11.6,77,63.8,90.2,3.9
14/10/2017 00:00,17.1,8,12.55,1.2,4.6,18.5,9.8,70.85,50.3,91.4,3.4
15/10/2017 00:00,21.9,9.1,15.5,0,7.1,23.5,10.3,64.2,39.2,89.2,4.8
16/10/2017 00:00,26.9,10.8,18.85,0,8.4,15.9,9.1,48,25.7,70.3,3.4
17/10/2017 00:00,16,8.1,12.05,5.4,4.9,23.4,8.6,63.5,47.3,79.7,4.4
18/10/2017 00:00,24.7,5.8,15.25,0,6.2,27,9.3,64.95,29.9,100,5.5
19/10/2017 00:00,29.2,10.2,19.7,0,8,27.1,7.3,38.35,18,58.7,5.9
20/10/2017 00:00,27.8,14.7,21.25,0,4.5,20.3,9.1,39.4,24.4,54.4,4.6
21/10/2017 00:00,19.7,13.8,16.75,1.4,2.8,9.1,15.9,84.65,69.3,100,2.5
22/10/2017 00:00,20.7,13.2,16.95,3.2,3.5,12.1,16.5,83.8,67.6,100,3.2
23/10/2017 00:00,17,11,14,3.4,4.5,19.8,10.1,64.6,52.2,77,3.9
24/10/2017 00:00,15.7,7.7,11.7,1.8,4.1,21.8,8.4,63.55,47.1,80,4
25/10/2017 00:00,17.8,6.7,12.25,0.1,3,14.7,10.2,75.05,50.1,100,2.8
26/10/2017 00:00,18.7,8.3,13.5,0,4.6,18.2,10.7,73.7,49.6,97.8,3.5
27/10/2017 00:00,21.3,8.3,14.8,1,2.6,15.8,12.1,73.9,47.8,100,3.2
28/10/2017 00:00,18.6,11,14.8,1,4.7,16.1,13.3,81.05,62.1,100,3.3
29/10/2017 00:00,17.9,11.6,14.75,0.1,4.7,16.3,11.1,67.75,54.2,81.3,3.3
30/10/2017 00:00,18.3,11.8,15.05,0,4.4,18.6,10.2,61.1,48.5,73.7,3.7
31/10/2017 00:00,20.3,11.2,15.75,0,4.9,25.1,9.9,58.05,41.6,74.5,5.2
01/11/2017 00:00,26.8,6.2,16.5,0,5.6,25.9,12.7,68,36,100,5.6
02/11/2017 00:00,25.7,11,18.35,0,7.3,26.8,12.9,68.7,39.1,98.3,6
03/11/2017 00:00,18.5,11.6,15.05,0,6.5,25.7,9.7,58.35,45.6,71.1,5.3
04/11/2017 00:00,20.5,5.3,12.9,0,6.3,28.6,8.4,64.6,34.8,94.4,5.7
05/11/2017 00:00,28.2,6.3,17.25,0,6.5,29.6,9.9,62.95,25.9,100,6.4
06/11/2017 00:00,33.2,11.6,22.4,0,9.2,27.5,7.4,34.35,14.5,54.2,6.3
07/11/2017 00:00,19.6,15.2,17.4,0,3.8,9.2,15.5,78.9,68,89.8,2.6
08/11/2017 00:00,16.6,11.4,14,3.8,2.7,15,12.5,79.5,66.2,92.8,3.1
09/11/2017 00:00,17.9,8.1,13,1,4.1,23,9.6,67.85,46.8,88.9,4.5
10/11/2017 00:00,18.3,5.1,11.7,0,4.4,26,9.1,71.65,43.3,100,5
11/11/2017 00:00,20.4,6,13.2,0,5.7,26.7,10.6,72.1,44.2,100,5.4
12/11/2017 00:00,19.4,7.7,13.55,0,5.6,23,11,74.45,48.9,100,4.6
13/11/2017 00:00,19.2,9.2,14.2,0.2,6.1,20.9,10.5,68.75,47.2,90.3,4.2
14/11/2017 00:00,19,10.3,14.65,0,5.5,21.4,10.9,68.35,49.6,87.1,4.4
15/11/2017 00:00,19.6,7.1,13.35,0,4.3,23.8,10.7,73.45,46.9,100,4.8
16/11/2017 00:00,20.2,7,13.6,0,5.5,27.2,10.3,71.75,43.5,100,5.5
17/11/2017 00:00,21.1,5.8,13.45,0,4.2,28.2,11.2,72.4,44.8,100,5.8
18/11/2017 00:00,30.8,7.4,19.1,0,8.4,30.3,14.7,66.55,33.1,100,7.1
19/11/2017 00:00,25.2,11.8,18.5,0,5.1,24.1,13.9,71.7,43.4,100,5.4
20/11/2017 00:00,18.6,12.2,15.4,0,4.5,14.7,11.9,69.7,55.6,83.8,3.1
21/11/2017 00:00,18.2,8,13.1,0,4.8,18.2,9.3,65.65,44.5,86.8,3.5
22/11/2017 00:00,19,7.2,13.1,4.4,3.7,19.1,11.9,77.1,54.2,100,3.8
23/11/2017 00:00,18.7,10.7,14.7,0,3.5,20.1,12.8,79.45,59.4,99.5,4.2
24/11/2017 00:00,19.7,11.2,15.45,0.4,5,25.2,10.8,64.15,47.1,81.2,5.3
25/11/2017 00:00,26.2,4.8,15.5,0,6.1,31.1,10.7,65.75,31.5,100,6.7
26/11/2017 00:00,33.2,11.1,22.15,0,8.2,26,13.3,63.05,26.1,100,6.3
27/11/2017 00:00,36.4,17.5,26.95,0,9.3,25.8,8.6,28.6,14.2,43,6.5
28/11/2017 00:00,17.5,14.5,16,0,3.4,10.1,14.7,81.3,73.5,89.1,2.6
29/11/2017 00:00,20.6,9.2,14.9,2.4,6.1,28.6,11.1,70.65,45.8,95.5,6
30/11/2017 00:00,26.8,5.5,16.15,0,6.6,31.5,9.7,63.75,27.5,100,6.8
01/12/2017 00:00,26.6,12.9,19.75,0,4.2,11.2,8.1,38.9,23.3,54.5,2.6
02/12/2017 00:00,26.5,12.1,19.3,2.6,6.9,24.6,15.7,72.7,45.4,100,5.7
03/12/2017 00:00,26.8,11.4,19.1,0.6,4.5,21.1,15.6,72.15,44.3,100,4.9
04/12/2017 00:00,20,13.8,16.9,0.1,6.4,24.8,11.9,63.2,50.9,75.5,5.4
05/12/2017 00:00,17.8,7.9,12.85,3.6,4.7,25.3,9.4,67.2,46.1,88.3,5
06/12/2017 00:00,21.5,9.1,15.3,0.4,4.4,26.9,13.2,75.75,51.5,100,5.8
07/12/2017 00:00,30.6,10.2,20.4,0,8.3,27.8,13.8,65.7,31.4,100,6.5
08/12/2017 00:00,29.3,16.7,23,0,5.3,11.6,10.6,40.9,26,55.8,3.1
09/12/2017 00:00,19.7,13.4,16.55,1.8,5.6,16.8,14.9,81,65,97,3.7
10/12/2017 00:00,20.5,11.7,16.1,0.1,4.7,22,12.6,72,52.3,91.7,4.7
11/12/2017 00:00,20.5,11.8,16.15,0.8,5.2,17.1,14.2,79.45,58.9,100,3.7
12/12/2017 00:00,21,13,17,0.2,5.3,24.5,14.6,78.1,58.7,97.5,5.5
13/12/2017 00:00,21.9,13.6,17.75,0,5.3,23.2,15.2,77.8,57.9,97.7,5.3
14/12/2017 00:00,21.2,10.8,16,0.1,6.6,27,10,58.5,39.7,77.3,5.7
15/12/2017 00:00,21.9,8.6,15.25,0,4.2,25.3,11.6,72.1,44.2,100,5.3
16/12/2017 00:00,24,8.8,16.4,0,6.8,30,12,70.1,40.2,100,6.6
17/12/2017 00:00,28.8,9.2,19,0,7.1,31.4,14.4,68.2,36.4,100,7.4
18/12/2017 00:00,37.8,13.4,25.6,0,9,27.3,12.2,49,18.6,79.4,6.9
19/12/2017 00:00,41.7,17.2,29.45,0,12.6,30,13.5,42.75,16.7,68.8,8.2
20/12/2017 00:00,28.3,16.8,22.55,0,10,23.4,16.9,66.15,43.9,88.4,5.9
21/12/2017 00:00,22.6,15,18.8,0.8,2,8.3,16.2,77.1,59.1,95.1,2.4
22/12/2017 00:00,21.4,15.6,18.5,2.6,2.9,11.5,18.1,85.5,71,100,3.1
23/12/2017 00:00,20.8,12.4,16.6,0.4,5.1,22.6,13,71.6,52.9,90.3,4.9
24/12/2017 00:00,25.9,8.2,17.05,0,6.5,31,11.1,66.6,33.2,100,6.9
25/12/2017 00:00,31.5,9,20.25,0,9.1,29.2,11.4,62.05,24.7,99.4,6.8
26/12/2017 00:00,23.7,15.7,19.7,0,6.6,28.3,13.8,62.25,47.1,77.4,6.6
27/12/2017 00:00,29.5,9.4,19.45,0,7.7,32,11.9,64.45,28.9,100,7.4
28/12/2017 00:00,27.6,16.3,21.95,0,9.1,27,10.7,43.4,29,57.8,6.4
29/12/2017 00:00,22.3,10,16.15,0,6.9,30.6,10.7,63.5,39.8,87.2,6.7
30/12/2017 00:00,24.9,7.6,16.25,0,6.6,32.1,11,67.45,34.9,100,7.1
31/12/2017 00:00,32.3,7,19.65,0,8.2,32,11.3,61.7,23.4,100,7.4
01/01/2018 00:00,28,16.9,22.45,0,2.4,8.7,13.9,54.5,36.8,72.2,2.5
02/01/2018 00:00,17.6,13.7,15.65,10,1.8,8.7,15.1,85.75,75.1,96.4,2.3
03/01/2018 00:00,21.8,14,17.9,2.6,5.5,19.5,14.2,71.65,54.4,88.9,4.4
04/01/2018 00:00,21.7,13.2,17.45,0.2,5.8,26.1,11.4,59.55,43.9,75.2,5.7
05/01/2018 00:00,22.1,12.6,17.35,0,6,24.6,13.5,71.7,50.8,92.6,5.5
06/01/2018 00:00,20,12.3,16.15,1,7.1,23.7,10.3,58.1,44.1,72.1,5
07/01/2018 00:00,22.1,9.1,15.6,0,6.9,23.4,11.7,72,44,100,4.9
08/01/2018 00:00,24.4,9.7,17.05,0,7,29.6,12.3,70.15,40.3,100,6.6
09/01/2018 00:00,30.2,13.6,21.9,0,8.5,30.3,14.4,63.05,33.6,92.5,7.4
10/01/2018 00:00,30.6,17.7,24.15,0,8.5,30.8,17.5,63.2,39.9,86.5,8
11/01/2018 00:00,24.3,14.3,19.3,0,7.3,29.5,15.4,72.6,50.7,94.5,6.9
12/01/2018 00:00,27.8,12.8,20.3,0,6.5,30,15.3,70.5,41,100,7.2
13/01/2018 00:00,39.3,13.1,26.2,0,11,31.2,13.8,55.5,19.4,91.6,8.1
14/01/2018 00:00,43.5,19.4,31.45,0,12.5,27.5,12.1,33.65,13.6,53.7,7.7
15/01/2018 00:00,41.9,23.9,32.9,0.1,10.6,22.1,16.9,38.85,20.7,57,6.9
16/01/2018 00:00,43,26.5,34.75,0,11.7,30,15,30.35,17.4,43.3,9
17/01/2018 00:00,40.1,24.8,32.45,0,10.8,28.7,14.2,32.25,19.1,45.4,8.3
18/01/2018 00:00,25.3,18.5,21.9,0,8.2,26.4,19.6,76.45,60.8,92.1,6.6
19/01/2018 00:00,24.1,12.1,18.1,0,6.9,29.9,12.6,65.65,42,89.3,6.8
20/01/2018 00:00,24.1,12.1,18.1,0,8.1,29.2,13.3,69.3,44.3,94.3,6.6
21/01/2018 00:00,23.6,11,17.3,0,8,27.9,12.9,71.3,44.3,98.3,6.2
22/01/2018 00:00,25.9,11,18.45,0,7.2,26.8,14.7,72,44,100,6.1
23/01/2018 00:00,33,11.6,22.3,0,6.9,25.1,14.1,64,28,100,6.1
24/01/2018 00:00,24.8,16.7,20.75,0,7.4,24.9,16.6,70.2,53,87.4,6
25/01/2018 00:00,23.2,10.5,16.85,0,7.2,29.2,11.4,64.95,40.1,89.8,6.4
26/01/2018 00:00,32,10.3,21.15,0,7.9,30.5,11.3,57.05,23.8,90.3,7.2
27/01/2018 00:00,38.4,14,26.2,0,10.6,29.8,10.9,42.15,16.1,68.2,7.5
28/01/2018 00:00,41.5,17.9,29.7,0,14.7,29.6,10.2,31.3,12.8,49.8,7.9
29/01/2018 00:00,26.5,16.9,21.7,0,9.5,28.3,14.2,57.4,41,73.8,6.8
30/01/2018 00:00,31.6,14.4,23,0,8.5,25.5,13,53.65,28,79.3,6.2
31/01/2018 00:00,29.6,15.3,22.45,0,6,28.5,17.9,71.6,43.2,100,7.1
01/02/2018 00:00,40.5,14.7,27.6,0,11.4,28.6,15.1,55.1,19.9,90.3,7.6
02/02/2018 00:00,44,20.9,32.45,0,11.7,25.5,12.3,31.65,13.5,49.8,7.3
03/02/2018 00:00,23,19.3,21.15,0,7.8,15,18.8,75.45,66.9,84,3.9
04/02/2018 00:00,25.9,11.7,18.8,0,8.6,29.6,10.8,55.45,32.3,78.6,6.7
05/02/2018 00:00,28.5,9.6,19.05,0,7.2,29.4,12.4,65.95,31.9,100,6.7
06/02/2018 00:00,27.2,13.3,20.25,0,8,28.8,17.4,74.1,48.2,100,7
07/02/2018 00:00,28.6,15.7,22.15,0,7.3,23.1,16.7,68.2,42.7,93.7,5.7
08/02/2018 00:00,41.3,15.5,28.4,0,9.7,24,12.8,44.45,16.2,72.7,6.4
09/02/2018 00:00,23.4,18.2,20.8,0,9.3,26,16,66.1,55.6,76.6,6.2
10/02/2018 00:00,27.7,9.3,18.5,0,6.8,28.6,12.4,66.7,33.4,100,6.4
11/02/2018 00:00,37.1,10.2,23.65,0,9.4,27.9,12.5,59.9,19.8,100,6.8
12/02/2018 00:00,37.6,18.4,28,0,11.2,16.6,8.8,27.6,13.6,41.6,4.5
13/02/2018 00:00,25.4,22,23.7,0.4,2.2,6.8,15.8,54.25,48.7,59.8,2.3
14/02/2018 00:00,24.8,19.5,22.15,9.6,2.3,7.1,22.3,84.85,71.3,98.4,2.1
15/02/2018 00:00,24.5,19.3,21.9,3,3.5,10.4,21.9,84.6,71.3,97.9,3
16/02/2018 00:00,23.8,15.7,19.75,0,6.1,24.7,14.4,64.85,48.9,80.8,5.7
17/02/2018 00:00,26,10.2,18.1,0,5.5,25.4,13.7,70.4,40.8,100,5.6
18/02/2018 00:00,24.2,11.1,17.65,0,5.9,24.9,15.8,76.15,52.3,100,5.5
19/02/2018 00:00,19.1,14.7,16.9,1.8,5,19.5,12.7,66.75,57.5,76,4.1
20/02/2018 00:00,20.5,9.9,15.2,3.4,7.6,23.7,12,74.15,49.8,98.5,4.9
21/02/2018 00:00,20.3,12.2,16.25,0.4,4.9,14.3,10.8,60.7,45.4,76,3
22/02/2018 00:00,22.7,12.3,17.5,0,5,19.4,12.6,66.9,45.7,88.1,4.1
23/02/2018 00:00,24,9.9,16.95,0,5.4,26.6,12.9,71.6,43.2,100,5.8
24/02/2018 00:00,26.3,10.8,18.55,0,5.4,25.6,14.8,71.65,43.3,100,5.8
25/02/2018 00:00,22.5,12.9,17.7,0,5.8,17.6,16.2,79.75,59.5,100,3.9
26/02/2018 00:00,22.3,13.8,18.05,0.2,5.6,21.5,15.7,78.95,58.3,99.6,4.7
27/02/2018 00:00,23.3,9.2,16.25,0,6,24,12.8,72.4,44.8,100,5
28/02/2018 00:00,23,9.6,16.3,0,5.9,25.1,11.4,68,40.6,95.4,5.3
01/03/2018 00:00,23.8,10.7,17.25,0,5.1,23.6,13.9,73.6,47.2,100,5.1
02/03/2018 00:00,25.1,11,18.05,0,5.3,24.4,14.5,72.75,45.5,100,5.4
03/03/2018 00:00,27.9,10.4,19.15,0,5.7,25.3,13.8,68.35,36.7,100,5.7
04/03/2018 00:00,34.8,12.6,23.7,0,7.6,23.6,13.7,59.3,24.6,94,5.7
05/03/2018 00:00,22.8,15.9,19.35,0,6.3,18.7,16.4,74.95,59.1,90.8,4.2
06/03/2018 00:00,21.6,8.7,15.15,0,6.9,24,10.8,69,41.9,96.1,4.8
07/03/2018 00:00,22.1,8.6,15.35,0,4.2,23.7,11.3,71.25,42.5,100,4.8
08/03/2018 00:00,27.8,10.5,19.15,0,5.1,23.1,15.2,70.35,40.7,100,5.2
09/03/2018 00:00,36.3,12.2,24.25,0,7.5,22.2,16.8,63.9,27.8,100,5.5
10/03/2018 00:00,30.7,13.9,22.3,0,4.6,14.7,14.8,63.35,33.5,93.2,3.6
11/03/2018 00:00,25.4,18,21.7,0.2,3.1,9.6,19.7,78.1,60.7,95.5,2.9
12/03/2018 00:00,22.1,13.6,17.85,1,5.5,21.7,13.7,69.75,51.5,88,4.6
13/03/2018 00:00,23,8.7,15.85,0,3.9,16.6,12.7,72.6,45.2,100,3.3
14/03/2018 00:00,26.5,8.6,17.55,0,4.2,15.1,13.6,69.65,39.3,100,3.2
15/03/2018 00:00,22.3,13.8,18.05,0.6,4.5,12.6,19.7,86.6,73.2,100,3.3
16/03/2018 00:00,20.5,12.2,16.35,2.4,3.4,14.7,13.3,74.45,55.2,93.7,3
17/03/2018 00:00,22.7,14.7,18.7,1.2,3.8,14.2,18.5,83.55,67.1,100,3.2
18/03/2018 00:00,23.1,14.3,18.7,0.2,3.6,14.3,17.3,80.6,61.2,100,3.2
19/03/2018 00:00,24.1,9,16.55,0,4.1,21.4,14.6,74.35,48.7,100,4.4
20/03/2018 00:00,31,8.8,19.9,0,4.7,21.6,12.5,63.9,27.8,100,4.7
21/03/2018 00:00,19.3,12.6,15.95,1,4.7,11.5,15.8,85.3,70.6,100,2.8
22/03/2018 00:00,19.5,6.7,13.1,0,4.5,18.8,10.2,72.5,45,100,3.4
23/03/2018 00:00,19.3,10.1,14.7,0,3.1,12.7,10.8,67.85,48.3,87.4,2.4
24/03/2018 00:00,20.3,9.9,15.1,0,4.1,16.5,15.2,81.9,63.8,100,3.2
25/03/2018 00:00,19.5,8.9,14.2,0,2.9,12.8,11.4,75.15,50.3,100,2.4
26/03/2018 00:00,26.5,11.9,19.2,0.4,4.3,17.8,16,73.1,46.2,100,3.8
27/03/2018 00:00,26.6,14.3,20.45,11.4,3,14.7,17.5,75.15,50.3,100,3.3
28/03/2018 00:00,22.7,15.4,19.05,0,2.8,12.8,17.2,80.4,62.4,98.4,2.8
29/03/2018 00:00,25,11.9,18.45,0,3.1,15.5,15.7,74.8,49.6,100,3.2
30/03/2018 00:00,28.8,10.2,19.5,0,3,18.4,15.1,69.05,38.1,100,3.9
31/03/2018 00:00,29.5,14.8,22.15,0,4.2,7.3,12.3,51.45,29.8,73.1,1.9
01/04/2018 00:00,34.6,18.3,26.45,0,8.7,18,13.2,43.4,24,62.8,4.4
02/04/2018 00:00,21.4,16.2,18.8,0.1,5.1,12.4,14.6,68.3,57.3,79.3,2.6
03/04/2018 00:00,20.5,12.6,16.55,0,4.1,13.2,12.9,71,53.5,88.5,2.6
04/04/2018 00:00,20,8,14,0,3.4,17.6,11.6,74.8,49.6,100,3.2
05/04/2018 00:00,20.3,7,13.65,0,2.1,13.2,10.6,72.25,44.5,100,2.3
06/04/2018 00:00,22.7,9.6,16.15,0,3.1,15.7,14.7,76.65,53.3,100,3
07/04/2018 00:00,26,11.5,18.75,0,2.9,6,10.2,52.8,30.4,75.2,1.4
08/04/2018 00:00,21.5,17.1,19.3,0.6,1.1,4.7,17,76.75,66.3,87.2,1.5
09/04/2018 00:00,20.5,17.2,18.85,2,1.7,4.5,19.9,91.3,82.6,100,1.3
10/04/2018 00:00,20.7,16.8,18.75,0.6,2.8,5.2,19.8,90.55,81.1,100,1.4
11/04/2018 00:00,20.3,14.9,17.6,0,2.8,11,14.7,74.25,61.7,86.8,2.2
12/04/2018 00:00,20.6,9.3,14.95,0,2.6,15.2,11.5,72.8,47.4,98.2,2.7
13/04/2018 00:00,20.5,10.5,15.5,0,2.6,12.3,15.3,81.75,63.5,100,2.3
14/04/2018 00:00,21.6,9.7,15.65,0,3.9,17.2,12.6,74.45,48.9,100,3.2
15/04/2018 00:00,21.7,8.6,15.15,0,3.4,16.4,13.9,76.8,53.6,100,3
16/04/2018 00:00,22.8,8.1,15.45,0,3.3,12.2,14.5,76.15,52.3,100,2.2
17/04/2018 00:00,22.9,7.5,15.2,0,2.4,14.4,15.9,78.5,57,100,2.6
18/04/2018 00:00,19.4,11.6,15.5,1.4,2.8,13.8,13.5,79.45,60,98.9,2.5
19/04/2018 00:00,18.1,9,13.55,0.1,1.9,9.8,11,74.45,53,95.9,1.6
20/04/2018 00:00,22.8,10.5,16.65,0,2.2,13.5,12.1,69.5,43.6,95.4,2.5
21/04/2018 00:00,25.2,11.8,18.5,0,3.6,6.5,11.9,61.55,37.1,86,1.4
22/04/2018 00:00,19.7,14.8,17.25,0.6,3.3,13.9,13.9,71.6,60.6,82.6,2.6
23/04/2018 00:00,20.7,5.6,13.15,0,3.4,12.8,12.7,76,52,100,2.1
24/04/2018 00:00,18.7,12.1,15.4,0.4,2.4,12.7,12.3,72.15,57.1,87.2,2.2
25/04/2018 00:00,21.2,4.2,12.7,0,2.5,7.2,8.8,67.5,35,100,1.1
26/04/2018 00:00,18.7,10.9,14.8,0.4,2.6,10.3,15.8,86.65,73.3,100,1.7
27/04/2018 00:00,19.7,3.3,11.5,0,3.8,15.1,9.1,69.85,39.7,100,2.4
28/04/2018 00:00,26.5,9.7,18.1,0.2,5.9,9.7,10.5,58.8,30.3,87.3,1.8
29/04/2018 00:00,19.2,13.9,16.55,19.6,3.7,10.4,15.1,81.5,67.9,95.1,1.8
30/04/2018 00:00,17.6,8,12.8,2.8,1.9,11.7,11.6,78.85,57.7,100,1.8
01/05/2018 00:00,17.2,9.3,13.25,0,2.2,5.3,11.6,79.1,59.1,99.1,1.2
02/05/2018 00:00,14.4,10.1,12.25,10,2.8,6.1,11.2,79.5,68.3,90.7,1.2
03/05/2018 00:00,15.7,8,11.85,9.2,1.8,10,9.8,73.2,55,91.4,1.5
04/05/2018 00:00,17.6,5.8,11.7,0.6,1.6,12.6,9.4,73.35,46.7,100,1.9
05/05/2018 00:00,18.3,11.8,15.05,5.6,2,7.6,14.5,84.5,69,100,1.4
06/05/2018 00:00,16.1,5.9,11,0.6,1.6,8.1,11.1,80.35,60.7,100,1.1
07/05/2018 00:00,17.3,4.3,10.8,0.2,1.8,10.4,11,77.85,55.7,100,1.4
08/05/2018 00:00,17,3.4,10.2,0,2.4,10.6,9.3,74,48,100,1.4
09/05/2018 00:00,16.5,9,12.75,0.4,1.5,4.4,12.2,82.5,65,100,1
10/05/2018 00:00,20.4,11.4,15.9,6.2,1.1,10.7,15.6,82.55,65.1,100,1.7
11/05/2018 00:00,19.7,11,15.35,0.4,1.6,11.7,15.6,84,68,100,1.9
12/05/2018 00:00,20.8,8.2,14.5,0.1,2.6,12.1,13.8,78.1,56.2,100,1.9
13/05/2018 00:00,20.9,9.3,15.1,0,2.9,11.8,12.6,75.5,51,100,1.9
14/05/2018 00:00,22.8,8.9,15.85,0,3.4,11.4,11.2,69.35,40.4,98.3,1.8
15/05/2018 00:00,23.3,12.8,18.05,0,3.7,11.7,12.9,66.2,45.1,87.3,2
16/05/2018 00:00,24.1,10.1,17.1,0,3.7,9.3,12.7,71.15,42.3,100,1.5
17/05/2018 00:00,22.2,15.6,18.9,0,1.8,5.4,11.9,55.85,44.5,67.2,1.1
18/05/2018 00:00,22.5,14.7,18.6,0,1.2,8.3,14.6,70.45,53.6,87.3,1.5
19/05/2018 00:00,22.8,10.6,16.7,0,1.9,9.8,14.4,75.95,51.9,100,1.6
20/05/2018 00:00,21.5,12,16.75,0,1.5,9.2,15.6,80.45,60.9,100,1.5
21/05/2018 00:00,24.6,8.2,16.4,0,2.2,11.1,14.9,74.1,48.2,100,1.8
22/05/2018 00:00,20.8,13.7,17.25,0.4,1.2,4.3,15.3,80,62.3,97.7,1.3
23/05/2018 00:00,20.7,15,17.85,0.4,1.9,7.1,17.9,86.65,73.3,100,1.2
24/05/2018 00:00,22.7,10.3,16.5,0,1.1,10.6,14.4,76.1,52.2,100,1.7
25/05/2018 00:00,20.9,13.7,17.3,0,1.4,7.2,16,82.4,64.8,100,1.2
26/05/2018 00:00,19,14.2,16.6,1.8,1.5,3,16.6,87.8,75.6,100,0.9
27/05/2018 00:00,16.9,13.4,15.15,5.4,2.1,7.8,15.3,89.55,79.5,99.6,1.1
28/05/2018 00:00,18.6,12,15.3,6.6,1.4,8.8,14.6,84.1,68.2,100,1.3
29/05/2018 00:00,19.7,9.3,14.5,1.2,2,8.7,13.3,79,58,100,1.2
30/05/2018 00:00,19.5,8.9,14.2,0,1.9,8.9,12.2,76.9,53.8,100,1.2
31/05/2018 00:00,12.9,10.9,11.9,0,0.7,3,11.9,85.65,80,91.3,0.7
01/06/2018 00:00,15,9.5,12.25,5.6,0.5,4.4,12.5,86.65,73.3,100,0.9
02/06/2018 00:00,15.3,9.4,12.35,2,0.8,5.1,13,87.4,74.8,100,1.1
03/06/2018 00:00,18.3,10.4,14.35,0.8,1.3,7.8,14.9,85.45,70.9,100,1
04/06/2018 00:00,17.9,10.6,14.25,0.2,1,4.9,14.9,86.35,72.7,100,1.2
05/06/2018 00:00,16.5,7.8,12.15,5.6,1.3,7.1,13.5,86,72,100,0.5
06/06/2018 00:00,17.2,4.5,10.85,0.1,1,9.3,12,80.6,61.2,100,1.1
07/06/2018 00:00,17.8,8.9,13.35,0.2,0.9,9.7,13.5,83.15,66.3,100,1.3
08/06/2018 00:00,16.3,8.9,12.6,1.4,1.4,7.8,12.5,83.75,67.5,100,0.9
09/06/2018 00:00,12.7,3.5,8.1,0,1.1,7.1,8.7,79.65,59.3,100,0.7
10/06/2018 00:00,17.3,4.1,10.7,0,1.4,8.5,9,72.8,45.6,100,1
11/06/2018 00:00,16.1,6.6,11.35,0,1.1,4.3,10.5,78.7,57.4,100,0.8
12/06/2018 00:00,16.4,9.9,13.15,0,1,3.1,11.6,78.7,62.2,95.2,0.7
13/06/2018 00:00,15.7,6.7,11.2,0.8,0.8,6.9,10.8,80.3,60.6,100,0.8
14/06/2018 00:00,14.7,7.9,11.3,1.8,1,5.4,12.3,86.8,73.6,100,1
15/06/2018 00:00,16.2,6.9,11.55,1,0.7,4.6,12.7,84.5,69,100,0.9
16/06/2018 00:00,16.5,10.2,13.35,2,1.3,6.2,14.1,87.6,75.2,100,0.9
17/06/2018 00:00,15.6,9.5,12.55,0.8,1.1,2.7,12.1,84.15,68.3,100,0.6
18/06/2018 00:00,15.4,11.2,13.3,0,1.6,8.3,10.6,70.15,60.6,79.7,1
19/06/2018 00:00,15.4,7.5,11.45,0,0.9,5.5,10.6,80.3,60.6,100,0.6
20/06/2018 00:00,17.2,9.3,13.25,0,1,7.2,13.6,84.65,69.3,100,0.9
21/06/2018 00:00,17.1,10.6,13.85,3.8,0.8,8.2,13.4,84.4,68.8,100,1
22/06/2018 00:00,15.2,6.5,10.85,5,2.3,4.8,11.5,83.3,66.6,100,0.9
23/06/2018 00:00,14.3,8.2,11.25,6.6,2,6.4,10.9,83.45,66.9,100,0.7
24/06/2018 00:00,15.9,6.7,11.3,20.6,1.8,7.4,13.7,87.95,75.9,100,0.2
25/06/2018 00:00,16.4,10.7,13.55,4.8,1.8,7.2,12.5,82.15,67.1,97.2,0.9
26/06/2018 00:00,16,12.1,14.05,1.6,1.9,7.2,13.5,85,74.3,95.7,0.9
27/06/2018 00:00,17.1,9.6,13.35,2.8,3.2,8.2,11.1,74.95,57,92.9,1
28/06/2018 00:00,12.9,7.7,10.3,9.8,1.9,6.4,9.5,77.15,63.9,90.4,0.7
29/06/2018 00:00,13.2,6.8,10,11,1.6,8.5,10.1,83.3,66.6,100,0.9
30/06/2018 00:00,15.5,7.9,11.7,4.6,1.2,7.5,11,81.25,62.5,100,0.9
01/07/2018 00:00,15.9,8,11.95,2,0.9,7.3,11.5,81.85,63.7,100,0.8
02/07/2018 00:00,16.1,6.7,11.4,0,1.7,8.7,11.8,82.25,64.5,100,1
03/07/2018 00:00,15.6,6.1,10.85,0,1.8,10.9,9.3,75.65,52.5,98.8,1.4
04/07/2018 00:00,15.5,8.6,12.05,1,2.1,8.1,11.7,83.25,66.5,100,1
05/07/2018 00:00,14.2,9.8,12,4.2,1.5,6.3,10,72.2,61.8,82.6,0.8
