X,Y,Zorig,ID,pc0,pc10,pc25,pc33,pc37,pc50,pc50_parpc25,pc50_parpc37,Z,Parnka
314327.3742,6057943.718,-7.3733,187,-7.3733,-7.3733,-7.3733,-7.3733,-7.3733,-7.3733,-7.3733,-7.3733,-7.3733,0
314915.309,6057956,-5.5238,188,-5.5238,-5.5238,-5.5238,-5.5238,-5.5238,-5.5238,-5.5238,-5.5238,-5.5238,0
303732.6283,6065784.64,-2.4007,189,-3.015043259,-2.728338957,-2.598090172,-2.52849102,-2.489984512,-2.382908583,-2.382908583,-2.382908583,-2.4007,0
304120.5893,6065942.847,-0.9161,190,-1.887327671,-1.378334081,-1.100995779,-1.012812376,-0.967373848,-0.865732014,-0.865732014,-0.865732014,-0.9161,0
304512.9687,6065926.737,0.2441,191,-0.343242556,-0.099785714,0.078729823,0.179204094,0.224832118,0.339673698,0.339673698,0.339673698,0.2441,0
304411.466,6065725.055,-0.6112,192,-2.887644291,-1.753546953,-0.843446374,-0.655762792,-0.582168818,-0.406610042,-0.406610042,-0.406610042,-0.6112,0
304976.95,6065560.9,0.368,193,0.33482331,0.459970266,0.504347563,0.517329216,0.523887396,0.552204847,0.552204847,0.552204847,0.368,0
305228.3028,6065473.688,0.4128,194,0.151198953,0.229395345,0.286975682,0.311396241,0.326830089,0.360652089,0.360652089,0.360652089,0.4128,0
305174.046,6065383.558,0.5405,195,0.206067353,0.322733581,0.399172664,0.43394658,0.442034346,0.476983845,0.476983845,0.476983845,0.5405,0
305422.8192,6065351.192,0.1402,196,-0.300000012,-0.24894461,-0.100256845,-0.023890566,0.015369616,0.077537775,0.077537775,0.077537775,0.1402,0
305361.6032,6065250.195,0.2238,197,-0.300000012,-0.241437227,0.009422243,0.039118066,0.058241352,0.099270001,0.099270001,0.099270001,0.2238,0
304181.5952,6065414.875,-0.3292,198,-2.329174519,-1.860234976,-1.091430187,-0.509291351,-0.30519563,0.037040439,0.037040439,0.037040439,-0.3292,0
305657.316,6063781.85,0.34,199,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0
305599.856,6063649.143,-2.1429,200,-2.1429,-2.1429,-2.1429,-2.1429,-2.1429,-2.1429,-2.1429,-2.1429,-2.1429,0
310418.4695,6057064.122,-28.7522,201,-28.7522,-28.7522,-28.7522,-28.7522,-28.7522,-28.7522,-28.7522,-28.7522,-28.7522,0
311053.4888,6057328.85,-26.5861,202,-26.5861,-26.5861,-26.5861,-26.5861,-26.5861,-26.5861,-26.5861,-26.5861,-26.5861,0
311782.5715,6057534.485,-20.1061,203,-20.1061,-20.1061,-20.1061,-20.1061,-20.1061,-20.1061,-20.1061,-20.1061,-20.1061,0
304262.258,6062989.348,-10.0672,204,-10.0672,-10.0672,-10.0672,-10.0672,-10.0672,-10.0672,-10.0672,-10.0672,-10.0672,0
304807.6277,6063029.555,-7.6089,205,-7.6089,-7.6089,-7.6089,-7.6089,-7.6089,-7.6089,-7.6089,-7.6089,-7.6089,0
305410.2267,6063218.06,-4.5274,206,-4.5274,-4.5274,-4.5274,-4.5274,-4.5274,-4.5274,-4.5274,-4.5274,-4.5274,0
305331.957,6063042.348,-5.8732,207,-5.8732,-5.8732,-5.8732,-5.8732,-5.8732,-5.8732,-5.8732,-5.8732,-5.8732,0
304563.0473,6062526.952,-12.0971,208,-12.0971,-12.0971,-12.0971,-12.0971,-12.0971,-12.0971,-12.0971,-12.0971,-12.0971,0
304785.055,6061982.107,-14.2325,209,-14.2325,-14.2325,-14.2325,-14.2325,-14.2325,-14.2325,-14.2325,-14.2325,-14.2325,0
304551.8953,6061644.61,-17.3289,210,-17.3289,-17.3289,-17.3289,-17.3289,-17.3289,-17.3289,-17.3289,-17.3289,-17.3289,0
304826.3397,6061413.433,-18.4068,211,-18.4068,-18.4068,-18.4068,-18.4068,-18.4068,-18.4068,-18.4068,-18.4068,-18.4068,0
304866.5393,6060826.367,-24.9841,212,-24.9841,-24.9841,-24.9841,-24.9841,-24.9841,-24.9841,-24.9841,-24.9841,-24.9841,0
304992.1985,6060174.982,-27.2561,213,-27.2561,-27.2561,-27.2561,-27.2561,-27.2561,-27.2561,-27.2561,-27.2561,-27.2561,0
305906.8885,6063191.16,-3.8849,214,-3.8849,-3.8849,-3.8849,-3.8849,-3.8849,-3.8849,-3.8849,-3.8849,-3.8849,0
305968.5463,6063335.305,-3.1643,215,-3.1643,-3.1643,-3.1643,-3.1643,-3.1643,-3.1643,-3.1643,-3.1643,-3.1643,0
312078.497,6057992.713,-15.192,216,-15.192,-15.192,-15.192,-15.192,-15.192,-15.192,-15.192,-15.192,-15.192,0
312708.4948,6058144.412,-12.3032,217,-12.3032,-12.3032,-12.3032,-12.3032,-12.3032,-12.3032,-12.3032,-12.3032,-12.3032,0
313307.836,6058186.588,-9.3602,218,-9.3602,-9.3602,-9.3602,-9.3602,-9.3602,-9.3602,-9.3602,-9.3602,-9.3602,0
313887.397,6058189.567,-7.1972,219,-7.1972,-7.1972,-7.1972,-7.1972,-7.1972,-7.1972,-7.1972,-7.1972,-7.1972,0
314474.23,6058203.26,-5.2033,220,-5.2033,-5.2033,-5.2033,-5.2033,-5.2033,-5.2033,-5.2033,-5.2033,-5.2033,0
315064.2577,6058216.617,-4.1639,221,-4.1639,-4.1639,-4.1639,-4.1639,-4.1639,-4.1639,-4.1639,-4.1639,-4.1639,0
304257.951,6065560.103,-2.6833,222,-3.220866442,-3.088787556,-2.963444114,-2.874341965,-2.838429213,-2.735295296,-2.735295296,-2.735295296,-2.6833,0
304726.632,6065560.427,0.145,223,-2.650588751,-0.197664112,0.066389129,0.126323212,0.153312147,0.22219798,0.22219798,0.22219798,0.145,0
304868.0158,6065375.595,-1.3632,224,-3.228116274,-3.066342354,-2.784836292,-2.399309874,-2.132197371,-1.013693452,-1.013693452,-1.013693452,-1.3632,0
305293.7735,6065165.25,0.5266,225,-0.106433377,0.104712859,0.164281622,0.195326203,0.216369092,0.295992017,0.295992017,0.295992017,0.5266,0
305610.0295,6065215.675,0.3104,226,-0.295470476,-0.214018852,-0.020359088,0.072176531,0.109459206,0.244369894,0.244369894,0.244369894,0.3104,0
305548.5533,6065108.71,0.2095,227,-0.295470476,-0.256766647,-0.092059828,-0.002281328,0.036895603,0.118989259,0.118989259,0.118989259,0.2095,0
304657.669,6065204.045,-0.1478,228,-1.996864676,-0.697194457,-0.168034151,-0.040442713,0.017756101,0.159148939,0.159148939,0.159148939,-0.1478,0
306083.3605,6063607.74,0.4605,229,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0.4605,0
306025.9535,6063471.522,-2.0272,230,-2.0272,-2.0272,-2.0272,-2.0272,-2.0272,-2.0272,-2.0272,-2.0272,-2.0272,0
309993.1542,6057310.225,-28.7757,231,-28.7757,-28.7757,-28.7757,-28.7757,-28.7757,-28.7757,-28.7757,-28.7757,-28.7757,0
310618.7312,6057582.688,-27.0233,232,-27.0233,-27.0233,-27.0233,-27.0233,-27.0233,-27.0233,-27.0233,-27.0233,-27.0233,0
311351.8233,6057787.753,-20.9732,233,-20.9732,-20.9732,-20.9732,-20.9732,-20.9732,-20.9732,-20.9732,-20.9732,-20.9732,0
304690.9078,6062789.7,-10.1108,234,-10.1108,-10.1108,-10.1108,-10.1108,-10.1108,-10.1108,-10.1108,-10.1108,-10.1108,0
305235.4223,6062833.53,-8.1915,235,-8.1915,-8.1915,-8.1915,-8.1915,-8.1915,-8.1915,-8.1915,-8.1915,-8.1915,0
305837.1225,6063030.17,-4.8411,236,-4.8411,-4.8411,-4.8411,-4.8411,-4.8411,-4.8411,-4.8411,-4.8411,-4.8411,0
305759.2062,6062850.325,-6.5854,237,-6.5854,-6.5854,-6.5854,-6.5854,-6.5854,-6.5854,-6.5854,-6.5854,-6.5854,0
304992.634,6062323.338,-12.0691,238,-12.0691,-12.0691,-12.0691,-12.0691,-12.0691,-12.0691,-12.0691,-12.0691,-12.0691,0
305210.7323,6061773.638,-14.4474,239,-14.4474,-14.4474,-14.4474,-14.4474,-14.4474,-14.4474,-14.4474,-14.4474,-14.4474,0
305230.3653,6061204.918,-18.8965,240,-18.8965,-18.8965,-18.8965,-18.8965,-18.8965,-18.8965,-18.8965,-18.8965,-18.8965,0
305269.144,6060606.5,-25.969,241,-25.969,-25.969,-25.969,-25.969,-25.969,-25.969,-25.969,-25.969,-25.969,0
305403.739,6059940.47,-27.7574,242,-27.7574,-27.7574,-27.7574,-27.7574,-27.7574,-27.7574,-27.7574,-27.7574,-27.7574,0
306212.14,6063053.313,-3.9495,243,-3.9495,-3.9495,-3.9495,-3.9495,-3.9495,-3.9495,-3.9495,-3.9495,-3.9495,0
306276.4707,6063199.628,-3.2153,244,-3.2153,-3.2153,-3.2153,-3.2153,-3.2153,-3.2153,-3.2153,-3.2153,-3.2153,0
311652.049,6058245.183,-15.2435,245,-15.2435,-15.2435,-15.2435,-15.2435,-15.2435,-15.2435,-15.2435,-15.2435,-15.2435,0
312274.489,6058396.303,-12.3191,246,-12.3191,-12.3191,-12.3191,-12.3191,-12.3191,-12.3191,-12.3191,-12.3191,-12.3191,0
312869.5173,6058433.27,-9.075,247,-9.075,-9.075,-9.075,-9.075,-9.075,-9.075,-9.075,-9.075,-9.075,0
313447.4188,6058435.412,-6.8073,248,-6.8073,-6.8073,-6.8073,-6.8073,-6.8073,-6.8073,-6.8073,-6.8073,-6.8073,0
314033.1513,6058450.52,-5.2045,249,-5.2045,-5.2045,-5.2045,-5.2045,-5.2045,-5.2045,-5.2045,-5.2045,-5.2045,0
314622.2822,6058466.75,-3.9844,250,-3.9844,-3.9844,-3.9844,-3.9844,-3.9844,-3.9844,-3.9844,-3.9844,-3.9844,0
315206.0197,6058466.697,-2.944,251,-2.944,-2.944,-2.944,-2.944,-2.944,-2.944,-2.944,-2.944,-2.944,0
304718.3435,6065295.803,-2.8299,252,-3.567507267,-3.38833499,-3.24881053,-3.217534781,-3.192557573,-3.122648478,-3.122648478,-3.122648478,-2.8299,0
305029.1223,6065265.867,-0.3736,253,-3.17804265,-2.67525816,-0.834457815,-0.127779156,-0.08625318,0.220421657,0.220421657,0.220421657,-0.3736,0
305224.4842,6065046.303,-1.6433,254,-3.803416491,-3.194711447,-2.696480513,-2.490347862,-2.436867476,-2.101560116,-2.101560116,-2.101560116,-1.6433,0
305640.5947,6065023.13,0.2395,255,-0.298828274,-0.243299335,-0.130297899,-0.065287369,-0.046125691,0.038459331,0.038459331,0.038459331,0.2395,0
305634.225,6064913.125,0.4322,256,-0.062737525,0.279518664,0.447678447,0.479811202,0.486315459,0.495352805,0.495352805,0.495352805,0.4322,0
305756.513,6065063.67,0.2627,257,-0.298828274,-0.0752986,0.082528807,0.173409462,0.221731156,0.319774389,0.319774389,0.319774389,0.2627,0
305707.1947,6065010.063,0.2268,258,-0.298828274,-0.26536088,-0.174473763,-0.099756353,-0.04649777,0.038281418,0.038281418,0.038281418,0.2268,0
305093.599,6064844.77,-0.6648,259,-2.54355669,-0.806788504,-0.269488357,-0.128907621,-0.087953545,0.115487128,0.115487128,0.115487128,-0.6648,0
306393.5598,6063475.8,0.2619,260,0.2619,0.2619,0.2619,0.2619,0.2619,0.2619,0.2619,0.2619,0.2619,0
306335.0153,6063337.713,-2.1523,261,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,-2.1523,0
309567.5242,6057555.782,-28.7552,262,-28.7552,-28.7552,-28.7552,-28.7552,-28.7552,-28.7552,-28.7552,-28.7552,-28.7552,0
310183.4955,6057835.7,-27.0955,263,-27.0955,-27.0955,-27.0955,-27.0955,-27.0955,-27.0955,-27.0955,-27.0955,-27.0955,0
310921.075,6058041.018,-21.6781,264,-21.6781,-21.6781,-21.6781,-21.6781,-21.6781,-21.6781,-21.6781,-21.6781,-21.6781,0
311225.601,6058497.652,-15.2746,265,-15.2746,-15.2746,-15.2746,-15.2746,-15.2746,-15.2746,-15.2746,-15.2746,-15.2746,0
305119.5575,6062590.053,-10.2257,266,-10.2257,-10.2257,-10.2257,-10.2257,-10.2257,-10.2257,-10.2257,-10.2257,-10.2257,0
305663.2167,6062637.51,-8.4705,267,-8.4705,-8.4705,-8.4705,-8.4705,-8.4705,-8.4705,-8.4705,-8.4705,-8.4705,0
306138.3655,6062890.628,-4.9937,268,-4.9937,-4.9937,-4.9937,-4.9937,-4.9937,-4.9937,-4.9937,-4.9937,-4.9937,0
306077.334,6062700.01,-6.7683,269,-6.7683,-6.7683,-6.7683,-6.7683,-6.7683,-6.7683,-6.7683,-6.7683,-6.7683,0
305422.221,6062119.725,-12.0695,270,-12.0695,-12.0695,-12.0695,-12.0695,-12.0695,-12.0695,-12.0695,-12.0695,-12.0695,0
305593.731,6061585.58,-14.7364,271,-14.7364,-14.7364,-14.7364,-14.7364,-14.7364,-14.7364,-14.7364,-14.7364,-14.7364,0
305602.0203,6061009.155,-20.1201,272,-20.1201,-20.1201,-20.1201,-20.1201,-20.1201,-20.1201,-20.1201,-20.1201,-20.1201,0
305663.0558,6060388.253,-26.849,273,-26.849,-26.849,-26.849,-26.849,-26.849,-26.849,-26.849,-26.849,-26.849,0
305812.1227,6059707.105,-28.1772,274,-28.1772,-28.1772,-28.1772,-28.1772,-28.1772,-28.1772,-28.1772,-28.1772,-28.1772,0
306396.1538,6062962.105,-3.9724,275,-3.9724,-3.9724,-3.9724,-3.9724,-3.9724,-3.9724,-3.9724,-3.9724,-3.9724,0
306466.4178,6063110.013,-3.2499,276,-3.2499,-3.2499,-3.2499,-3.2499,-3.2499,-3.2499,-3.2499,-3.2499,-3.2499,0
311841.2875,6058649.57,-12.3653,277,-12.3653,-12.3653,-12.3653,-12.3653,-12.3653,-12.3653,-12.3653,-12.3653,-12.3653,0
312432.1025,6058681.5,-8.8468,278,-8.8468,-8.8468,-8.8468,-8.8468,-8.8468,-8.8468,-8.8468,-8.8468,-8.8468,0
313007.583,6058681.505,-6.321,279,-6.321,-6.321,-6.321,-6.321,-6.321,-6.321,-6.321,-6.321,-6.321,0
313592.0725,6058697.78,-5.0493,280,-5.0493,-5.0493,-5.0493,-5.0493,-5.0493,-5.0493,-5.0493,-5.0493,-5.0493,0
314180.307,6058716.885,-4.0159,281,-4.0159,-4.0159,-4.0159,-4.0159,-4.0159,-4.0159,-4.0159,-4.0159,-4.0159,0
314762.0928,6058716.982,-2.9253,282,-2.9253,-2.9253,-2.9253,-2.9253,-2.9253,-2.9253,-2.9253,-2.9253,-2.9253,0
315356.8983,6058734.662,-0.8807,283,-0.8807,-0.8807,-0.8807,-0.8807,-0.8807,-0.8807,-0.8807,-0.8807,-0.8807,0
305159.3083,6064920.647,-3.0098,284,-4.444438934,-3.879487753,-3.554424763,-3.429320097,-3.398188829,-3.2409513,-3.2409513,-3.2409513,-3.0098,0
305452.4567,6064821.47,-0.2292,285,-2.475445747,-1.993094802,-0.549901128,0.047825947,0.256765336,0.398584723,0.398584723,0.398584723,-0.2292,0
305622.0255,6064775.353,0.5358,286,0.304293692,0.430262756,0.457763582,0.46599257,0.469877958,0.482822418,0.482822418,0.482822418,0.5358,0
305816.85,6064881.35,0.4643,287,0.423010826,0.490816593,0.517007828,0.528291721,0.532626271,0.549786687,0.549786687,0.549786687,0.4643,0
306014.6352,6064755.987,0.3643,288,0,0.109211877,0.27289775,0.354947835,0.387600961,0.449166417,0.449166417,0.449166417,0.3643,0
305427.318,6064521.723,-2.7764,289,-4.158231258,-3.769853592,-3.088456869,-2.791528225,-2.593097925,-1.869718194,-1.869718194,-1.869718194,-2.7764,0
306589.156,6063389.065,0.1698,290,0.1698,0.1698,0.1698,0.1698,0.1698,0.1698,0.1698,0.1698,0.1698,0
306527.787,6063249.537,-2.2144,291,-2.2144,-2.2144,-2.2144,-2.2144,-2.2144,-2.2144,-2.2144,-2.2144,-2.2144,0
309141.724,6057801.048,-28.7806,292,-28.7806,-28.7806,-28.7806,-28.7806,-28.7806,-28.7806,-28.7806,-28.7806,-28.7806,0
309747.3148,6058087.085,-27.1191,293,-27.1191,-27.1191,-27.1191,-27.1191,-27.1191,-27.1191,-27.1191,-27.1191,-27.1191,0
310633.9277,6058316.273,-20.117,294,-20.117,-20.117,-20.117,-20.117,-20.117,-20.117,-20.117,-20.117,-20.117,0
310278.2145,6058416.8,-21.6381,295,-21.6381,-21.6381,-21.6381,-21.6381,-21.6381,-21.6381,-21.6381,-21.6381,-21.6381,0
310799.153,6058750.128,-15.2105,296,-15.2105,-15.2105,-15.2105,-15.2105,-15.2105,-15.2105,-15.2105,-15.2105,-15.2105,0
311408.093,6058902.848,-12.357,297,-12.357,-12.357,-12.357,-12.357,-12.357,-12.357,-12.357,-12.357,-12.357,0
305548.2075,6062390.407,-10.2839,298,-10.2839,-10.2839,-10.2839,-10.2839,-10.2839,-10.2839,-10.2839,-10.2839,-10.2839,0
305999.8965,6062475.168,-8.423,299,-8.423,-8.423,-8.423,-8.423,-8.423,-8.423,-8.423,-8.423,-8.423,0
306313.831,6062799.492,-5.0156,300,-5.0156,-5.0156,-5.0156,-5.0156,-5.0156,-5.0156,-5.0156,-5.0156,-5.0156,0
306240.139,6062653.79,-6.4325,301,-6.4325,-6.4325,-6.4325,-6.4325,-6.4325,-6.4325,-6.4325,-6.4325,-6.4325,0
305802.0085,6061935.505,-12.0751,302,-12.0751,-12.0751,-12.0751,-12.0751,-12.0751,-12.0751,-12.0751,-12.0751,-12.0751,0
305932.3102,6061414.442,-15.0949,303,-15.0949,-15.0949,-15.0949,-15.0949,-15.0949,-15.0949,-15.0949,-15.0949,-15.0949,0
305966.839,6060812.388,-21.8247,304,-21.8247,-21.8247,-21.8247,-21.8247,-21.8247,-21.8247,-21.8247,-21.8247,-21.8247,0
306047.497,6060173.45,-27.4571,305,-27.4571,-27.4571,-27.4571,-27.4571,-27.4571,-27.4571,-27.4571,-27.4571,-27.4571,0
306224.9927,6059471.32,-28.5165,306,-28.5165,-28.5165,-28.5165,-28.5165,-28.5165,-28.5165,-28.5165,-28.5165,-28.5165,0
306580.0452,6062870.957,-4.0447,307,-4.0447,-4.0447,-4.0447,-4.0447,-4.0447,-4.0447,-4.0447,-4.0447,-4.0447,0
306656.1485,6063019.918,-3.3431,308,-3.3431,-3.3431,-3.3431,-3.3431,-3.3431,-3.3431,-3.3431,-3.3431,-3.3431,0
306489.0465,6062708.48,-5.0343,309,-5.0343,-5.0343,-5.0343,-5.0343,-5.0343,-5.0343,-5.0343,-5.0343,-5.0343,0
306371.8675,6062546.397,-6.7442,310,-6.7442,-6.7442,-6.7442,-6.7442,-6.7442,-6.7442,-6.7442,-6.7442,-6.7442,0
311995.1453,6058930.515,-8.9079,311,-8.9079,-8.9079,-8.9079,-8.9079,-8.9079,-8.9079,-8.9079,-8.9079,-8.9079,0
312568.034,6058928.088,-5.8988,312,-5.8988,-5.8988,-5.8988,-5.8988,-5.8988,-5.8988,-5.8988,-5.8988,-5.8988,0
313150.9935,6058945.04,-4.8189,313,-4.8189,-4.8189,-4.8189,-4.8189,-4.8189,-4.8189,-4.8189,-4.8189,-4.8189,0
313738.3315,6058967.022,-3.9377,314,-3.9377,-3.9377,-3.9377,-3.9377,-3.9377,-3.9377,-3.9377,-3.9377,-3.9377,0
314318.1657,6058967.27,-2.8869,315,-2.8869,-2.8869,-2.8869,-2.8869,-2.8869,-2.8869,-2.8869,-2.8869,-2.8869,0
314909.3725,6058981.617,-0.9371,316,-0.9371,-0.9371,-0.9371,-0.9371,-0.9371,-0.9371,-0.9371,-0.9371,-0.9371,0
305498.7875,6064592.775,-3.0209,317,-4.458729267,-4.158233643,-3.602269411,-3.317531109,-3.22272253,-2.863292456,-2.863292456,-2.863292456,-3.0209,0
305575.4942,6064671.085,-0.8166,318,-2.456190348,-2.154401541,-1.87887755,-1.67548883,-1.458777666,-0.43701151,-0.43701151,-0.43701151,-0.8166,0
305715.0673,6064744.77,0.2304,319,0.310641944,0.4265683,0.475741148,0.495251718,0.502606392,0.520160556,0.520160556,0.520160556,0.2304,0
305859.6138,6064643.928,0.2918,320,-0.000193051,0.092393607,0.217627957,0.260844769,0.281725879,0.339730978,0.339730978,0.339730978,0.2918,0
305872.351,6064736.467,0.5648,321,0.402084887,0.443101525,0.470341623,0.475524932,0.481920801,0.496948302,0.496948302,0.496948302,0.5648,0
305670.663,6064321.317,-2.2545,322,-3.804112196,-3.548690796,-3.198620558,-2.863424063,-2.743439436,-2.269155741,-2.269155741,-2.269155741,-2.2545,0
306783.6717,6063299.933,-0.0937,323,-0.0937,-0.0937,-0.0937,-0.0937,-0.0937,-0.0937,-0.0937,-0.0937,-0.0937,0
306719.9103,6063159.925,-2.4975,324,-2.4975,-2.4975,-2.4975,-2.4975,-2.4975,-2.4975,-2.4975,-2.4975,-2.4975,0
308715.9093,6058046.29,-28.9812,325,-28.9812,-28.9812,-28.9812,-28.9812,-28.9812,-28.9812,-28.9812,-28.9812,-28.9812,0
309310.6235,6058337.593,-27.3172,326,-27.3172,-27.3172,-27.3172,-27.3172,-27.3172,-27.3172,-27.3172,-27.3172,-27.3172,0
309844.7643,6058665.415,-21.5376,327,-21.5376,-21.5376,-21.5376,-21.5376,-21.5376,-21.5376,-21.5376,-21.5376,-21.5376,0
310370.7815,6058999.287,-15.1449,328,-15.1449,-15.1449,-15.1449,-15.1449,-15.1449,-15.1449,-15.1449,-15.1449,-15.1449,0
310974.9055,6059156.14,-12.2692,329,-12.2692,-12.2692,-12.2692,-12.2692,-12.2692,-12.2692,-12.2692,-12.2692,-12.2692,0
311558.2013,6059179.553,-9.3121,330,-9.3121,-9.3121,-9.3121,-9.3121,-9.3121,-9.3121,-9.3121,-9.3121,-9.3121,0
305905.5658,6062215.34,-10.3164,331,-10.3164,-10.3164,-10.3164,-10.3164,-10.3164,-10.3164,-10.3164,-10.3164,-10.3164,0
306245.3117,6062346.205,-8.3968,332,-8.3968,-8.3968,-8.3968,-8.3968,-8.3968,-8.3968,-8.3968,-8.3968,-8.3968,0
306130.365,6061767.405,-12.1113,333,-12.1113,-12.1113,-12.1113,-12.1113,-12.1113,-12.1113,-12.1113,-12.1113,-12.1113,0
306268.4605,6061238.44,-15.4358,334,-15.4358,-15.4358,-15.4358,-15.4358,-15.4358,-15.4358,-15.4358,-15.4358,-15.4358,0
306314.447,6060622.817,-22.9781,335,-22.9781,-22.9781,-22.9781,-22.9781,-22.9781,-22.9781,-22.9781,-22.9781,-22.9781,0
306445.3972,6059951.385,-27.6769,336,-27.6769,-27.6769,-27.6769,-27.6769,-27.6769,-27.6769,-27.6769,-27.6769,-27.6769,0
306635.125,6059236.96,-28.7006,337,-28.7006,-28.7006,-28.7006,-28.7006,-28.7006,-28.7006,-28.7006,-28.7006,-28.7006,0
306746.7645,6062788.2,-4.0947,338,-4.0947,-4.0947,-4.0947,-4.0947,-4.0947,-4.0947,-4.0947,-4.0947,-4.0947,0
306828.0065,6062937.775,-2.9139,339,-2.9139,-2.9139,-2.9139,-2.9139,-2.9139,-2.9139,-2.9139,-2.9139,-2.9139,0
306653.6553,6062622.795,-5.0422,340,-5.0422,-5.0422,-5.0422,-5.0422,-5.0422,-5.0422,-5.0422,-5.0422,-5.0422,0
306577.058,6062439.705,-6.6109,341,-6.6109,-6.6109,-6.6109,-6.6109,-6.6109,-6.6109,-6.6109,-6.6109,-6.6109,0
312128.6323,6059174.923,-5.7507,342,-5.7507,-5.7507,-5.7507,-5.7507,-5.7507,-5.7507,-5.7507,-5.7507,-5.7507,0
311689.2368,6059421.77,-6.1417,343,-6.1417,-6.1417,-6.1417,-6.1417,-6.1417,-6.1417,-6.1417,-6.1417,-6.1417,0
312709.9148,6059192.298,-4.5908,344,-4.5908,-4.5908,-4.5908,-4.5908,-4.5908,-4.5908,-4.5908,-4.5908,-4.5908,0
313296.356,6059217.157,-3.7916,345,-3.7916,-3.7916,-3.7916,-3.7916,-3.7916,-3.7916,-3.7916,-3.7916,-3.7916,0
313874.239,6059217.558,-2.8619,346,-2.8619,-2.8619,-2.8619,-2.8619,-2.8619,-2.8619,-2.8619,-2.8619,-2.8619,0
314461.8465,6059228.57,-0.9167,347,-0.9167,-0.9167,-0.9167,-0.9167,-0.9167,-0.9167,-0.9167,-0.9167,-0.9167,0
305728.9365,6064402.65,-2.6731,348,-3.679591656,-3.368625879,-3.028427362,-2.873334885,-2.807375193,-2.590381622,-2.590381622,-2.590381622,-2.6731,0
305801.9983,6064518.465,-0.8813,349,-2.294879675,-1.929444432,-1.764436841,-1.635302067,-1.551274538,-0.956015646,-0.956015646,-0.956015646,-0.8813,0
306024.594,6064165.815,-2.0955,350,-3.762636662,-3.652481556,-3.521161079,-3.300874472,-3.097768188,-2.449262381,-2.449262381,-2.449262381,-2.0955,0
306970.2558,6063211.74,0.1335,351,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335,0
307058.962,6063326.838,1.8894,352,1.8894,1.8894,1.8894,1.8894,1.8894,1.8894,1.8894,1.8894,1.8894,0
306899.1455,6063074.713,-2.2975,353,-2.2975,-2.2975,-2.2975,-2.2975,-2.2975,-2.2975,-2.2975,-2.2975,-2.2975,0
308289.8632,6058291.105,-29.5259,354,-29.5259,-29.5259,-29.5259,-29.5259,-29.5259,-29.5259,-29.5259,-29.5259,-29.5259,0
308873.8887,6058588.027,-27.6538,355,-27.6538,-27.6538,-27.6538,-27.6538,-27.6538,-27.6538,-27.6538,-27.6538,-27.6538,0
309410.8695,6058913.265,-21.7827,356,-21.7827,-21.7827,-21.7827,-21.7827,-21.7827,-21.7827,-21.7827,-21.7827,-21.7827,0
309940.243,6059244.715,-15.1211,357,-15.1211,-15.1211,-15.1211,-15.1211,-15.1211,-15.1211,-15.1211,-15.1211,-15.1211,0
310539.937,6059406.365,-12.205,358,-12.205,-12.205,-12.205,-12.205,-12.205,-12.205,-12.205,-12.205,-12.205,0
311121.2708,6059428.61,-9.6855,359,-9.6855,-9.6855,-9.6855,-9.6855,-9.6855,-9.6855,-9.6855,-9.6855,-9.6855,0
306136.133,6062146.33,-9.9637,360,-9.9637,-9.9637,-9.9637,-9.9637,-9.9637,-9.9637,-9.9637,-9.9637,-9.9637,0
306490.4657,6062216.72,-8.2008,361,-8.2008,-8.2008,-8.2008,-8.2008,-8.2008,-8.2008,-8.2008,-8.2008,-8.2008,0
306312.777,6061997.272,-10.2546,362,-10.2546,-10.2546,-10.2546,-10.2546,-10.2546,-10.2546,-10.2546,-10.2546,-10.2546,0
306456.4302,6061594.718,-12.1792,363,-12.1792,-12.1792,-12.1792,-12.1792,-12.1792,-12.1792,-12.1792,-12.1792,-12.1792,0
306579.1843,6061073.872,-15.6037,364,-15.6037,-15.6037,-15.6037,-15.6037,-15.6037,-15.6037,-15.6037,-15.6037,-15.6037,0
306687.9165,6060419.572,-23.4518,365,-23.4518,-23.4518,-23.4518,-23.4518,-23.4518,-23.4518,-23.4518,-23.4518,-23.4518,0
306835.0843,6059733.593,-27.82,366,-27.82,-27.82,-27.82,-27.82,-27.82,-27.82,-27.82,-27.82,-27.82,0
307041.5345,6059004.54,-28.7587,367,-28.7587,-28.7587,-28.7587,-28.7587,-28.7587,-28.7587,-28.7587,-28.7587,-28.7587,0
306896.4333,6062713.768,-4.0789,368,-4.0789,-4.0789,-4.0789,-4.0789,-4.0789,-4.0789,-4.0789,-4.0789,-4.0789,0
306978.7025,6062865.695,-3.2687,369,-3.2687,-3.2687,-3.2687,-3.2687,-3.2687,-3.2687,-3.2687,-3.2687,-3.2687,0
306807.9072,6062542.313,-5.0655,370,-5.0655,-5.0655,-5.0655,-5.0655,-5.0655,-5.0655,-5.0655,-5.0655,-5.0655,0
