TIME,Goolwa_Flow_m3_s,Mundoo_Flow_m3_s,BoundaryCk_Flow_m3_s,EweIsland_Flow_m3_s,Tauwitchere_Flow_m3_s,Mundoo_Boundary_Flow_m3_s,Goolwa_sal,LakeAlex_sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5
22/04/2015 00:00,5.438418329,0.232831327,0.071640408,0.669390065,24.15731002,0.304471735,0.758282986,0.415442274,17.41,0,0,100,0,0
23/04/2015 00:00,0.441507055,0.231606721,0.071263606,0.665869322,1.384154498,0.302870327,0.691930556,0.418009115,17.41,0,0,100,0,0
24/04/2015 00:00,0.303762788,0.187172367,0.057591497,0.538120554,25.69576619,0.244763864,0.663454861,0.412438802,17.41,0,0,100,0,0
25/04/2015 00:00,0.197932526,0.129959011,0.039987388,0.373632158,29.22300757,0.169946399,0.732960069,0.414591146,17.41,0,0,100,0,0
26/04/2015 00:00,0.356665334,0.212762925,0.065465515,0.611693409,52.26240548,0.27822844,0.833154514,0.418396701,17.41,0,0,100,0,0
27/04/2015 00:00,3.037862573,0.223185798,0.068672553,0.64165917,63.41975205,0.291858351,0.878190972,0.422261719,17.41,0,0,100,0,0
28/04/2015 00:00,5.498278296,0.229863976,0.070727377,0.660858931,49.61958342,0.300591353,0.794350694,0.424400174,17.41,0,0,100,0,0
29/04/2015 00:00,5.814805905,0.234085973,0.072026453,0.672997171,1.414350774,0.306112426,0.753911458,0.421787326,17.41,0,0,100,0,0
30/04/2015 00:00,5.742412522,0.236021355,0.072621955,0.678561395,1.431421028,0.30864331,0.728234375,0.425774306,17.41,0,0,100,0,0
01/05/2015 00:00,7.507499735,0.238153634,0.073278041,0.684691699,17.43566993,0.311431675,0.689868056,0.425890625,14.32,0,0,100,0,0
02/05/2015 00:00,5.523484588,0.213753874,0.065770423,0.614542387,22.32761447,0.279524297,0.701560764,0.421036458,14.32,0,0,100,0,0
03/05/2015 00:00,5.80639352,0.212302557,0.065323864,0.610369851,20.49101662,0.277626421,0.685357639,0.38362963,14.32,0,0,100,0,0
04/05/2015 00:00,5.606326271,0.219302036,0.067477549,0.630493352,23.81715323,0.286779585,0.819583333,0.377879051,14.32,0,0,100,0,0
05/05/2015 00:00,0.020328103,0.016778499,0.005162615,0.048238184,3.399309025,0.021941114,5.501576259,0.384693287,14.32,0,0,100,0,0
06/05/2015 00:00,0.001177613,0.001475563,0.000454019,0.004242244,0.006838667,0.001929582,5.501576259,0.389227431,14.32,0,0,100,0,0
07/05/2015 00:00,0.046365805,0.023056524,0.007094315,0.066287506,0.10685812,0.030150839,5.501576259,0.407258681,14.32,0,0,100,0,0
08/05/2015 00:00,0.181631017,0.117573343,0.036176413,0.338023361,4.823219904,0.153749756,5.501576259,0.416643519,14.32,0,0,100,0,0
09/05/2015 00:00,0.199380426,0.130083247,0.040025615,0.373989336,0.735401039,0.170108862,5.501576259,0.419728299,14.32,0,0,100,0,0
10/05/2015 00:00,0.002082859,0.002609847,0.00080303,0.00750331,0.01266115,0.003412877,5.501576259,0.410167969,14.32,0,0,100,0,0
11/05/2015 00:00,0.00106869,0.001339081,0.000412025,0.003849859,0.006206127,0.001751106,5.501576259,0.41397526,14.32,0,0,100,0,0
12/05/2015 00:00,0.008912101,0.011166969,0.003435991,0.032105037,0.052368807,0.01460296,5.501576259,0.435185764,14.32,0,0,100,0,0
13/05/2015 00:00,0.085449645,0.043364853,0.013343032,0.124673953,0.200979416,0.056707885,5.501576259,0.426768229,14.32,0,0,100,0,0
14/05/2015 00:00,15.47208175,4.159926704,0.063662825,0.570999572,1.003344162,4.223589529,5.501576259,0.413645833,14.32,0,0,100,0,0
15/05/2015 00:00,28.42600194,8.124691313,0.091100215,0.640821347,1.297776544,8.215791528,5.501576259,0.430525174,14.32,0,0,100,0,0
16/05/2015 00:00,15.07340663,2.580691555,0.084933785,0.669172939,1.412597052,2.66562534,5.501576259,0.427487413,14.32,0,0,100,0,0
17/05/2015 00:00,9.187121815,0.23577722,0.072546837,0.677859507,1.459631105,0.308324057,5.501576259,0.423375868,14.32,0,0,100,0,0
18/05/2015 00:00,9.491517863,0.237063652,0.072942662,0.681558,1.498315371,0.310006314,5.501576259,0.40691059,14.32,0,0,100,0,0
19/05/2015 00:00,6.775734988,0.215606834,0.066340564,0.619869646,7.458199632,0.281947398,5.501576259,0.396220052,14.32,0,0,100,0,0
20/05/2015 00:00,2.386149801,0.117491552,0.036151247,0.337788211,8.169762574,0.153642799,5.501576259,0.388461806,14.32,0,0,100,0,0
21/05/2015 00:00,0.364219045,0.201472796,0.06199163,0.57923429,18.05950059,0.263464426,5.501576259,0.410726128,14.32,0,0,100,0,0
22/05/2015 00:00,5.397200279,0.223295169,0.068706206,0.641973611,21.45605418,0.292001375,5.501576259,0.415661892,14.32,0,0,100,0,0
23/05/2015 00:00,10.38874007,0.232951175,0.071677285,0.669734629,25.47772871,0.30462846,5.501576259,0.415681424,14.32,0,0,100,0,0
24/05/2015 00:00,10.4974597,0.238359333,0.073341333,0.685283082,19.97303628,0.311700666,1.666571181,0.408172743,14.32,0,0,100,0,0
25/05/2015 00:00,10.08606863,0.238338298,0.073334861,0.685222606,15.38803351,0.311673159,1.563012153,0.414804688,14.32,0,0,100,0,0
26/05/2015 00:00,10.16434169,0.237971058,0.073221864,4.589925767,40.50507859,0.311192922,1.378866319,0.421721354,14.32,0,0,100,0,0
27/05/2015 00:00,8.583140195,0.229928691,0.07074729,8.540513869,25.01635429,0.300675981,1.584890625,0.410630208,14.32,0,0,100,0,0
28/05/2015 00:00,7.493294163,0.221765776,0.068235623,0.637576605,22.76336724,0.290001399,1.604576389,0.391000868,14.32,0,0,100,0,0
29/05/2015 00:00,4.871773605,0.218189942,0.067135367,0.627296082,20.80948347,0.285325309,1.7393125,0.378027344,14.32,0,0,100,0,0
30/05/2015 00:00,0.417813542,0.223761439,0.068849674,0.643314137,39.55463565,0.292611113,1.656180556,0.384611545,14.32,0,0,100,0,0
31/05/2015 00:00,0.358511451,0.205928725,0.063362685,0.592045084,51.74118079,0.26929141,1.610005208,0.388060764,14.32,0,0,100,0,0
01/06/2015 00:00,2.222830811,0.227259887,0.069926119,0.653372174,23.52576176,0.297186006,1.690039931,0.39621224,11.91,0,0,100,0,0
02/06/2015 00:00,3.715152781,0.235369899,0.072421507,0.676688459,18.16991765,0.307791406,1.541086806,0.401224392,11.91,0,0,100,0,0
03/06/2015 00:00,3.93830036,0.240481232,0.073994225,0.691383543,1.567048295,0.314475457,1.474532986,0.402207899,11.91,0,0,100,0,0
04/06/2015 00:00,2.37759235,0.182116577,0.05603587,0.523585159,1.159177448,0.238152447,1.491543403,0.405494792,11.91,0,0,100,0,0
05/06/2015 00:00,0.820397313,0.213963497,0.065834922,0.615145055,9.301283329,0.279798419,1.736817708,0.419163194,11.91,0,0,100,0,0
06/06/2015 00:00,0.478541115,0.232284848,0.071472261,0.667818937,14.38971303,0.303757109,1.747456597,0.412444444,11.91,0,0,100,0,0
07/06/2015 00:00,0.44882926,0.228504443,0.070309059,0.656950273,14.70612654,0.298813502,1.698826389,0.413679688,11.91,0,0,100,0,0
08/06/2015 00:00,0.332140187,0.190405679,0.058586363,0.547416326,12.34926509,0.248992042,1.810352431,0.400510417,11.91,0,0,100,0,0
09/06/2015 00:00,0.306028809,0.200492772,0.061690084,0.576416719,6.031334902,0.262182856,1.929916667,0.407581597,11.91,0,0,100,0,0
10/06/2015 00:00,2.65117458,0.233196579,0.071752793,0.670440163,1.464261084,0.304949372,1.851626736,0.401347222,11.91,0,0,100,0,0
11/06/2015 00:00,4.163939755,0.242209511,0.074526003,0.696352344,1.553436137,0.316735514,1.764262153,0.414606337,11.91,0,0,100,0,0
12/06/2015 00:00,4.112524447,0.246002092,0.075692951,0.707256015,1.617953912,0.321695043,1.690288194,0.414380642,11.91,0,0,100,0,0
13/06/2015 00:00,4.063862157,0.245055792,0.075401782,0.704535401,1.614804151,0.320457574,1.45209375,0.410548177,11.91,0,0,100,0,0
14/06/2015 00:00,4.060787555,0.243959991,0.075064613,0.701384974,5.067495099,0.319024604,1.336107639,0.406891493,11.91,0,0,100,0,0
15/06/2015 00:00,3.711016906,0.238842131,0.073489886,0.686671126,11.26646791,0.312332017,1.252762153,0.404545573,11.91,0,0,100,0,0
16/06/2015 00:00,3.612970591,0.236114957,0.072650756,0.678830501,10.86049108,0.308765713,1.268635417,0.392311198,11.91,0,0,100,0,0
17/06/2015 00:00,3.390052028,0.231997705,0.071383909,0.666993401,9.812063766,0.303381614,1.304472222,0.388751302,11.91,0,0,100,0,0
18/06/2015 00:00,3.606040767,0.231737371,0.071303807,0.666244943,9.172866343,0.303041178,1.256194444,0.394942274,11.91,0,0,100,0,0
19/06/2015 00:00,3.805636761,0.239996788,0.073845166,0.689990766,11.03434603,0.313841954,1.260029514,0.402403646,11.91,0,0,100,0,0
20/06/2015 00:00,4.082899392,0.243567818,0.074943944,0.700257477,12.17902338,0.318511762,1.269309028,0.407173611,11.91,0,0,100,0,0
21/06/2015 00:00,4.637567782,0.249812242,0.076865305,0.718210195,14.44360746,0.326677547,1.296574653,0.407426215,11.91,0,0,100,0,0
22/06/2015 00:00,5.132212397,0.24879387,0.07655196,0.715282376,14.76690896,0.32534583,1.25275,0.399796441,11.91,0,0,100,0,0
23/06/2015 00:00,2.88935398,0.218130009,0.067116926,0.627123777,9.999816119,0.285246935,1.179256944,0.386417535,11.91,0,0,100,0,0
24/06/2015 00:00,2.697525605,0.21647563,0.066607886,0.622367437,7.724773676,0.283083516,1.2096875,0.382437934,11.91,0,0,100,0,0
25/06/2015 00:00,3.606315194,0.235750078,0.072538486,0.677781476,9.89250399,0.308288564,1.188032986,0.395707899,11.91,0,0,100,0,0
26/06/2015 00:00,3.952458271,0.242307498,0.074556153,0.696634055,11.09261584,0.316863651,1.217416667,0.408002604,11.91,0,0,100,0,0
27/06/2015 00:00,3.967472318,0.242598928,0.074645824,0.697471919,14.96154976,0.317244752,1.204890625,0.404110677,11.91,0,0,100,0,0
28/06/2015 00:00,3.99127086,0.242531774,0.074625161,0.697278849,18.92540501,0.317156935,1.1475,0.398578993,11.91,0,0,100,0,0
29/06/2015 00:00,1.98810047,0.242079788,0.074486089,0.69597939,11.91875986,0.316565877,1.138791667,0.400821615,11.91,0,0,100,0,0
30/06/2015 00:00,1.680270849,0.242844068,0.074721252,0.698176695,12.1143159,0.31756532,1.145321181,0.409450955,11.91,0,0,100,0,0
01/07/2015 00:00,3.643576385,0.240788387,0.074088734,0.692266612,12.01869525,0.314877121,1.103295139,0.399952691,11.12,0,0,100,0,0
02/07/2015 00:00,3.449016548,0.237012066,0.07292679,0.68140969,10.96485756,0.309938856,1.115444444,0.394414063,11.12,0,0,100,0,0
03/07/2015 00:00,3.969021837,0.240623512,0.074038004,0.691792597,11.7038759,0.314661516,1.081258681,0.395402778,11.12,0,0,100,0,0
04/07/2015 00:00,3.907651453,0.239799072,0.07378433,0.689422333,11.52884408,0.313583402,0.987862847,0.403141059,11.12,0,0,100,0,0
05/07/2015 00:00,3.634751808,0.234307257,0.072094541,0.673633365,11.06790231,0.306401798,0.989706597,0.408425347,11.12,0,0,100,0,0
06/07/2015 00:00,3.146106715,0.224990172,0.069227745,0.646846745,9.929015046,0.294217917,0.958743056,0.410901042,11.12,0,0,100,0,0
07/07/2015 00:00,5.643581182,0.231279573,0.071162946,0.664928773,14.19093217,0.302442519,0.895463542,0.409006076,11.12,0,0,100,0,0
08/07/2015 00:00,11.46490255,0.238303199,0.073324061,0.685121697,25.58190795,0.31162726,0.899402778,0.403572917,11.12,0,0,100,0,0
09/07/2015 00:00,12.01124763,10.49408657,0.401817651,0.690391223,27.11602723,10.89590422,0.871805556,0.391874566,11.12,0,0,100,0,0
10/07/2015 00:00,10.07225834,18.79007305,0.80911974,0.662636185,24.96542908,19.59919279,0.855565972,0.386648872,11.12,0,0,100,0,0
11/07/2015 00:00,2.551215155,0.095043238,0.029244073,0.27324931,10.45176339,0.124287311,0.9989375,0.382981771,11.12,0,0,100,0,0
12/07/2015 00:00,0.792511613,0.013477345,0.004146875,0.038747367,0.062462311,0.01762422,1.608055556,0.393343316,11.12,0,0,100,0,0
13/07/2015 00:00,18.7664858,0.178770116,0.055006189,0.513964083,34.41980389,0.233776305,2.765565972,0.400807726,11.12,0,0,100,0,0
14/07/2015 00:00,24.28344777,0.155626279,0.047885009,0.447425553,32.6453855,0.203511288,2.703498264,0.392924479,11.12,0,0,100,0,0
15/07/2015 00:00,0.397067345,0.202609217,0.062341298,0.5825015,1.257512535,0.264950515,2.493524306,0.392853733,11.12,0,0,100,0,0
16/07/2015 00:00,0.533681761,21.13540705,1.109646892,0.674864075,1.564806639,22.24505394,2.244940972,0.394967014,11.12,0,0,100,0,0
17/07/2015 00:00,0.529767152,54.1288878,2.544919157,0.679468389,1.572111627,56.67380696,1.269079861,0.395961806,11.12,0,0,100,0,0
18/07/2015 00:00,0.572890822,24.94139439,1.522425481,0.696864007,1.671450093,26.46381987,1.033211806,0.394987847,11.12,0,0,100,0,0
19/07/2015 00:00,0.591574524,0.24521011,0.075449264,0.704979065,1.709215933,0.320659374,0.870368056,0.395980469,11.12,0,0,100,0,0
20/07/2015 00:00,14.46891136,0.246995372,0.075998576,0.710111695,34.92110683,0.322993948,0.762118056,0.38909809,11.12,0,0,100,0,0
21/07/2015 00:00,43.91563221,0.243561227,0.074941916,0.700238528,108.0308402,0.318503143,0.766189236,0.394203125,11.12,0,0,100,0,0
22/07/2015 00:00,36.28782108,0.228340181,0.070258517,0.656478021,81.34315896,0.298598698,0.775456597,0.399584635,11.12,0,0,100,0,0
23/07/2015 00:00,52.3483455,10.5651194,0.759178665,0.672980905,87.69680299,11.32429807,0.701065972,0.389223524,11.12,0,0,100,0,0
24/07/2015 00:00,41.52570194,19.11422032,1.008244709,0.644546345,79.05216686,20.12246503,0.693546875,0.375311198,11.12,0,0,100,0,0
25/07/2015 00:00,25.74309126,0.184829976,0.056870762,0.53138618,64.99448185,0.241700738,0.712130208,0.379267795,11.12,0,0,100,0,0
26/07/2015 00:00,9.749528517,0.05531782,0.017020868,0.159038731,8.077836336,0.072338688,0.760581597,0.399200521,11.12,0,0,100,0,0
27/07/2015 00:00,47.04318739,0.22382245,0.068868446,0.643489545,45.03846868,0.292690896,1.275430556,0.404313802,11.12,0,0,100,0,0
28/07/2015 00:00,36.45488868,11.23684316,0.717369931,0.679276772,38.27106238,11.95421309,1.267046875,0.409217448,11.12,0,0,100,0,0
29/07/2015 00:00,0.568542835,34.72747181,2.481784499,0.690492121,1.675596814,37.20925631,0.836362847,0.405130642,11.12,0,0,100,0,0
30/07/2015 00:00,0.469276582,28.49898948,1.550074013,0.655063949,1.543972395,30.04906349,0.768756944,0.417773872,11.12,0,0,100,0,0
31/07/2015 00:00,17.88027668,20.45906212,1.237016643,0.670552837,20.14302716,21.69607876,0.772513889,0.408503472,11.12,0,0,100,0,0
01/08/2015 00:00,49.79665901,0.232607571,0.07157156,0.668746767,64.82439338,0.304179131,0.789114583,0.380476997,12.16,0,0,100,0,0
02/08/2015 00:00,42.10233831,0.22495595,0.069217215,0.646748356,81.14594383,0.294173165,0.795920139,0.389203993,12.16,0,0,100,0,0
03/08/2015 00:00,30.55818455,0.217841449,0.067028138,0.626294167,65.20945404,0.284869587,0.796776042,0.384961806,12.16,0,0,100,0,0
04/08/2015 00:00,15.62024973,0.233210568,0.071757098,0.670480382,56.48785298,0.304967666,0.803065972,0.386577257,12.16,0,0,100,0,0
05/08/2015 00:00,0.445157713,0.222161326,0.068357331,0.638713811,1.404173707,0.290518657,0.8096875,0.401884983,12.16,0,0,100,0,0
06/08/2015 00:00,0.462920941,20.228779,1.301207643,9.172610655,1.473054931,21.52998664,0.715670139,0.400168403,12.16,0,0,100,0,0
07/08/2015 00:00,0.46649513,60.11505336,3.493970413,23.59237539,1.539733658,63.60902377,0.571147569,0.419673177,12.16,0,0,100,0,0
08/08/2015 00:00,0.509910238,57.2662344,4.084859352,18.18486331,1.605713196,61.35109375,0.485592014,0.400082465,12.16,0,0,100,0,0
09/08/2015 00:00,0.526976271,59.30103758,4.280776218,19.19624988,22.62634979,63.5818138,0.473958333,0.381549479,12.16,0,0,100,0,0
10/08/2015 00:00,28.89412521,18.4324322,0.64944354,5.454568354,51.31534778,19.08187574,0.500904514,0.366690538,12.16,0,0,100,0,0
11/08/2015 00:00,163.4127747,0.196151397,0.060354276,0.563935265,79.91889697,0.256505673,0.534623264,0.389810764,12.16,0,0,100,0,0
12/08/2015 00:00,88.44059885,0.114007561,0.03507925,0.327771738,20.75329833,0.149086811,0.626126736,0.382046007,12.16,0,0,100,0,0
13/08/2015 00:00,184.4867727,0.219656809,0.06758671,0.631513325,45.5425125,0.287243519,0.851321181,0.396299913,12.16,0,0,100,0,0
14/08/2015 00:00,142.7279317,0.232077424,0.071408438,0.667222593,40.75353619,0.303485862,0.894105903,0.395061198,12.16,0,0,100,0,0
15/08/2015 00:00,0.544079646,0.237900128,0.073200039,0.683962868,10.95881211,0.311100167,0.711246528,0.396036458,12.16,0,0,100,0,0
16/08/2015 00:00,0.554790556,0.241280655,0.074240202,0.693681883,11.74049603,0.315520857,0.624817708,0.392760417,12.16,0,0,100,0,0
17/08/2015 00:00,3.098577872,0.23671854,0.072836474,0.680565803,12.57079897,0.309555014,0.611880208,0.387006076,12.16,0,0,100,0,0
18/08/2015 00:00,11.01103225,0.243159112,0.074818188,0.699082447,18.64421261,0.3179773,0.552527778,0.381013889,12.16,0,0,100,0,0
19/08/2015 00:00,16.62217922,0.251642555,0.077428479,0.723472346,21.87345528,0.329071034,0.56153125,0.387888455,12.16,0,0,100,0,0
20/08/2015 00:00,16.5647495,0.251827158,0.077485279,0.724003079,23.07785162,0.329312437,0.567064236,0.392492188,12.16,0,0,100,0,0
21/08/2015 00:00,12.65836628,0.241472757,0.07429931,0.694234176,18.81884945,0.315772067,0.597164931,0.373421875,12.16,0,0,100,0,0
22/08/2015 00:00,10.89226745,0.236441459,0.072751218,0.679769195,20.04868502,0.309192677,0.598522569,0.360631076,12.16,0,0,100,0,0
23/08/2015 00:00,9.287267299,0.239402786,0.073662396,0.688283011,24.79940025,0.313065182,4.607120272,0.361375868,12.16,0,0,100,0,0
24/08/2015 00:00,10.527231,0.242386463,0.07458045,0.69686108,20.8694776,0.316966913,4.607120272,0.365855035,12.16,0,0,100,0,0
25/08/2015 00:00,10.09461633,0.249417911,0.076743973,0.717076495,19.55651194,0.326161884,4.607120272,0.381866319,12.16,0,0,100,0,0
26/08/2015 00:00,9.561091419,0.250657448,0.077125369,0.720640163,21.1689208,0.327782817,4.607120272,0.390211372,12.16,0,0,100,0,0
27/08/2015 00:00,8.726124773,11.88477838,0.580191373,0.708039481,19.52615227,12.46496975,4.607120272,0.385393663,12.16,0,0,100,0,0
28/08/2015 00:00,9.490335305,25.15354563,1.504559229,0.716230255,20.65457995,26.65810486,4.607120272,0.381007813,12.16,0,0,100,0,0
29/08/2015 00:00,9.938291589,0.252461328,0.077680409,0.725826317,21.29925164,0.330141737,0.547055556,0.370615017,12.16,0,0,100,0,0
30/08/2015 00:00,10.27316425,0.254638179,0.078350209,0.732084764,22.37186877,0.332988388,0.540904514,0.378576389,12.16,0,0,100,0,0
31/08/2015 00:00,11.46736856,0.254231062,0.078224942,0.730914302,24.49695102,0.332456004,0.523581597,0.385402344,12.16,0,0,100,0,0
01/09/2015 00:00,15.07362776,0.250622974,0.077114761,0.720541051,28.53885847,0.327737735,0.522548611,0.390306424,14.47,0,0,100,0,0
02/09/2015 00:00,14.5265231,0.244856183,0.075340364,0.703961527,26.09519088,0.320196547,0.525677083,0.381905816,14.47,0,0,100,0,0
03/09/2015 00:00,11.04569851,0.230900855,0.071046417,0.663839958,19.37750589,0.301947272,0.52421875,0.375052951,14.47,0,0,100,0,0
04/09/2015 00:00,14.29946256,0.246119153,0.07572897,0.707592564,24.51486877,0.321848123,0.527435764,0.389135417,14.47,0,0,100,0,0
05/09/2015 00:00,15.06146406,0.249936789,0.076903628,0.71856827,26.87276707,0.326840417,0.530296875,0.375422309,14.47,0,0,100,0,0
06/09/2015 00:00,11.55141416,0.238908417,0.073510282,0.686861699,23.42720163,0.312418699,0.525342014,0.362730469,14.47,0,0,100,0,0
07/09/2015 00:00,10.37233877,0.232477204,0.071531447,0.66837196,19.82557827,0.304008651,0.522828125,0.367668403,14.47,0,0,100,0,0
08/09/2015 00:00,7.069694385,0.235564952,0.072481524,0.677249238,25.04420339,0.308046476,0.519635417,0.367509115,14.47,0,0,100,0,0
09/09/2015 00:00,0.591141154,0.245323179,0.075484055,0.705304139,40.55795215,0.320807234,0.525375,0.368298177,14.47,0,0,100,0,0
10/09/2015 00:00,0.646959761,0.252681738,0.077748227,0.726459997,48.52418943,0.330429965,0.517975694,0.373582031,14.47,0,0,100,0,0
11/09/2015 00:00,5.421762905,0.254621896,0.078345199,0.732037951,51.55408421,0.332967095,0.510651042,0.376309462,14.47,0,0,100,0,0
12/09/2015 00:00,15.01315768,0.251411328,0.077357332,0.722807567,49.02603834,0.32876866,0.512909722,0.381477431,14.47,0,0,100,0,0
13/09/2015 00:00,16.0563055,0.251588677,0.077411901,0.723317446,49.74946213,0.329000578,0.513453125,0.371824219,14.47,0,0,100,0,0
14/09/2015 00:00,12.93371464,0.242648923,0.074661207,0.697615655,41.01700271,0.31731013,0.517789931,0.362385417,14.47,0,0,100,0,0
15/09/2015 00:00,11.79775472,0.2373253,0.073023169,0.682310238,49.1629787,0.310348469,0.517611111,0.378299479,14.47,0,0,100,0,0
16/09/2015 00:00,14.40114111,0.242440079,0.074596947,0.697015226,77.75413398,0.317037026,0.513899306,0.381057726,14.47,0,0,100,0,0
17/09/2015 00:00,12.6295888,0.238781902,0.073471354,0.686497968,71.567627,0.312253256,0.511815972,0.383601128,14.47,0,0,100,0,0
18/09/2015 00:00,14.29367067,0.24726729,0.076082243,0.710893458,81.02027449,0.323349533,0.502369792,0.382507378,14.47,0,0,100,0,0
19/09/2015 00:00,14.95699539,0.250126249,0.076961923,0.719112965,74.89996211,0.327088172,0.506034722,0.378593316,14.47,0,0,100,0,0
20/09/2015 00:00,13.50432522,0.249617133,0.076805272,0.717649257,46.37078893,0.326422405,0.502092014,0.377514323,14.47,0,0,100,0,0
21/09/2015 00:00,8.603750198,0.229848396,0.070722583,0.660814137,30.68471915,0.300570979,0.506513889,0.379790365,14.47,0,0,100,0,0
22/09/2015 00:00,8.479884175,0.241070726,0.074175608,0.693078336,41.43327294,0.315246334,0.501697917,0.388711806,14.47,0,0,100,0,0
23/09/2015 00:00,0.629221254,0.250440801,0.077058708,0.720017303,62.13325299,0.327499509,0.499803819,0.390299045,14.47,0,0,100,0,0
24/09/2015 00:00,0.655388332,0.253733486,0.078071842,0.729483772,67.43984549,0.331805328,0.499869792,0.37810191,14.47,0,0,100,0,0
25/09/2015 00:00,5.175092436,0.25681147,0.079018914,0.738332976,63.13299585,0.335830384,0.507019097,0.382028212,14.47,0,0,100,0,0
26/09/2015 00:00,15.0210382,0.257083564,0.079102635,0.739115246,49.77454048,0.336186199,0.524723958,0.386263455,14.47,0,0,100,0,0
27/09/2015 00:00,14.74698545,0.25469682,0.078368252,0.732253359,49.29632979,0.333065072,0.522994792,0.388000868,14.47,0,0,100,0,0
28/09/2015 00:00,13.54941123,0.249144335,0.076659795,0.716289964,45.40500685,0.32580413,0.529352431,0.38583724,14.47,0,0,100,0,0
29/09/2015 00:00,10.96247128,0.248906927,0.076586747,0.715607414,43.37761787,0.325493674,0.523777778,0.381972656,14.47,0,0,100,0,0
30/09/2015 00:00,5.515840067,0.252240148,0.084021146,0.725190427,41.46039412,0.336261294,0.531854167,0.382108507,14.47,0,0,100,0,0
01/10/2015 00:00,5.226615124,0.253286578,0.0990271,0.728198911,41.31021924,0.352313678,0.53125,0.387889757,16.89,0,0,100,0,0
02/10/2015 00:00,5.63470637,0.253372644,0.101181275,0.728446352,43.07478546,0.354553919,0.524588542,0.385404514,16.89,0,0,100,0,0
03/10/2015 00:00,5.255136157,0.250953879,0.099370457,0.721492403,41.71585271,0.350324336,2.288072071,0.383453125,16.89,0,0,100,0,0
04/10/2015 00:00,5.18160122,0.246201559,0.096988293,0.707829483,37.41608316,0.343189852,2.288072071,0.375742188,16.89,0,0,100,0,0
05/10/2015 00:00,5.307852681,0.24940492,0.099860949,0.717039146,41.00762316,0.349265869,2.288072071,0.368444444,16.89,0,0,100,0,0
06/10/2015 00:00,3.729757561,0.231573075,0.086518694,0.665772589,28.30157409,0.318091769,2.288072071,0.353259549,16.89,0,0,100,0,0
07/10/2015 00:00,5.344486389,0.243717055,0.095978115,0.700686533,32.31538784,0.33969517,2.288072071,0.359715712,16.89,0,0,100,0,0
08/10/2015 00:00,5.628443818,0.254315533,0.10176347,0.731157156,42.19631935,0.356079003,2.288072071,0.376330295,16.89,0,0,100,0,0
09/10/2015 00:00,5.265953702,0.25309193,0.100134401,0.727639298,42.67064111,0.353226331,2.288072071,0.375710069,16.89,0,0,100,0,0
10/10/2015 00:00,4.943701914,0.251459863,0.0984109,0.722947107,41.59619852,0.349870763,2.288072071,0.375742622,16.89,0,0,100,0,0
11/10/2015 00:00,4.693273979,0.248245327,0.095770194,0.713705316,38.07234055,0.344015521,2.288072071,0.373457899,16.89,0,0,100,0,0
12/10/2015 00:00,4.96617868,0.247555622,0.096170171,0.711722415,37.8450349,0.343725793,2.288072071,0.366086806,16.89,0,0,100,0,0
13/10/2015 00:00,5.810215401,0.249345735,0.098821161,0.716868988,39.44425477,0.348166896,2.288072071,0.368755208,16.89,0,0,100,0,0
14/10/2015 00:00,6.002990137,0.253182587,0.101230868,0.727899937,42.83465929,0.354413455,0.534421875,0.367105469,16.89,0,0,100,0,0
15/10/2015 00:00,5.737587284,0.252119283,0.10009931,0.724842938,42.57475739,0.352218593,0.528168403,0.363090712,16.89,0,0,100,0,0
16/10/2015 00:00,5.46781423,0.247339048,0.097000266,0.711099764,38.34656316,0.344339314,0.539411458,0.363392361,16.89,0,0,100,0,0
17/10/2015 00:00,5.49033251,0.24736557,0.097045287,0.711176015,37.54853892,0.344410857,0.540421875,0.367613281,16.89,0,0,100,0,0
18/10/2015 00:00,6.053711504,0.25085435,0.100243479,0.721206255,36.5549663,0.351097829,0.539682292,0.376158854,16.89,0,0,100,0,0
19/10/2015 00:00,6.039410883,0.253354336,0.101315507,0.728393716,29.45208762,0.354669843,0.539057292,0.381248264,16.89,0,0,100,0,0
20/10/2015 00:00,5.270001617,0.249146973,0.09823998,0.745202181,27.62369764,0.347386953,0.536529514,0.378919705,16.89,0,0,100,0,0
21/10/2015 00:00,4.02241844,0.232090353,0.086456222,0.766781586,18.99645117,0.318546575,0.542857639,0.373424479,16.89,0,0,100,0,0
22/10/2015 00:00,5.669573068,0.246504077,0.096701827,0.852644022,24.01066733,0.343205904,0.547760417,0.37650651,16.89,0,0,100,0,0
23/10/2015 00:00,6.301701119,0.253375522,0.101675984,0.85836193,29.60770364,0.355051506,0.557067708,0.377851563,16.89,0,0,100,0,0
24/10/2015 00:00,6.4150519,0.25615087,0.103492562,0.736433751,30.59916724,0.359643432,0.563381944,0.377306858,16.89,0,0,100,0,0
25/10/2015 00:00,4.587550105,0.243756299,0.092352261,0.758313288,24.62699651,0.33610856,0.571677083,0.375995226,16.89,0,0,100,0,0
26/10/2015 00:00,5.033241494,0.241441659,0.092317424,0.815516387,21.23941116,0.333759083,0.59771875,0.376457465,16.89,0,0,100,0,0
27/10/2015 00:00,6.117019232,0.25212443,0.100683531,0.808432819,28.27118573,0.352807961,0.598876736,0.356616753,16.89,0,0,100,0,0
