ISOTime, GHI, cloudsAve, cloudsMedian,cloudsLinear, cloudsMin
21/02/2022 13:00:00,1022.2708, 0.0031, 0.0031, 0.0031, 0.0031
21/02/2022 14:00:00,985.4365, 0.0782, 0.0782, 0.0782, 0.0782
21/02/2022 15:00:00,884.2711, 0.0671, 0.0671, 0.0671, 0.0671
21/02/2022 16:00:00,726.6076, 0.0762, 0.0762, 0.0762, 0.0762
21/02/2022 17:00:00,525.0162, 0.1512, 0.1512, 0.1512, 0.1512
21/02/2022 18:00:00,296.8890, 0.3315, 0.3315, 0.3315, 0.3315
21/02/2022 19:00:00,70.2028, 0.9682, 0.9682, 0.9682, 0.9682
21/02/2022 20:00:00,0.0000, 0.1303, 0.0031, 0.8878, 0.0031
21/02/2022 21:00:00,0.0000, 0.1303, 0.0031, 0.8073, 0.0031
21/02/2022 22:00:00,0.0000, 0.1303, 0.0031, 0.7269, 0.0031
21/02/2022 23:00:00,0.0000, 0.1303, 0.0031, 0.6465, 0.0031
22/02/2022 00:00:00,0.0000, 0.1303, 0.0031, 0.5661, 0.0031
22/02/2022 01:00:00,0.0000, 0.1303, 0.0031, 0.4857, 0.0031
22/02/2022 02:00:00,0.0000, 0.1303, 0.0031, 0.4052, 0.0031
22/02/2022 03:00:00,0.0000, 0.1303, 0.0031, 0.3248, 0.0031
22/02/2022 04:00:00,0.0000, 0.1303, 0.0031, 0.2444, 0.0031
22/02/2022 05:00:00,0.0000, 0.1303, 0.0031, 0.1640, 0.0031
22/02/2022 06:00:00,0.0000, 0.1303, 0.0031, 0.0835, 0.0031
22/02/2022 07:00:00,87.1819, 0.0031, 0.0031, 0.0031, 0.0031
22/02/2022 08:00:00,316.0546, 0.0031, 0.0031, 0.0031, 0.0031
22/02/2022 09:00:00,542.5378, 0.0031, 0.0031, 0.0031, 0.0031
22/02/2022 10:00:00,740.5513, 0.0031, 0.0031, 0.0031, 0.0031
22/02/2022 11:00:00,893.1784, 0.0031, 0.0031, 0.0031, 0.0031
22/02/2022 12:00:00,988.2869, 0.0031, 0.0031, 0.0031, 0.0031
22/02/2022 13:00:00,1018.5195, 0.0031, 0.0031, 0.0031, 0.0031
22/02/2022 14:00:00,981.5610, 0.0004, 0.0004, 0.0004, 0.0004
22/02/2022 15:00:00,880.2432, 0.0355, 0.0355, 0.0355, 0.0355
22/02/2022 16:00:00,722.4174, 0.0784, 0.0784, 0.0784, 0.0784
22/02/2022 17:00:00,520.6841, 0.1493, 0.1493, 0.1493, 0.1493
22/02/2022 18:00:00,292.5029, 0.3270, 0.3270, 0.3270, 0.3270
22/02/2022 19:00:00,66.3627, 0.9682, 0.9682, 0.9682, 0.9682
22/02/2022 20:00:00,0.0000, 0.1216, 0.0031, 0.8878, 0.0004
22/02/2022 21:00:00,0.0000, 0.1216, 0.0031, 0.8073, 0.0004
22/02/2022 22:00:00,0.0000, 0.1216, 0.0031, 0.7269, 0.0004
22/02/2022 23:00:00,0.0000, 0.1216, 0.0031, 0.6465, 0.0004
23/02/2022 00:00:00,0.0000, 0.1216, 0.0031, 0.5661, 0.0004
23/02/2022 01:00:00,0.0000, 0.1216, 0.0031, 0.4857, 0.0004
23/02/2022 02:00:00,0.0000, 0.1216, 0.0031, 0.4052, 0.0004
23/02/2022 03:00:00,0.0000, 0.1216, 0.0031, 0.3248, 0.0004
23/02/2022 04:00:00,0.0000, 0.1216, 0.0031, 0.2444, 0.0004
23/02/2022 05:00:00,0.0000, 0.1216, 0.0031, 0.1640, 0.0004
23/02/2022 06:00:00,0.0000, 0.1216, 0.0031, 0.0835, 0.0004
23/02/2022 07:00:00,83.8547, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2022 08:00:00,312.3878, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2022 09:00:00,538.8689, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2022 10:00:00,736.8961, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2022 11:00:00,889.5085, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2022 12:00:00,984.5610, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2022 13:00:00,1014.6948, 0.0031, 0.0031, 0.0031, 0.0031
23/02/2022 14:00:00,977.6009, 0.0153, 0.0153, 0.0153, 0.0153
23/02/2022 15:00:00,876.1231, 0.0480, 0.0480, 0.0480, 0.0480
23/02/2022 16:00:00,718.1321, 0.0896, 0.0896, 0.0896, 0.0896
23/02/2022 17:00:00,516.2593, 0.1723, 0.1723, 0.1723, 0.1723
23/02/2022 18:00:00,288.0343, 0.3645, 0.3645, 0.3645, 0.3645
23/02/2022 19:00:00,62.5018, 0.9682, 0.9682, 0.9682, 0.9682
23/02/2022 20:00:00,0.0000, 0.1292, 0.0031, 0.8878, 0.0031
23/02/2022 21:00:00,0.0000, 0.1292, 0.0031, 0.8073, 0.0031
23/02/2022 22:00:00,0.0000, 0.1292, 0.0031, 0.7269, 0.0031
23/02/2022 23:00:00,0.0000, 0.1292, 0.0031, 0.6465, 0.0031
24/02/2022 00:00:00,0.0000, 0.1292, 0.0031, 0.5661, 0.0031
24/02/2022 01:00:00,0.0000, 0.1292, 0.0031, 0.4857, 0.0031
24/02/2022 02:00:00,0.0000, 0.1292, 0.0031, 0.4052, 0.0031
24/02/2022 03:00:00,0.0000, 0.1292, 0.0031, 0.3248, 0.0031
24/02/2022 04:00:00,0.0000, 0.1292, 0.0031, 0.2444, 0.0031
24/02/2022 05:00:00,0.0000, 0.1292, 0.0031, 0.1640, 0.0031
24/02/2022 06:00:00,0.0000, 0.1292, 0.0031, 0.0835, 0.0031
24/02/2022 07:00:00,80.5622, 0.0031, 0.0031, 0.0031, 0.0031
24/02/2022 08:00:00,308.7274, 0.0031, 0.0031, 0.0031, 0.0031
24/02/2022 09:00:00,535.1909, 0.0031, 0.0031, 0.0031, 0.0031
24/02/2022 10:00:00,733.2153, 0.0031, 0.0031, 0.0031, 0.0031
24/02/2022 11:00:00,885.7963, 0.0031, 0.0031, 0.0031, 0.0031
24/02/2022 12:00:00,980.7766, 0.0031, 0.0031, 0.0031, 0.0031
24/02/2022 13:00:00,1010.7975, 0.0031, 0.0031, 0.0031, 0.0031
24/02/2022 14:00:00,973.5568, 0.0243, 0.0243, 0.0243, 0.0243
24/02/2022 15:00:00,871.9118, 0.0544, 0.0544, 0.0544, 0.0544
24/02/2022 16:00:00,713.7532, 0.0958, 0.0958, 0.0958, 0.0958
24/02/2022 17:00:00,511.7438, 0.1613, 0.1613, 0.1613, 0.1613
24/02/2022 18:00:00,283.4856, 0.3735, 0.3735, 0.3735, 0.3735
24/02/2022 19:00:00,58.6281, 0.9682, 0.9682, 0.9682, 0.9682
24/02/2022 20:00:00,0.0000, 0.1307, 0.0031, 0.8878, 0.0031
24/02/2022 21:00:00,0.0000, 0.1307, 0.0031, 0.8073, 0.0031
24/02/2022 22:00:00,0.0000, 0.1307, 0.0031, 0.7269, 0.0031
24/02/2022 23:00:00,0.0000, 0.1307, 0.0031, 0.6465, 0.0031
25/02/2022 00:00:00,0.0000, 0.1307, 0.0031, 0.5661, 0.0031
25/02/2022 01:00:00,0.0000, 0.1307, 0.0031, 0.4857, 0.0031
25/02/2022 02:00:00,0.0000, 0.1307, 0.0031, 0.4052, 0.0031
25/02/2022 03:00:00,0.0000, 0.1307, 0.0031, 0.3248, 0.0031
25/02/2022 04:00:00,0.0000, 0.1307, 0.0031, 0.2444, 0.0031
25/02/2022 05:00:00,0.0000, 0.1307, 0.0031, 0.1640, 0.0031
25/02/2022 06:00:00,0.0000, 0.1307, 0.0031, 0.0835, 0.0031
25/02/2022 07:00:00,77.3063, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2022 08:00:00,305.0742, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2022 09:00:00,531.5042, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2022 10:00:00,729.5092, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2022 11:00:00,882.0418, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2022 12:00:00,976.9340, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2022 13:00:00,1006.8279, 0.0031, 0.0031, 0.0031, 0.0031
25/02/2022 14:00:00,969.4297, 0.0517, 0.0517, 0.0517, 0.0517
25/02/2022 15:00:00,867.6107, 0.0482, 0.0482, 0.0482, 0.0482
25/02/2022 16:00:00,709.2822, 0.0910, 0.0910, 0.0910, 0.0910
25/02/2022 17:00:00,507.1395, 0.1666, 0.1666, 0.1666, 0.1666
25/02/2022 18:00:00,278.8593, 0.3723, 0.3723, 0.3723, 0.3723
25/02/2022 19:00:00,54.7505, 0.9682, 0.9682, 0.9682, 0.9682
25/02/2022 20:00:00,0.0000, 0.1323, 0.0031, 0.8878, 0.0031
25/02/2022 21:00:00,0.0000, 0.1323, 0.0031, 0.8073, 0.0031
25/02/2022 22:00:00,0.0000, 0.1323, 0.0031, 0.7269, 0.0031
25/02/2022 23:00:00,0.0000, 0.1323, 0.0031, 0.6465, 0.0031
26/02/2022 00:00:00,0.0000, 0.1323, 0.0031, 0.5661, 0.0031
26/02/2022 01:00:00,0.0000, 0.1323, 0.0031, 0.4857, 0.0031
26/02/2022 02:00:00,0.0000, 0.1323, 0.0031, 0.4052, 0.0031
26/02/2022 03:00:00,0.0000, 0.1323, 0.0031, 0.3248, 0.0031
26/02/2022 04:00:00,0.0000, 0.1323, 0.0031, 0.2444, 0.0031
26/02/2022 05:00:00,0.0000, 0.1323, 0.0031, 0.1640, 0.0031
26/02/2022 06:00:00,0.0000, 0.1323, 0.0031, 0.0835, 0.0031
26/02/2022 07:00:00,74.0886, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2022 08:00:00,301.4285, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2022 09:00:00,527.8092, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2022 10:00:00,725.7780, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2022 11:00:00,878.2454, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2022 12:00:00,973.0336, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2022 13:00:00,1002.7868, 0.0031, 0.0031, 0.0031, 0.0031
26/02/2022 14:00:00,965.2205, 0.0058, 0.0058, 0.0058, 0.0058
26/02/2022 15:00:00,863.2209, 0.0332, 0.0332, 0.0332, 0.0332
26/02/2022 16:00:00,704.7207, 0.0661, 0.0661, 0.0661, 0.0661
26/02/2022 17:00:00,502.4484, 0.1874, 0.1874, 0.1874, 0.1874
26/02/2022 18:00:00,274.1580, 0.9113, 0.9113, 0.9113, 0.9113
26/02/2022 19:00:00,50.8790, 0.9682, 0.9682, 0.9682, 0.9682
26/02/2022 20:00:00,0.0000, 0.3853, 0.3491, 0.9259, 0.0031
26/02/2022 21:00:00,0.0000, 0.3853, 0.3491, 0.8837, 0.0031
26/02/2022 22:00:00,0.0000, 0.3853, 0.3491, 0.8414, 0.0031
26/02/2022 23:00:00,0.0000, 0.3853, 0.3491, 0.7991, 0.0031
27/02/2022 00:00:00,0.0000, 0.3853, 0.3491, 0.7568, 0.0031
27/02/2022 01:00:00,0.0000, 0.3853, 0.3491, 0.7146, 0.0031
27/02/2022 02:00:00,0.0000, 0.3853, 0.3491, 0.6723, 0.0031
27/02/2022 03:00:00,0.0000, 0.3853, 0.3491, 0.6300, 0.0031
27/02/2022 04:00:00,0.0000, 0.3853, 0.3491, 0.5878, 0.0031
27/02/2022 05:00:00,0.0000, 0.3853, 0.3491, 0.5455, 0.0031
27/02/2022 06:00:00,0.0000, 0.3853, 0.3491, 0.5032, 0.0031
27/02/2022 07:00:00,70.9107, 0.4609, 0.4609, 0.4609, 0.4609
27/02/2022 08:00:00,297.7907, 0.9161, 0.9161, 0.9161, 0.9161
27/02/2022 09:00:00,524.1060, 0.4081, 0.4081, 0.4081, 0.4081
27/02/2022 10:00:00,722.0221, 0.3665, 0.3665, 0.3665, 0.3665
27/02/2022 11:00:00,874.4074, 0.3326, 0.3326, 0.3326, 0.3326
27/02/2022 12:00:00,969.0759, 0.3491, 0.3491, 0.3491, 0.3491
27/02/2022 13:00:00,998.6750, 0.4420, 0.4420, 0.4420, 0.4420
27/02/2022 14:00:00,960.9302, 0.2353, 0.2353, 0.2353, 0.2353
27/02/2022 15:00:00,858.7438, 0.0402, 0.0402, 0.0402, 0.0402
27/02/2022 16:00:00,700.0705, 0.1650, 0.1650, 0.1650, 0.1650
27/02/2022 17:00:00,497.6728, 0.3909, 0.3909, 0.3909, 0.3909
27/02/2022 18:00:00,269.3843, 0.5569, 0.5569, 0.5569, 0.5569
27/02/2022 19:00:00,47.0245, 0.9682, 0.9682, 0.9682, 0.9682
27/02/2022 20:00:00,0.0000, 0.4796, 0.4420, 0.8881, 0.0072
27/02/2022 21:00:00,0.0000, 0.4796, 0.4420, 0.8080, 0.0072
27/02/2022 22:00:00,0.0000, 0.4796, 0.4420, 0.7279, 0.0072
27/02/2022 23:00:00,0.0000, 0.4796, 0.4420, 0.6479, 0.0072
28/02/2022 00:00:00,0.0000, 0.4796, 0.4420, 0.5678, 0.0072
28/02/2022 01:00:00,0.0000, 0.4796, 0.4420, 0.4877, 0.0072
28/02/2022 02:00:00,0.0000, 0.4796, 0.4420, 0.4076, 0.0072
28/02/2022 03:00:00,0.0000, 0.4796, 0.4420, 0.3275, 0.0072
28/02/2022 04:00:00,0.0000, 0.4796, 0.4420, 0.2474, 0.0072
28/02/2022 05:00:00,0.0000, 0.4796, 0.4420, 0.1674, 0.0072
28/02/2022 06:00:00,0.0000, 0.4796, 0.4420, 0.0873, 0.0072
28/02/2022 07:00:00,67.7744, 0.0072, 0.0072, 0.0072, 0.0072
28/02/2022 08:00:00,294.1613, 0.9682, 0.9682, 0.9682, 0.9682
28/02/2022 09:00:00,520.3950, 0.9682, 0.9682, 0.9682, 0.9682
28/02/2022 10:00:00,718.2415, 0.7369, 0.7369, 0.7369, 0.7369
28/02/2022 11:00:00,870.5281, 0.5706, 0.5706, 0.5706, 0.5706
28/02/2022 12:00:00,965.0613, 0.1852, 0.1852, 0.1852, 0.1852
28/02/2022 13:00:00,994.4930, 0.4316, 0.4316, 0.4316, 0.4316
28/02/2022 14:00:00,956.5598, 0.4141, 0.4141, 0.4141, 0.4141
28/02/2022 15:00:00,854.1808, 0.4362, 0.4362, 0.4362, 0.4362
28/02/2022 16:00:00,695.3334, 0.9646, 0.9646, 0.9646, 0.9646
28/02/2022 17:00:00,492.8148, 0.7972, 0.7972, 0.7972, 0.7972
28/02/2022 18:00:00,264.5409, 0.9682, 0.9682, 0.9682, 0.9682
28/02/2022 19:00:00,43.1993, 0.0000, 0.0000, 0.0000, 0.0000
28/02/2022 20:00:00,0.0000, 0.5676, 0.5993, 0.0778, 0.0000
28/02/2022 21:00:00,0.0000, 0.5676, 0.5993, 0.1556, 0.0000
28/02/2022 22:00:00,0.0000, 0.5676, 0.5993, 0.2334, 0.0000
28/02/2022 23:00:00,0.0000, 0.5676, 0.5993, 0.3112, 0.0000
01/03/2022 00:00:00,0.0000, 0.5676, 0.5993, 0.3890, 0.0000
01/03/2022 01:00:00,0.0000, 0.5676, 0.5993, 0.4668, 0.0000
01/03/2022 02:00:00,0.0000, 0.5676, 0.5993, 0.5446, 0.0000
01/03/2022 03:00:00,0.0000, 0.5676, 0.5993, 0.6225, 0.0000
01/03/2022 04:00:00,0.0000, 0.5676, 0.5993, 0.7003, 0.0000
01/03/2022 05:00:00,0.0000, 0.5676, 0.5993, 0.7781, 0.0000
01/03/2022 06:00:00,0.0000, 0.5676, 0.5993, 0.8559, 0.0000
01/03/2022 07:00:00,64.6814, 0.9337, 0.9337, 0.9337, 0.9337
01/03/2022 08:00:00,290.5407, 0.6856, 0.6856, 0.6856, 0.6856
01/03/2022 09:00:00,516.6765, 0.6788, 0.6788, 0.6788, 0.6788
01/03/2022 10:00:00,714.4366, 0.5993, 0.5993, 0.5993, 0.5993
01/03/2022 11:00:00,866.6079, 0.2618, 0.2618, 0.2618, 0.2618
01/03/2022 12:00:00,960.9905, 0.2083, 0.2083, 0.2083, 0.2083
01/03/2022 13:00:00,990.2417, 0.0649, 0.0649, 0.0649, 0.0649
01/03/2022 14:00:00,952.1106, 0.0004, 0.0004, 0.0004, 0.0004
01/03/2022 15:00:00,849.5335, 0.0583, 0.0583, 0.0583, 0.0583
01/03/2022 16:00:00,690.5113, 0.3442, 0.3442, 0.3442, 0.3442
01/03/2022 17:00:00,487.8766, 0.6977, 0.6977, 0.6977, 0.6977
01/03/2022 18:00:00,259.6307, 0.8460, 0.8460, 0.8460, 0.8460
01/03/2022 19:00:00,39.4167, 0.9682, 0.9682, 0.9682, 0.9682
01/03/2022 20:00:00,0.0000, 0.3965, 0.3442, 0.9104, 0.0004
01/03/2022 21:00:00,0.0000, 0.3965, 0.3442, 0.8526, 0.0004
01/03/2022 22:00:00,0.0000, 0.3965, 0.3442, 0.7947, 0.0004
01/03/2022 23:00:00,0.0000, 0.3965, 0.3442, 0.7369, 0.0004
02/03/2022 00:00:00,0.0000, 0.3965, 0.3442, 0.6791, 0.0004
02/03/2022 01:00:00,0.0000, 0.3965, 0.3442, 0.6213, 0.0004
02/03/2022 02:00:00,0.0000, 0.3965, 0.3442, 0.5635, 0.0004
02/03/2022 03:00:00,0.0000, 0.3965, 0.3442, 0.5056, 0.0004
02/03/2022 04:00:00,0.0000, 0.3965, 0.3442, 0.4478, 0.0004
02/03/2022 05:00:00,0.0000, 0.3965, 0.3442, 0.3900, 0.0004
02/03/2022 06:00:00,0.0000, 0.3965, 0.3442, 0.3322, 0.0004
02/03/2022 07:00:00,61.6334, 0.2744, 0.2744, 0.2744, 0.2744
02/03/2022 08:00:00,286.9290, 0.6480, 0.6480, 0.6480, 0.6480
02/03/2022 09:00:00,512.9505, 0.5236, 0.5236, 0.5236, 0.5236
02/03/2022 10:00:00,710.6077, 0.4871, 0.4871, 0.4871, 0.4871
02/03/2022 11:00:00,862.6471, 0.2380, 0.2380, 0.2380, 0.2380
02/03/2022 12:00:00,956.8639, 0.0031, 0.0031, 0.0031, 0.0031
02/03/2022 13:00:00,985.9220, 0.0031, 0.0031, 0.0031, 0.0031
02/03/2022 14:00:00,947.5836, 0.0403, 0.0403, 0.0403, 0.0403
02/03/2022 15:00:00,844.8034, 0.0639, 0.0639, 0.0639, 0.0639
02/03/2022 16:00:00,685.6062, 0.1140, 0.1140, 0.1140, 0.1140
02/03/2022 17:00:00,482.8608, 0.1937, 0.1937, 0.1937, 0.1937
02/03/2022 18:00:00,254.6566, 0.4513, 0.4513, 0.4513, 0.4513
02/03/2022 19:00:00,35.6919, 0.9682, 0.9682, 0.9682, 0.9682
02/03/2022 20:00:00,0.0000, 0.1471, 0.0403, 0.8878, 0.0031
02/03/2022 21:00:00,0.0000, 0.1471, 0.0403, 0.8073, 0.0031
02/03/2022 22:00:00,0.0000, 0.1471, 0.0403, 0.7269, 0.0031
02/03/2022 23:00:00,0.0000, 0.1471, 0.0403, 0.6465, 0.0031
03/03/2022 00:00:00,0.0000, 0.1471, 0.0403, 0.5661, 0.0031
03/03/2022 01:00:00,0.0000, 0.1471, 0.0403, 0.4857, 0.0031
03/03/2022 02:00:00,0.0000, 0.1471, 0.0403, 0.4052, 0.0031
03/03/2022 03:00:00,0.0000, 0.1471, 0.0403, 0.3248, 0.0031
03/03/2022 04:00:00,0.0000, 0.1471, 0.0403, 0.2444, 0.0031
03/03/2022 05:00:00,0.0000, 0.1471, 0.0403, 0.1640, 0.0031
03/03/2022 06:00:00,0.0000, 0.1471, 0.0403, 0.0835, 0.0031
03/03/2022 07:00:00,58.6322, 0.0031, 0.0031, 0.0031, 0.0031
03/03/2022 08:00:00,283.3267, 0.0031, 0.0031, 0.0031, 0.0031
03/03/2022 09:00:00,509.2174, 0.0031, 0.0031, 0.0031, 0.0031
03/03/2022 10:00:00,706.7548, 0.0031, 0.0031, 0.0031, 0.0031
03/03/2022 11:00:00,858.6461, 0.0031, 0.0031, 0.0031, 0.0031
03/03/2022 12:00:00,952.6822, 0.0617, 0.0617, 0.0617, 0.0617
03/03/2022 13:00:00,981.5348, 0.1522, 0.1522, 0.1522, 0.1522
03/03/2022 14:00:00,942.9802, 0.0524, 0.0524, 0.0524, 0.0524
03/03/2022 15:00:00,839.9921, 0.0761, 0.0761, 0.0761, 0.0761
03/03/2022 16:00:00,680.6201, 0.1064, 0.1064, 0.1064, 0.1064
03/03/2022 17:00:00,477.7697, 0.4476, 0.4476, 0.4476, 0.4476
03/03/2022 18:00:00,249.6214, 0.5790, 0.5790, 0.5790, 0.5790
03/03/2022 19:00:00,32.0415, 0.9682, 0.9682, 0.9682, 0.9682
03/03/2022 20:00:00,0.0000, 0.4563, 0.4999, 0.8999, 0.0524
03/03/2022 21:00:00,0.0000, 0.4563, 0.4999, 0.8317, 0.0524
03/03/2022 22:00:00,0.0000, 0.4563, 0.4999, 0.7634, 0.0524
03/03/2022 23:00:00,0.0000, 0.4563, 0.4999, 0.6952, 0.0524
04/03/2022 00:00:00,0.0000, 0.4563, 0.4999, 0.6269, 0.0524
04/03/2022 01:00:00,0.0000, 0.4563, 0.4999, 0.5587, 0.0524
04/03/2022 02:00:00,0.0000, 0.4563, 0.4999, 0.4904, 0.0524
04/03/2022 03:00:00,0.0000, 0.4563, 0.4999, 0.4221, 0.0524
04/03/2022 04:00:00,0.0000, 0.4563, 0.4999, 0.3539, 0.0524
04/03/2022 05:00:00,0.0000, 0.4563, 0.4999, 0.2856, 0.0524
04/03/2022 06:00:00,0.0000, 0.4563, 0.4999, 0.2174, 0.0524
04/03/2022 07:00:00,55.6797, 0.1491, 0.1491, 0.1491, 0.1491
04/03/2022 08:00:00,279.7338, 0.5826, 0.5826, 0.5826, 0.5826
04/03/2022 09:00:00,505.4773, 0.8492, 0.8492, 0.8492, 0.8492
04/03/2022 10:00:00,702.8784, 0.7385, 0.7385, 0.7385, 0.7385
04/03/2022 11:00:00,854.6052, 0.4999, 0.4999, 0.4999, 0.4999
04/03/2022 12:00:00,948.4459, 0.7311, 0.7311, 0.7311, 0.7311
04/03/2022 13:00:00,977.0809, 0.9682, 0.9682, 0.9682, 0.9682
04/03/2022 14:00:00,938.3016, 0.6344, 0.6344, 0.6344, 0.6344
04/03/2022 15:00:00,835.1015, 0.0241, 0.0241, 0.0241, 0.0241
04/03/2022 16:00:00,675.5551, 0.0945, 0.0945, 0.0945, 0.0945
04/03/2022 17:00:00,472.6058, 0.1815, 0.1815, 0.1815, 0.1815
04/03/2022 18:00:00,244.5283, 0.8211, 0.8211, 0.8211, 0.8211
04/03/2022 19:00:00,28.4838, 0.9682, 0.9682, 0.9682, 0.9682
04/03/2022 20:00:00,0.0000, 0.3138, 0.1176, 0.8878, 0.0031
04/03/2022 21:00:00,0.0000, 0.3138, 0.1176, 0.8073, 0.0031
04/03/2022 22:00:00,0.0000, 0.3138, 0.1176, 0.7269, 0.0031
04/03/2022 23:00:00,0.0000, 0.3138, 0.1176, 0.6465, 0.0031
05/03/2022 00:00:00,0.0000, 0.3138, 0.1176, 0.5661, 0.0031
05/03/2022 01:00:00,0.0000, 0.3138, 0.1176, 0.4857, 0.0031
05/03/2022 02:00:00,0.0000, 0.3138, 0.1176, 0.4052, 0.0031
05/03/2022 03:00:00,0.0000, 0.3138, 0.1176, 0.3248, 0.0031
05/03/2022 04:00:00,0.0000, 0.3138, 0.1176, 0.2444, 0.0031
05/03/2022 05:00:00,0.0000, 0.3138, 0.1176, 0.1640, 0.0031
05/03/2022 06:00:00,0.0000, 0.3138, 0.1176, 0.0835, 0.0031
05/03/2022 07:00:00,52.7778, 0.0031, 0.0031, 0.0031, 0.0031
05/03/2022 08:00:00,276.1506, 0.0031, 0.0031, 0.0031, 0.0031
05/03/2022 09:00:00,501.7303, 0.0031, 0.0031, 0.0031, 0.0031
05/03/2022 10:00:00,698.9785, 0.0851, 0.0851, 0.0851, 0.0851
05/03/2022 11:00:00,850.5249, 0.1176, 0.1176, 0.1176, 0.1176
05/03/2022 12:00:00,944.1559, 0.1751, 0.1751, 0.1751, 0.1751
05/03/2022 13:00:00,972.5615, 0.0523, 0.0523, 0.0523, 0.0523
05/03/2022 14:00:00,933.5494, 0.3981, 0.3981, 0.3981, 0.3981
05/03/2022 15:00:00,830.1333, 0.0031, 0.0031, 0.0031, 0.0031
05/03/2022 16:00:00,670.4136, 0.3657, 0.3657, 0.3657, 0.3657
05/03/2022 17:00:00,467.3717, 0.5808, 0.5808, 0.5808, 0.5808
05/03/2022 18:00:00,239.3805, 0.6230, 0.6230, 0.6230, 0.6230
05/03/2022 19:00:00,25.0392, 0.9682, 0.9682, 0.9682, 0.9682
05/03/2022 20:00:00,0.0000, 0.2973, 0.3657, 0.8878, 0.0031
05/03/2022 21:00:00,0.0000, 0.2973, 0.3657, 0.8073, 0.0031
05/03/2022 22:00:00,0.0000, 0.2973, 0.3657, 0.7269, 0.0031
05/03/2022 23:00:00,0.0000, 0.2973, 0.3657, 0.6465, 0.0031
06/03/2022 00:00:00,0.0000, 0.2973, 0.3657, 0.5661, 0.0031
06/03/2022 01:00:00,0.0000, 0.2973, 0.3657, 0.4857, 0.0031
06/03/2022 02:00:00,0.0000, 0.2973, 0.3657, 0.4052, 0.0031
06/03/2022 03:00:00,0.0000, 0.2973, 0.3657, 0.3248, 0.0031
06/03/2022 04:00:00,0.0000, 0.2973, 0.3657, 0.2444, 0.0031
06/03/2022 05:00:00,0.0000, 0.2973, 0.3657, 0.1640, 0.0031
06/03/2022 06:00:00,0.0000, 0.2973, 0.3657, 0.0835, 0.0031
06/03/2022 07:00:00,49.9283, 0.0031, 0.0031, 0.0031, 0.0031
06/03/2022 08:00:00,272.5772, 0.4744, 0.4744, 0.4744, 0.4744
06/03/2022 09:00:00,497.9765, 0.0178, 0.0178, 0.0178, 0.0178
06/03/2022 10:00:00,695.0554, 0.3722, 0.3722, 0.3722, 0.3722
06/03/2022 11:00:00,846.4056, 0.0031, 0.0031, 0.0031, 0.0031
06/03/2022 12:00:00,939.8126, 0.0031, 0.0031, 0.0031, 0.0031
06/03/2022 13:00:00,967.9776, 0.0031, 0.0031, 0.0031, 0.0031
06/03/2022 14:00:00,928.7248, 0.0025, 0.0025, 0.0025, 0.0025
06/03/2022 15:00:00,825.0893, 0.0409, 0.0409, 0.0409, 0.0409
06/03/2022 16:00:00,665.1976, 0.0883, 0.0883, 0.0883, 0.0883
06/03/2022 17:00:00,462.0701, 0.1820, 0.1820, 0.1820, 0.1820
06/03/2022 18:00:00,234.1810, 0.5098, 0.5098, 0.5098, 0.5098
06/03/2022 19:00:00,21.7294, 0.9682, 0.9682, 0.9682, 0.9682
06/03/2022 20:00:00,0.0000, 0.2095, 0.0883, 0.8878, 0.0025
06/03/2022 21:00:00,0.0000, 0.2095, 0.0883, 0.8073, 0.0025
06/03/2022 22:00:00,0.0000, 0.2095, 0.0883, 0.7269, 0.0025
06/03/2022 23:00:00,0.0000, 0.2095, 0.0883, 0.6465, 0.0025
07/03/2022 00:00:00,0.0000, 0.2095, 0.0883, 0.5661, 0.0025
07/03/2022 01:00:00,0.0000, 0.2095, 0.0883, 0.4857, 0.0025
07/03/2022 02:00:00,0.0000, 0.2095, 0.0883, 0.4052, 0.0025
07/03/2022 03:00:00,0.0000, 0.2095, 0.0883, 0.3248, 0.0025
07/03/2022 04:00:00,0.0000, 0.2095, 0.0883, 0.2444, 0.0025
07/03/2022 05:00:00,0.0000, 0.2095, 0.0883, 0.1640, 0.0025
07/03/2022 06:00:00,0.0000, 0.2095, 0.0883, 0.0835, 0.0025
07/03/2022 07:00:00,47.1335, 0.0031, 0.0031, 0.0031, 0.0031
07/03/2022 08:00:00,269.0138, 0.0031, 0.0031, 0.0031, 0.0031
