Plot Title: Logger1,,,,,,,,
#,"Date Time, GMT+09:30","DO conc, mg/L (LGR S/N: 20158049, SEN S/N: 20158049, LBL: DOLogger1)","Temp, °C (LGR S/N: 20158049, SEN S/N: 20158049, LBL: TempLogger1)","DO Adj Conc, mg/L (LGR S/N: 20158049)","DO Percent Sat, % (LGR S/N: 20158049)",Coupler Attached (LGR S/N: 20158049),Stopped (LGR S/N: 20158049),End Of File (LGR S/N: 20158049)
3799,11/01/2021 6:30,0.75,17.08,0.58,7.7,,,
3800,11/01/2021 6:45,1.26,17.04,0.98,12.9,,,
3801,11/01/2021 7:00,1.83,17.04,1.42,18.7,,,
3802,11/01/2021 7:15,2.14,17.04,1.66,21.9,,,
3803,11/01/2021 7:30,3.26,17.04,2.53,33.4,,,
3804,11/01/2021 7:45,4.51,17.06,3.5,46.2,,,
3805,11/01/2021 8:00,9.38,17.12,7.28,96.3,,,
3806,11/01/2021 8:15,13.42,17.16,10.42,137.8,,,
3807,11/01/2021 8:30,13.84,17.24,10.74,142.4,,,
3808,11/01/2021 8:45,13.38,17.32,10.39,137.9,,,
3809,11/01/2021 9:00,13.55,17.44,10.52,140,,,
3810,11/01/2021 9:15,13.8,17.6,10.72,143,,,
3811,11/01/2021 9:30,14.04,17.78,10.91,146.1,,,
3812,11/01/2021 9:45,14.14,17.96,10.99,147.6,,,
3813,11/01/2021 10:00,14.23,18.16,11.07,149.2,,,
3814,11/01/2021 10:15,14.12,18.38,10.99,148.7,,,
3815,11/01/2021 10:30,14.35,18.6,11.17,151.8,,,
3816,11/01/2021 10:45,14.56,18.84,11.34,154.8,,,
3817,11/01/2021 11:00,14.92,19.08,11.62,159.4,,,
3818,11/01/2021 11:15,17.61,19.36,13.73,189.2,,,
3819,11/01/2021 11:30,18.43,19.62,14.37,199,,,
3820,11/01/2021 11:45,20.27,19.86,15.81,219.9,,,
3821,11/01/2021 12:00,20.8,20.1,16.24,226.8,,,
3822,11/01/2021 12:15,21.19,20.34,16.55,232.1,,,
3823,11/01/2021 12:30,20.1,20.58,15.7,221.2,,,
3824,11/01/2021 12:45,20.39,20.82,15.94,225.5,,,
3825,11/01/2021 13:00,19.32,21.08,15.11,214.7,,,
3826,11/01/2021 13:15,19.28,21.36,15.08,215.5,,,
3827,11/01/2021 13:30,19.76,21.62,15.47,221.9,,,
3828,11/01/2021 13:45,20.26,21.84,15.86,228.5,,,
3829,11/01/2021 14:00,21.41,22.08,16.77,242.6,,,
3830,11/01/2021 14:15,24.21,22.32,18.97,275.6,,,
3831,11/01/2021 14:30,24.67,22.54,19.34,282,,,
3832,11/01/2021 14:45,22.61,22.76,17.73,259.6,,,
3833,11/01/2021 15:00,21.41,22.9,16.8,246.4,,,
3834,11/01/2021 15:15,20.22,23.02,15.87,233.3,,,
3835,11/01/2021 15:30,19.67,23.12,15.44,227.4,,,
3836,11/01/2021 15:45,19.3,23.18,15.15,223.3,,,
3837,11/01/2021 16:00,19.95,23.2,15.66,230.9,,,
3838,11/01/2021 16:15,19.48,23.24,15.29,225.7,,,
3839,11/01/2021 16:30,20.38,23.24,16,236.1,,,
3840,11/01/2021 16:45,22.05,23.26,17.31,255.5,,,
3841,11/01/2021 17:00,22.46,23.24,17.63,260.2,,,
3842,11/01/2021 17:15,21.64,23.26,16.99,250.8,,,
3843,11/01/2021 17:30,21.05,23.24,16.52,243.9,,,
3844,11/01/2021 17:45,20.28,23.24,15.92,234.9,,,
3845,11/01/2021 18:00,20.01,23.2,15.71,231.6,,,
3846,11/01/2021 18:15,19.41,23.14,15.23,224.4,,,
3847,11/01/2021 18:30,18.16,23.04,14.25,209.6,,,
3848,11/01/2021 18:45,17.27,22.96,13.55,199,,,
3849,11/01/2021 19:00,16.53,22.86,12.97,190.1,,,
3850,11/01/2021 19:15,16,22.76,12.55,183.7,,,
3851,11/01/2021 19:30,15.69,22.64,12.3,179.7,,,
3852,11/01/2021 19:45,15.14,22.52,11.87,173,,,
3853,11/01/2021 20:00,14.5,22.4,11.37,165.3,,,
3854,11/01/2021 20:15,14.29,22.28,11.2,162.6,,,
3855,11/01/2021 20:30,14.29,22.18,11.2,162.2,,,
3856,11/01/2021 20:45,14.25,22.08,11.16,161.5,,,
3857,11/01/2021 21:00,14.03,21.98,10.99,158.7,,,
3858,11/01/2021 21:15,13.73,21.86,10.75,154.9,,,
3859,11/01/2021 21:30,13.66,21.74,10.69,153.8,,,
3860,11/01/2021 21:45,13.51,21.62,10.57,151.7,,,
3861,11/01/2021 22:00,12.95,21.5,10.13,145.1,,,
3862,11/01/2021 22:15,12.54,21.38,9.81,140.2,,,
3863,11/01/2021 22:30,12.06,21.26,9.43,134.5,,,
3864,11/01/2021 22:45,10.87,21.16,8.5,121,,,
3865,11/01/2021 23:00,9.51,21.06,7.44,105.7,,,
3866,11/01/2021 23:15,8.52,20.94,6.66,94.4,,,
3867,11/01/2021 23:30,8.07,20.84,6.31,89.3,,,
3868,11/01/2021 23:45,6.7,20.74,5.24,74,,,
3869,11/02/2021 0:00,5.29,20.64,4.13,58.3,,,
3870,11/02/2021 0:15,3.5,20.54,2.73,38.5,,,
3871,11/02/2021 0:30,1.88,20.44,1.47,20.6,,,
3872,11/02/2021 0:45,1.44,20.34,1.12,15.8,,,
3873,11/02/2021 1:00,1.51,20.24,1.18,16.5,,,
3874,11/02/2021 1:15,1.34,20.12,1.05,14.6,,,
3875,11/02/2021 1:30,0.9,20.02,0.7,9.8,,,
3876,11/02/2021 1:45,0.63,19.88,0.49,6.8,,,
3877,11/02/2021 2:00,0.48,19.78,0.37,5.2,,,
3878,11/02/2021 2:15,0.4,19.7,0.31,4.3,,,
3879,11/02/2021 2:30,0.53,19.58,0.41,5.7,,,
3880,11/02/2021 2:45,0.6,19.32,0.47,6.4,,,
3881,11/02/2021 3:00,0.4,19.12,0.31,4.3,,,
3882,11/02/2021 3:15,0.3,19.04,0.23,3.2,,,
3883,11/02/2021 3:30,0.13,18.98,0.1,1.4,,,
3884,11/02/2021 3:45,0.21,18.92,0.16,2.2,,,
3885,11/02/2021 4:00,1.79,18.88,1.39,19,,,
3886,11/02/2021 4:15,2.81,18.88,2.19,29.9,,,
3887,11/02/2021 4:30,3.94,18.86,3.07,41.9,,,
3888,11/02/2021 4:45,5.03,18.82,3.92,53.4,,,
3889,11/02/2021 5:00,6.33,18.76,4.93,67.2,,,
3890,11/02/2021 5:15,6.95,18.72,5.41,73.7,,,
3891,11/02/2021 5:30,7.04,18.66,5.48,74.6,,,
3892,11/02/2021 5:45,7.11,18.6,5.53,75.2,,,
3893,11/02/2021 6:00,7.24,18.5,5.63,76.4,,,
3894,11/02/2021 6:15,7.39,18.42,5.75,77.9,,,
3895,11/02/2021 6:30,7.68,18.32,5.97,80.8,,,
3896,11/02/2021 6:45,7.76,18.24,6.04,81.5,,,
3897,11/02/2021 7:00,7.37,18.16,5.73,77.3,,,
3898,11/02/2021 7:15,7.37,18.1,5.73,77.2,,,
3899,11/02/2021 7:30,7.81,18.06,6.07,81.7,,,
3900,11/02/2021 7:45,8.45,18.02,6.57,88.3,,,
3901,11/02/2021 8:00,9.2,17.98,7.15,96.1,,,
3902,11/02/2021 8:15,10.06,17.96,7.82,105,,,
3903,11/02/2021 8:30,10.62,17.96,8.26,110.9,,,
3904,11/02/2021 8:45,11.97,17.98,9.31,125,,,
3905,11/02/2021 9:00,13.47,18.02,10.47,140.8,,,
3906,11/02/2021 9:15,14.13,18.08,10.99,147.9,,,
3907,11/02/2021 9:30,16.04,18.14,12.47,168.1,,,
3908,11/02/2021 9:45,17.11,18.26,13.31,179.8,,,
3909,11/02/2021 10:00,17.87,18.4,13.9,188.3,,,
3910,11/02/2021 10:15,18.06,18.6,14.06,191.1,,,
3911,11/02/2021 10:30,17.55,18.74,13.66,186.2,,,
3912,11/02/2021 10:45,16.81,18.92,13.09,179,,,
3913,11/02/2021 11:00,16.93,19.16,13.19,181.1,,,
3914,11/02/2021 11:15,16.97,19.4,13.23,182.4,,,
3915,11/02/2021 11:30,17.37,19.58,13.54,187.4,,,
3916,11/02/2021 11:45,16.96,19.74,13.23,183.6,,,
3917,11/02/2021 12:00,16.68,19.94,13.02,181.3,,,
3918,11/02/2021 12:15,15.92,20.14,12.43,173.7,,,
3919,11/02/2021 12:30,15.51,20.38,12.11,170,,,
3920,11/02/2021 12:45,16.42,20.62,12.83,180.9,,,
3921,11/02/2021 13:00,17.05,20.82,13.33,188.5,,,
3922,11/02/2021 13:15,17.33,20.98,13.55,192.2,,,
3923,11/02/2021 13:30,17.99,21.1,14.07,200,,,
3924,11/02/2021 13:45,18.38,21.18,14.38,204.7,,,
3925,11/02/2021 14:00,18.11,21.28,14.17,202.1,,,
3926,11/02/2021 14:15,17.96,21.42,14.05,200.9,,,
3927,11/02/2021 14:30,16.76,21.56,13.12,188,,,
3928,11/02/2021 14:45,16.56,21.7,12.96,186.3,,,
3929,11/02/2021 15:00,17.19,21.82,13.46,193.8,,,
3930,11/02/2021 15:15,17.45,21.9,13.67,197.1,,,
3931,11/02/2021 15:30,17.65,22,13.82,199.7,,,
3932,11/02/2021 15:45,18.54,22.08,14.52,210.1,,,
3933,11/02/2021 16:00,18.55,22.12,14.53,210.4,,,
3934,11/02/2021 16:15,18.69,22.16,14.64,212.1,,,
3935,11/02/2021 16:30,19.41,22.16,15.21,220.3,,,
3936,11/02/2021 16:45,16.25,22.16,12.73,184.4,,,
3937,11/02/2021 17:00,17.99,22.16,14.1,204.2,,,
3938,11/02/2021 17:15,18.66,22.16,14.62,211.8,,,
3939,11/02/2021 17:30,17.22,22.14,13.49,195.4,,,
3940,11/02/2021 17:45,17.32,22.14,13.57,196.5,,,
3941,11/02/2021 18:00,16.44,22.14,12.88,186.5,,,
3942,11/02/2021 18:15,15.55,22.14,12.18,176.4,,,
3943,11/02/2021 18:30,15.5,22.14,12.14,175.8,,,
3944,11/02/2021 18:45,15.54,22.14,12.18,176.3,,,
3945,11/02/2021 19:00,15.54,22.14,12.18,176.3,,,
3946,11/02/2021 19:15,16.12,22.12,12.63,182.8,,,
3947,11/02/2021 19:30,16.49,22.12,12.92,187,,,
3948,11/02/2021 19:45,13.6,22.1,10.65,154.2,,,
3949,11/02/2021 20:00,14.64,22.08,11.47,165.9,,,
3950,11/02/2021 20:15,13.25,22.04,10.38,150,,,
3951,11/02/2021 20:30,12.78,22.02,10.01,144.7,,,
3952,11/02/2021 20:45,12.31,21.98,9.64,139.2,,,
3953,11/02/2021 21:00,11.57,21.94,9.06,130.8,,,
3954,11/02/2021 21:15,12.2,21.9,9.55,137.8,,,
3955,11/02/2021 21:30,14.53,21.78,11.38,163.7,,,
3956,11/02/2021 21:45,14.34,21.68,11.23,161.2,,,
3957,11/02/2021 22:00,13.23,21.58,10.35,148.5,,,
3958,11/02/2021 22:15,15.51,21.52,12.14,173.9,,,
3959,11/02/2021 22:30,14.64,21.48,11.46,164,,,
3960,11/02/2021 22:45,13.2,21.44,10.33,147.7,,,
3961,11/02/2021 23:00,13.55,21.34,10.6,151.4,,,
3962,11/02/2021 23:15,14.17,21.26,11.08,158,,,
3963,11/02/2021 23:30,13.84,21.24,10.83,154.3,,,
3964,11/02/2021 23:45,11.58,21.2,9.06,129,,,
3965,11/03/2021 0:00,10.7,21.1,8.37,119,,,
3966,11/03/2021 0:15,11.7,20.94,9.15,129.7,,,
3967,11/03/2021 0:30,11.46,20.82,8.96,126.7,,,
3968,11/03/2021 0:45,11.15,20.72,8.71,123.1,,,
3969,11/03/2021 1:00,11.5,20.62,8.98,126.7,,,
3970,11/03/2021 1:15,12.07,20.58,9.43,132.8,,,
3971,11/03/2021 1:30,11.86,20.54,9.26,130.4,,,
3972,11/03/2021 1:45,11.44,20.52,8.94,125.8,,,
3973,11/03/2021 2:00,11.02,20.52,8.61,121.1,,,
3974,11/03/2021 2:15,10.85,20.5,8.48,119.2,,,
3975,11/03/2021 2:30,10.27,20.46,8.02,112.8,,,
3976,11/03/2021 2:45,9.01,20.42,7.04,98.9,,,
3977,11/03/2021 3:00,8.48,20.38,6.62,93,,,
3978,11/03/2021 3:15,8.43,20.32,6.58,92.3,,,
3979,11/03/2021 3:30,8.54,20.26,6.67,93.4,,,
3980,11/03/2021 3:45,8.04,20.2,6.28,87.8,,,
3981,11/03/2021 4:00,7.48,20.12,5.84,81.6,,,
3982,11/03/2021 4:15,7.17,20.08,5.6,78.1,,,
3983,11/03/2021 4:30,7.04,20.02,5.49,76.6,,,
3984,11/03/2021 4:45,7.55,19.94,5.89,82.1,,,
3985,11/03/2021 5:00,7.84,19.86,6.12,85.1,,,
3986,11/03/2021 5:15,7.67,19.82,5.98,83.2,,,
3987,11/03/2021 5:30,7.27,19.8,5.67,78.8,,,
3988,11/03/2021 5:45,6.55,19.78,5.11,71,,,
3989,11/03/2021 6:00,5.94,19.76,4.63,64.3,,,
3990,11/03/2021 6:15,5.76,19.74,4.49,62.3,,,
3991,11/03/2021 6:30,5.75,19.74,4.49,62.2,,,
3992,11/03/2021 6:45,6.96,19.78,5.43,75.4,,,
3993,11/03/2021 7:00,7.87,19.82,6.14,85.3,,,
3994,11/03/2021 7:15,8.04,19.84,6.27,87.2,,,
3995,11/03/2021 7:30,8.05,19.86,6.28,87.3,,,
3996,11/03/2021 7:45,8.04,19.9,6.27,87.3,,,
3997,11/03/2021 8:00,7.61,19.92,5.94,82.7,,,
3998,11/03/2021 8:15,7.15,19.94,5.58,77.7,,,
3999,11/03/2021 8:30,7.26,19.96,5.67,78.9,,,
4000,11/03/2021 8:45,7.37,19.96,5.75,80.1,,,
4001,11/03/2021 9:00,7.28,19.98,5.68,79.2,,,
4002,11/03/2021 9:15,7.08,20.02,5.53,77.1,,,
4003,11/03/2021 9:30,6.91,20.04,5.39,75.2,,,
4004,11/03/2021 9:45,6.89,20.06,5.38,75.1,,,
4005,11/03/2021 10:00,6.8,20.08,5.31,74.1,,,
4006,11/03/2021 10:15,6.88,20.12,5.37,75,,,
4007,11/03/2021 10:30,7.15,20.16,5.58,78,,,
4008,11/03/2021 10:45,8.08,20.2,6.31,88.3,,,
4009,11/03/2021 11:00,8.99,20.32,7.02,98.4,,,
4010,11/03/2021 11:15,9.95,20.48,7.77,109.3,,,
4011,11/03/2021 11:30,11.4,20.64,8.91,125.6,,,
4012,11/03/2021 11:45,11.23,20.78,8.78,124.1,,,
4013,11/03/2021 12:00,11.13,20.9,8.7,123.3,,,
4014,11/03/2021 12:15,10.25,21.02,8.01,113.8,,,
4015,11/03/2021 12:30,10.61,21.28,8.3,118.4,,,
4016,11/03/2021 12:45,11.43,21.58,8.95,128.3,,,
4017,11/03/2021 13:00,12.81,21.88,10.03,144.6,,,
4018,11/03/2021 13:15,12.62,22.12,9.89,143.1,,,
4019,11/03/2021 13:30,12.36,22.28,9.69,140.6,,,
4020,11/03/2021 13:45,13.29,22.38,10.42,151.5,,,
4021,11/03/2021 14:00,13.51,22.52,10.59,154.4,,,
4022,11/03/2021 14:15,13.71,22.64,10.75,157,,,
4023,11/03/2021 14:30,14.16,22.76,11.11,162.6,,,
4024,11/03/2021 14:45,12.13,22.84,9.52,139.5,,,
4025,11/03/2021 15:00,9.99,22.88,7.84,114.9,,,
4026,11/03/2021 15:15,11.81,22.94,9.27,136,,,
4027,11/03/2021 15:30,13.59,22.98,10.66,156.7,,,
4028,11/03/2021 15:45,14.16,23.02,11.11,163.4,,,
4029,11/03/2021 16:00,14.41,23.06,11.31,166.4,,,
4030,11/03/2021 16:15,14.99,23.08,11.76,173.1,,,
4031,11/03/2021 16:30,14.75,23.1,11.58,170.4,,,
4032,11/03/2021 16:45,15.61,23.12,12.25,180.4,,,
4033,11/03/2021 17:00,14.12,23.12,11.08,163.2,,,
4034,11/03/2021 17:15,14.74,23.1,11.57,170.3,,,
4035,11/03/2021 17:30,15.46,23.08,12.13,178.6,,,
4036,11/03/2021 17:45,15.2,23.02,11.93,175.4,,,
4037,11/03/2021 18:00,15.46,22.96,12.13,178.2,,,
4038,11/03/2021 18:15,15.32,22.88,12.02,176.3,,,
4039,11/03/2021 18:30,14.67,22.78,11.51,168.5,,,
4040,11/03/2021 18:45,14.36,22.64,11.26,164.5,,,
4041,11/03/2021 19:00,14.17,22.5,11.11,161.9,,,
4042,11/03/2021 19:15,14,22.36,10.97,159.5,,,
4043,11/03/2021 19:30,13.03,22.22,10.21,148,,,
4044,11/03/2021 19:45,12.69,22.08,9.94,143.8,,,
4045,11/03/2021 20:00,11.88,21.96,9.3,134.3,,,
4046,11/03/2021 20:15,11.41,21.82,8.93,128.6,,,
4047,11/03/2021 20:30,11.74,21.7,9.19,132.1,,,
4048,11/03/2021 20:45,11.8,21.56,9.24,132.4,,,
4049,11/03/2021 21:00,11.16,21.44,8.73,124.9,,,
4050,11/03/2021 21:15,10.61,21.34,8.3,118.5,,,
4051,11/03/2021 21:30,10.74,21.24,8.4,119.7,,,
4052,11/03/2021 21:45,9.8,21.14,7.66,109,,,
4053,11/03/2021 22:00,9.75,21.04,7.62,108.3,,,
4054,11/03/2021 22:15,10.58,20.9,8.27,117.2,,,
4055,11/03/2021 22:30,10.47,20.78,8.18,115.7,,,
4056,11/03/2021 22:45,10.15,20.7,7.93,112,,,
4057,11/03/2021 23:00,10.21,20.6,7.98,112.4,,,
4058,11/03/2021 23:15,10.02,20.5,7.83,110.1,,,
4059,11/03/2021 23:30,10.29,20.42,8.04,112.9,,,
4060,11/03/2021 23:45,10.01,20.32,7.82,109.6,,,
4061,11/04/2021 0:00,9.79,20.22,7.64,107,,,
4062,11/04/2021 0:15,9.83,20.12,7.67,107.2,,,
4063,11/04/2021 0:30,9.07,20.04,7.08,98.8,,,
4064,11/04/2021 0:45,8.97,19.98,7,97.6,,,
4065,11/04/2021 1:00,9.14,19.92,7.13,99.3,,,
4066,11/04/2021 1:15,8.29,19.86,6.47,89.9,,,
4067,11/04/2021 1:30,8.2,19.78,6.4,88.8,,,
4068,11/04/2021 1:45,8.49,19.7,6.62,91.8,,,
4069,11/04/2021 2:00,7.59,19.62,5.92,82,,,
4070,11/04/2021 2:15,8.39,19.54,6.54,90.5,,,
4071,11/04/2021 2:30,7.64,19.46,5.96,82.2,,,
4072,11/04/2021 2:45,8,19.38,6.24,86,,,
4073,11/04/2021 3:00,8.24,19.3,6.42,88.4,,,
4074,11/04/2021 3:15,8.09,19.24,6.3,86.7,,,
4075,11/04/2021 3:30,8.1,19.16,6.31,86.7,,,
4076,11/04/2021 3:45,7.77,19.08,6.05,83,,,
4077,11/04/2021 4:00,7.56,19,5.89,80.6,,,
4078,11/04/2021 4:15,7.38,18.92,5.75,78.6,,,
4079,11/04/2021 4:30,7.21,18.84,5.61,76.6,,,
4080,11/04/2021 4:45,6.67,18.74,5.19,70.8,,,
4081,11/04/2021 5:00,6.29,18.66,4.9,66.6,,,
4082,11/04/2021 5:15,6.1,18.56,4.75,64.5,,,
4083,11/04/2021 5:30,6.03,18.48,4.69,63.6,,,
4084,11/04/2021 5:45,6.03,18.4,4.69,63.5,,,
4085,11/04/2021 6:00,5.9,18.32,4.59,62.1,,,
4086,11/04/2021 6:15,5.77,18.22,4.49,60.6,,,
4087,11/04/2021 6:30,5.71,18.18,4.44,59.9,,,
4088,11/04/2021 6:45,5.92,18.14,4.6,62,,,
4089,11/04/2021 7:00,5.97,18.12,4.64,62.5,,,
4090,11/04/2021 7:15,6.2,18.1,4.82,64.9,,,
4091,11/04/2021 7:30,6.29,18.08,4.89,65.8,,,
4092,11/04/2021 7:45,5.73,18.1,4.46,60,,,
4093,11/04/2021 8:00,6.13,18.14,4.77,64.2,,,
4094,11/04/2021 8:15,6.37,18.16,4.95,66.8,,,
4095,11/04/2021 8:30,7.05,18.2,5.48,74,,,
4096,11/04/2021 8:45,8.61,18.24,6.7,90.4,,,
4097,11/04/2021 9:00,10.16,18.32,7.9,106.9,,,
4098,11/04/2021 9:15,7.51,18.5,5.84,79.3,,,
4099,11/04/2021 9:30,7.24,18.8,5.64,76.9,,,
4100,11/04/2021 9:45,7.9,19.1,6.15,84.4,,,
4101,11/04/2021 10:00,7.63,19.4,5.95,82,,,
4102,11/04/2021 10:15,7.54,19.68,5.88,81.5,,,
4103,11/04/2021 10:30,7.48,19.92,5.84,81.3,,,
4104,11/04/2021 10:45,7.4,20.16,5.78,80.8,,,
4105,11/04/2021 11:00,7.55,20.36,5.9,82.7,,,
4106,11/04/2021 11:15,8.52,20.58,6.66,93.8,,,
4107,11/04/2021 11:30,11.02,20.78,8.61,121.8,,,
4108,11/04/2021 11:45,13.35,21,10.44,148.1,,,
4109,11/04/2021 12:00,13.96,21.2,10.92,155.5,,,
4110,11/04/2021 12:15,14.87,21.38,11.63,166.2,,,
4111,11/04/2021 12:30,14.93,21.56,11.69,167.5,,,
4112,11/04/2021 12:45,14.85,21.7,11.63,167,,,
4113,11/04/2021 13:00,15.07,21.86,11.8,170,,,
4114,11/04/2021 13:15,15.21,22.02,11.91,172.2,,,
4115,11/04/2021 13:30,15.83,22.16,12.4,179.7,,,
4116,11/04/2021 13:45,15.92,22.32,12.48,181.2,,,
4117,11/04/2021 14:00,16.32,22.44,12.79,186.2,,,
4118,11/04/2021 14:15,16.69,22.54,13.09,190.8,,,
4119,11/04/2021 14:30,16.31,22.64,12.79,186.8,,,
4120,11/04/2021 14:45,17.22,22.72,13.51,197.5,,,
4121,11/04/2021 15:00,17.09,22.78,13.4,196.3,,,
4122,11/04/2021 15:15,17.17,22.84,13.47,197.4,,,
4123,11/04/2021 15:30,17.62,22.88,13.82,202.7,,,
4124,11/04/2021 15:45,18.44,22.92,14.47,212.3,,,
4125,11/04/2021 16:00,18.22,22.94,14.3,209.9,,,
4126,11/04/2021 16:15,17.67,22.96,13.86,203.6,,,
4127,11/04/2021 16:30,17.95,22.96,14.08,206.9,,,
4128,11/04/2021 16:45,18.03,22.96,14.15,207.8,,,
4129,11/04/2021 17:00,18.9,22.94,14.83,217.7,,,
4130,11/04/2021 17:15,17.76,22.9,13.93,204.4,,,
4131,11/04/2021 17:30,17.58,22.82,13.79,202,,,
4132,11/04/2021 17:45,18.1,22.74,14.2,207.7,,,
4133,11/04/2021 18:00,17.64,22.64,13.83,202,,,
4134,11/04/2021 18:15,17.97,22.52,14.09,205.4,,,
4135,11/04/2021 18:30,16.53,22.4,12.96,188.5,,,
4136,11/04/2021 18:45,16.28,22.28,12.76,185.2,,,
4137,11/04/2021 19:00,15.67,22.14,12.28,177.8,,,
4138,11/04/2021 19:15,15.09,22,11.82,170.7,,,
4139,11/04/2021 19:30,14.91,21.86,11.68,168.2,,,
4140,11/04/2021 19:45,15.4,21.74,12.06,173.4,,,
4141,11/04/2021 20:00,14.2,21.62,11.11,159.5,,,
4142,11/04/2021 20:15,14.1,21.5,11.03,158,,,
4143,11/04/2021 20:30,14.03,21.4,10.98,156.9,,,
4144,11/04/2021 20:45,13.56,21.28,10.61,151.3,,,
4145,11/04/2021 21:00,14.01,21.18,10.96,156,,,
4146,11/04/2021 21:15,12.84,21.08,10.04,142.7,,,
4147,11/04/2021 21:30,12.58,21,9.84,139.6,,,
4148,11/04/2021 21:45,12.94,20.92,10.12,143.4,,,
4149,11/04/2021 22:00,12.13,20.84,9.48,134.2,,,
4150,11/04/2021 22:15,12.35,20.78,9.65,136.5,,,
4151,11/04/2021 22:30,12.24,20.74,9.57,135.1,,,
4152,11/04/2021 22:45,12.23,20.68,9.56,134.9,,,
4153,11/04/2021 23:00,11.97,20.62,9.35,131.8,,,
4154,11/04/2021 23:15,11.62,20.58,9.08,127.9,,,
4155,11/04/2021 23:30,11.27,20.52,8.8,123.9,,,
4156,11/04/2021 23:45,11.01,20.46,8.6,120.9,,,
4157,11/05/2021 0:00,11.17,20.38,8.72,122.5,,,
4158,11/05/2021 0:15,10.96,20.28,8.56,119.9,,,
4159,11/05/2021 0:30,10.54,20.2,8.23,115.1,,,
4160,11/05/2021 0:45,10.36,20.12,8.09,113,,,
4161,11/05/2021 1:00,10.13,20.08,7.91,110.4,,,
4162,11/05/2021 1:15,9.92,20.02,7.74,108,,,
4163,11/05/2021 1:30,9.76,19.96,7.62,106.1,,,
4164,11/05/2021 1:45,9.82,19.92,7.66,106.7,,,
4165,11/05/2021 2:00,9.98,19.86,7.79,108.3,,,
4166,11/05/2021 2:15,9.98,19.8,7.79,108.2,,,
4167,11/05/2021 2:30,9.54,19.76,7.44,103.3,,,
4168,11/05/2021 2:45,9.58,19.72,7.47,103.7,,,
4169,11/05/2021 3:00,8.44,19.68,6.58,91.2,,,
4170,11/05/2021 3:15,8.49,19.62,6.62,91.7,,,
4171,11/05/2021 3:30,8.81,19.58,6.87,95.1,,,
4172,11/05/2021 3:45,8.59,19.52,6.7,92.6,,,
4173,11/05/2021 4:00,7.75,19.48,6.04,83.5,,,
4174,11/05/2021 4:15,7.79,19.42,6.07,83.8,,,
4175,11/05/2021 4:30,7.19,19.4,5.6,77.3,,,
4176,11/05/2021 4:45,7.11,19.36,5.54,76.4,,,
4177,11/05/2021 5:00,6.09,19.32,4.75,65.4,,,
4178,11/05/2021 5:15,6.38,19.28,4.97,68.4,,,
4179,11/05/2021 5:30,6.47,19.26,5.04,69.4,,,
4180,11/05/2021 5:45,6.37,19.26,4.96,68.3,,,
4181,11/05/2021 6:00,6.19,19.26,4.82,66.4,,,
4182,11/05/2021 6:15,6.14,19.24,4.78,65.8,,,
4183,11/05/2021 6:30,6.06,19.22,4.72,64.9,,,
4184,11/05/2021 6:45,6.2,19.18,4.83,66.4,,,
4185,11/05/2021 7:00,6.14,19.16,4.78,65.7,,,
4186,11/05/2021 7:15,6.29,19.14,4.9,67.3,,,
4187,11/05/2021 7:30,6.22,19.16,4.85,66.6,,,
4188,11/05/2021 7:45,5.76,19.18,4.49,61.7,,,
4189,11/05/2021 8:00,5.42,19.22,4.22,58.1,,,
4190,11/05/2021 8:15,5.27,19.3,4.11,56.5,,,
4191,11/05/2021 8:30,5.41,19.36,4.22,58.1,,,
4192,11/05/2021 8:45,5.43,19.38,4.23,58.4,,,
4193,11/05/2021 9:00,5.26,19.34,4.1,56.5,,,
4194,11/05/2021 9:15,7.1,19.28,5.53,76.1,,,
4195,11/05/2021 9:30,8.57,19.28,6.68,91.9,,,
4196,11/05/2021 9:45,9.54,19.36,7.44,102.5,,,
4197,11/05/2021 10:00,10.35,19.46,8.07,111.4,,,
4198,11/05/2021 10:15,10.05,19.64,7.84,108.6,,,
4199,11/05/2021 10:30,10.31,19.84,8.04,111.8,,,
4200,11/05/2021 10:45,9.93,20.06,7.75,108.2,,,
4201,11/05/2021 11:00,10.08,20.28,7.87,110.3,,,
4202,11/05/2021 11:15,10.68,20.54,8.34,117.5,,,
4203,11/05/2021 11:30,10.64,20.8,8.32,117.6,,,
4204,11/05/2021 11:45,10.66,21.08,8.34,118.5,,,
4205,11/05/2021 12:00,10.45,21.34,8.18,116.7,,,
4206,11/05/2021 12:15,10.27,21.58,8.04,115.3,,,
4207,11/05/2021 12:30,8.54,21.76,6.69,96.2,,,
4208,11/05/2021 12:45,10.57,21.9,8.28,119.4,,,
4209,11/05/2021 13:00,18.05,22,14.14,204.2,,,
4210,11/05/2021 13:15,17.07,22.18,13.37,193.8,,,
4211,11/05/2021 13:30,17.66,22.4,13.84,201.4,,,
4212,11/05/2021 13:45,16.69,22.74,13.09,191.5,,,
4213,11/05/2021 14:00,19.18,22.94,15.05,220.9,,,
4214,11/05/2021 14:15,26.13,23.08,20.51,301.8,,,
4215,11/05/2021 14:30,27.32,23.28,21.45,316.7,,,
4216,11/05/2021 14:45,27.28,23.5,21.42,317.6,,,
4217,11/05/2021 15:00,27.15,23.64,21.33,316.9,,,
4218,11/05/2021 15:15,25.91,23.84,20.36,303.6,,,
