Date and Time,Wind Speed (m/s),Wind Direction (deg),Site
2/03/2021 2:55,3.03,135.8,Villa dei Yumpa
2/03/2021 3:00,3.21,136,Villa dei Yumpa
2/03/2021 3:05,3.04,135.4,Villa dei Yumpa
2/03/2021 3:10,2.86,131.9,Villa dei Yumpa
2/03/2021 3:15,2.5,133.6,Villa dei Yumpa
2/03/2021 3:20,2.62,126.5,Villa dei Yumpa
2/03/2021 3:25,2.63,127.3,Villa dei Yumpa
2/03/2021 3:30,2.44,133.8,Villa dei Yumpa
2/03/2021 3:35,2.55,132.5,Villa dei Yumpa
2/03/2021 3:40,2.44,132,Villa dei Yumpa
2/03/2021 3:45,2.43,128.2,Villa dei Yumpa
2/03/2021 3:50,2.58,133.9,Villa dei Yumpa
2/03/2021 3:55,2.96,135,Villa dei Yumpa
2/03/2021 4:00,2.77,139.5,Villa dei Yumpa
2/03/2021 4:05,2.64,138.7,Villa dei Yumpa
2/03/2021 4:10,2.72,141.5,Villa dei Yumpa
2/03/2021 4:15,3.02,139.2,Villa dei Yumpa
2/03/2021 4:20,3.13,138.9,Villa dei Yumpa
2/03/2021 4:25,2.66,135.9,Villa dei Yumpa
2/03/2021 4:30,2.26,138.6,Villa dei Yumpa
2/03/2021 4:45,2.33,138.5,Villa dei Yumpa
2/03/2021 4:50,1.96,136.6,Villa dei Yumpa
2/03/2021 4:55,2.24,130.3,Villa dei Yumpa
2/03/2021 5:00,2.23,120.8,Villa dei Yumpa
2/03/2021 5:05,2.11,122.2,Villa dei Yumpa
2/03/2021 5:10,2.24,120.9,Villa dei Yumpa
2/03/2021 5:15,1.94,127.3,Villa dei Yumpa
2/03/2021 5:20,2.38,132.5,Villa dei Yumpa
2/03/2021 5:25,2.71,134,Villa dei Yumpa
2/03/2021 5:30,2.32,136.4,Villa dei Yumpa
2/03/2021 5:35,2.41,136,Villa dei Yumpa
2/03/2021 5:40,1.77,131.4,Villa dei Yumpa
2/03/2021 5:45,1.79,134.4,Villa dei Yumpa
2/03/2021 5:50,1.56,126.7,Villa dei Yumpa
2/03/2021 5:55,1.75,126.6,Villa dei Yumpa
2/03/2021 6:00,1.57,123.5,Villa dei Yumpa
2/03/2021 6:05,1.77,126,Villa dei Yumpa
2/03/2021 6:10,1.74,129.5,Villa dei Yumpa
2/03/2021 6:15,1.54,127.8,Villa dei Yumpa
2/03/2021 6:20,1.58,132.2,Villa dei Yumpa
2/03/2021 6:25,1.59,137.9,Villa dei Yumpa
2/03/2021 6:30,1.64,135.5,Villa dei Yumpa
2/03/2021 6:40,1.61,131.2,Villa dei Yumpa
2/03/2021 6:45,1.57,130.2,Villa dei Yumpa
2/03/2021 6:50,1.67,124.5,Villa dei Yumpa
2/03/2021 6:55,2.01,122,Villa dei Yumpa
2/03/2021 7:00,1.68,123.9,Villa dei Yumpa
2/03/2021 7:05,1.7,122.9,Villa dei Yumpa
2/03/2021 7:10,1.36,124,Villa dei Yumpa
2/03/2021 7:15,1.11,124.6,Villa dei Yumpa
2/03/2021 7:20,0.92,122.5,Villa dei Yumpa
2/03/2021 7:25,0.92,127.3,Villa dei Yumpa
2/03/2021 7:30,0.92,109.8,Villa dei Yumpa
2/03/2021 7:35,1.13,108.4,Villa dei Yumpa
2/03/2021 7:40,1.01,108,Villa dei Yumpa
2/03/2021 7:45,1.36,89.2,Villa dei Yumpa
2/03/2021 7:50,1.4,92.2,Villa dei Yumpa
2/03/2021 7:55,1.15,106.1,Villa dei Yumpa
2/03/2021 8:00,1.22,129.8,Villa dei Yumpa
2/03/2021 8:05,1.31,134.3,Villa dei Yumpa
2/03/2021 8:10,1.74,143.6,Villa dei Yumpa
2/03/2021 8:15,1.6,143.7,Villa dei Yumpa
2/03/2021 8:20,1.23,109.6,Villa dei Yumpa
2/03/2021 8:25,1.56,104.8,Villa dei Yumpa
2/03/2021 8:30,1.63,130.4,Villa dei Yumpa
2/03/2021 8:40,1.91,137,Villa dei Yumpa
2/03/2021 8:45,2.41,135.9,Villa dei Yumpa
2/03/2021 8:50,2.64,135.9,Villa dei Yumpa
2/03/2021 8:55,3.13,138.5,Villa dei Yumpa
2/03/2021 9:00,3.84,139.5,Villa dei Yumpa
2/03/2021 9:05,4.37,142.2,Villa dei Yumpa
2/03/2021 9:10,3.8,142,Villa dei Yumpa
2/03/2021 9:15,3.91,141.3,Villa dei Yumpa
2/03/2021 9:20,4.06,135.1,Villa dei Yumpa
2/03/2021 9:25,4.46,142,Villa dei Yumpa
2/03/2021 9:30,4.26,139.3,Villa dei Yumpa
2/03/2021 9:35,4.44,140.6,Villa dei Yumpa
2/03/2021 9:40,4.18,140.4,Villa dei Yumpa
2/03/2021 9:45,4.57,147.9,Villa dei Yumpa
2/03/2021 9:50,4.86,143.4,Villa dei Yumpa
2/03/2021 9:55,5.18,151.3,Villa dei Yumpa
2/03/2021 10:00,4.97,151.4,Villa dei Yumpa
2/03/2021 10:05,4.07,133.9,Villa dei Yumpa
2/03/2021 10:10,4.96,152.9,Villa dei Yumpa
2/03/2021 10:15,6.22,156.8,Villa dei Yumpa
2/03/2021 10:20,5.45,156.7,Villa dei Yumpa
2/03/2021 10:25,5.91,161.7,Villa dei Yumpa
2/03/2021 10:30,6.08,152.6,Villa dei Yumpa
2/03/2021 10:45,4.8,150.6,Villa dei Yumpa
2/03/2021 10:50,3.72,142.8,Villa dei Yumpa
2/03/2021 10:55,4.53,154.9,Villa dei Yumpa
2/03/2021 11:00,4.07,152.6,Villa dei Yumpa
2/03/2021 11:05,4.05,164,Villa dei Yumpa
2/03/2021 11:10,3.66,135.9,Villa dei Yumpa
2/03/2021 11:15,3.09,154.8,Villa dei Yumpa
2/03/2021 11:20,3.27,142.6,Villa dei Yumpa
2/03/2021 11:25,5.15,164.3,Villa dei Yumpa
2/03/2021 11:30,3.62,156.6,Villa dei Yumpa
2/03/2021 11:35,4.95,169.4,Villa dei Yumpa
2/03/2021 11:40,5.9,177.4,Villa dei Yumpa
2/03/2021 11:45,5.79,178.5,Villa dei Yumpa
2/03/2021 11:50,5.68,168.7,Villa dei Yumpa
2/03/2021 11:55,5.73,167.2,Villa dei Yumpa
2/03/2021 12:00,5.74,183.6,Villa dei Yumpa
2/03/2021 12:05,6.08,185.1,Villa dei Yumpa
2/03/2021 12:10,5.95,179.8,Villa dei Yumpa
2/03/2021 12:15,5.52,175.5,Villa dei Yumpa
2/03/2021 12:20,6,180.9,Villa dei Yumpa
2/03/2021 12:25,6.21,180.9,Villa dei Yumpa
2/03/2021 12:30,6.35,180.9,Villa dei Yumpa
2/03/2021 12:40,5.84,184.5,Villa dei Yumpa
2/03/2021 12:45,6.6,183.7,Villa dei Yumpa
2/03/2021 12:50,7.21,182.4,Villa dei Yumpa
2/03/2021 12:55,7.24,186.5,Villa dei Yumpa
2/03/2021 13:00,7.37,182.9,Villa dei Yumpa
2/03/2021 13:05,7.38,182.9,Villa dei Yumpa
2/03/2021 13:10,7.24,186.5,Villa dei Yumpa
2/03/2021 13:15,7.88,187.2,Villa dei Yumpa
2/03/2021 13:20,7.77,191.4,Villa dei Yumpa
2/03/2021 13:25,7.82,189.6,Villa dei Yumpa
2/03/2021 13:30,7.96,193.6,Villa dei Yumpa
2/03/2021 13:35,7.83,195.1,Villa dei Yumpa
2/03/2021 13:40,7.52,194.4,Villa dei Yumpa
2/03/2021 13:45,8.19,198.4,Villa dei Yumpa
2/03/2021 13:50,7.86,196.2,Villa dei Yumpa
2/03/2021 13:55,8.12,193.2,Villa dei Yumpa
2/03/2021 14:00,8.25,192.3,Villa dei Yumpa
2/03/2021 14:05,7.81,189.9,Villa dei Yumpa
2/03/2021 14:10,7.89,194.1,Villa dei Yumpa
2/03/2021 14:15,8.16,193,Villa dei Yumpa
2/03/2021 14:20,8.14,186.7,Villa dei Yumpa
2/03/2021 14:25,8.67,189.9,Villa dei Yumpa
2/03/2021 14:30,8.41,191.6,Villa dei Yumpa
2/03/2021 14:40,8.91,187.1,Villa dei Yumpa
2/03/2021 14:45,8.63,187.2,Villa dei Yumpa
2/03/2021 14:50,9.31,194.9,Villa dei Yumpa
2/03/2021 14:55,9.15,192.6,Villa dei Yumpa
2/03/2021 15:00,8.57,191.6,Villa dei Yumpa
2/03/2021 15:05,8.74,185.4,Villa dei Yumpa
2/03/2021 15:10,9.02,193.2,Villa dei Yumpa
2/03/2021 15:15,9.35,193.9,Villa dei Yumpa
2/03/2021 15:20,9.16,189.3,Villa dei Yumpa
2/03/2021 15:25,9.4,190.9,Villa dei Yumpa
2/03/2021 15:30,9.78,188,Villa dei Yumpa
2/03/2021 15:35,9.08,188.2,Villa dei Yumpa
2/03/2021 15:40,10.11,194.3,Villa dei Yumpa
2/03/2021 15:45,9.78,186.4,Villa dei Yumpa
2/03/2021 15:50,9.51,189,Villa dei Yumpa
2/03/2021 15:55,9.29,188.8,Villa dei Yumpa
2/03/2021 16:00,10.02,192.5,Villa dei Yumpa
2/03/2021 16:05,9.47,190.5,Villa dei Yumpa
2/03/2021 16:10,9.62,190.4,Villa dei Yumpa
2/03/2021 16:15,9.73,186.7,Villa dei Yumpa
2/03/2021 16:20,9.83,188.8,Villa dei Yumpa
2/03/2021 16:25,10.03,191.2,Villa dei Yumpa
2/03/2021 16:30,10.12,186.8,Villa dei Yumpa
2/03/2021 16:40,9.86,185.8,Villa dei Yumpa
2/03/2021 16:45,9.93,182,Villa dei Yumpa
2/03/2021 16:50,9.59,183.8,Villa dei Yumpa
2/03/2021 16:55,10.09,181.1,Villa dei Yumpa
2/03/2021 17:00,9.69,188.2,Villa dei Yumpa
2/03/2021 17:05,10.15,191.7,Villa dei Yumpa
2/03/2021 17:10,9.97,192.3,Villa dei Yumpa
2/03/2021 17:15,10.04,192.7,Villa dei Yumpa
2/03/2021 17:20,10.27,189.3,Villa dei Yumpa
2/03/2021 17:25,9.6,190.9,Villa dei Yumpa
2/03/2021 17:30,8.91,189.9,Villa dei Yumpa
2/03/2021 17:35,9.38,188.9,Villa dei Yumpa
2/03/2021 17:40,9.44,188.8,Villa dei Yumpa
2/03/2021 17:45,9.85,187.8,Villa dei Yumpa
2/03/2021 17:50,10.35,188.6,Villa dei Yumpa
2/03/2021 17:55,10.03,180.5,Villa dei Yumpa
2/03/2021 18:00,9.83,183,Villa dei Yumpa
2/03/2021 18:05,10.26,189.7,Villa dei Yumpa
2/03/2021 18:10,10.13,189.8,Villa dei Yumpa
2/03/2021 18:15,9.9,187.2,Villa dei Yumpa
2/03/2021 18:20,9.89,186.5,Villa dei Yumpa
2/03/2021 18:25,10.42,180.9,Villa dei Yumpa
2/03/2021 18:30,10.65,178.4,Villa dei Yumpa
2/03/2021 18:40,10.34,186.5,Villa dei Yumpa
2/03/2021 18:45,10.27,185.6,Villa dei Yumpa
2/03/2021 18:50,11.03,187.5,Villa dei Yumpa
2/03/2021 18:55,10.61,185.2,Villa dei Yumpa
2/03/2021 19:00,10.57,184.4,Villa dei Yumpa
2/03/2021 19:05,11.02,184,Villa dei Yumpa
2/03/2021 19:10,10.87,186.5,Villa dei Yumpa
2/03/2021 19:15,10.1,185.1,Villa dei Yumpa
2/03/2021 19:20,10.82,180.7,Villa dei Yumpa
2/03/2021 19:25,10.82,185.6,Villa dei Yumpa
2/03/2021 19:30,11.12,186.3,Villa dei Yumpa
2/03/2021 19:35,10.56,182.7,Villa dei Yumpa
2/03/2021 19:40,11.1,183.2,Villa dei Yumpa
2/03/2021 19:45,10.82,182.7,Villa dei Yumpa
2/03/2021 19:50,10.61,182.7,Villa dei Yumpa
2/03/2021 19:55,10.32,183,Villa dei Yumpa
2/03/2021 20:00,11.43,185.4,Villa dei Yumpa
2/03/2021 20:05,10.85,181.1,Villa dei Yumpa
2/03/2021 20:10,10.97,180.1,Villa dei Yumpa
2/03/2021 20:15,11.11,180.1,Villa dei Yumpa
2/03/2021 20:20,10.49,180.5,Villa dei Yumpa
2/03/2021 20:25,10.48,177.6,Villa dei Yumpa
2/03/2021 20:30,11.28,176.3,Villa dei Yumpa
2/03/2021 20:40,10.79,176.1,Villa dei Yumpa
2/03/2021 20:45,11.54,172.2,Villa dei Yumpa
2/03/2021 20:50,10.7,169.3,Villa dei Yumpa
2/03/2021 20:55,11,172.6,Villa dei Yumpa
2/03/2021 21:00,10.59,169.1,Villa dei Yumpa
2/03/2021 21:05,10.95,166.1,Villa dei Yumpa
2/03/2021 21:10,11.1,168.5,Villa dei Yumpa
2/03/2021 21:15,9.88,167.6,Villa dei Yumpa
2/03/2021 21:20,10.87,166,Villa dei Yumpa
2/03/2021 21:25,10.33,169.5,Villa dei Yumpa
2/03/2021 21:30,10.77,171,Villa dei Yumpa
2/03/2021 21:35,9.92,164.8,Villa dei Yumpa
2/03/2021 21:40,9.58,167.2,Villa dei Yumpa
2/03/2021 21:45,11.06,165.4,Villa dei Yumpa
2/03/2021 21:50,10.62,165.8,Villa dei Yumpa
2/03/2021 21:55,10.7,165.4,Villa dei Yumpa
2/03/2021 22:00,10.36,163.8,Villa dei Yumpa
2/03/2021 22:05,11.19,166,Villa dei Yumpa
2/03/2021 22:10,10.4,163.2,Villa dei Yumpa
2/03/2021 22:15,10.26,159.9,Villa dei Yumpa
2/03/2021 22:20,10.61,161.7,Villa dei Yumpa
2/03/2021 22:25,10.24,158.1,Villa dei Yumpa
2/03/2021 22:30,10.42,156.9,Villa dei Yumpa
2/03/2021 22:45,9.48,158.6,Villa dei Yumpa
2/03/2021 22:50,8.5,148.5,Villa dei Yumpa
2/03/2021 22:55,8.83,151.2,Villa dei Yumpa
2/03/2021 23:00,7.94,147,Villa dei Yumpa
2/03/2021 23:05,6.37,144.1,Villa dei Yumpa
2/03/2021 23:10,6.17,147.9,Villa dei Yumpa
2/03/2021 23:15,5.95,146.2,Villa dei Yumpa
2/03/2021 23:20,5.78,145.2,Villa dei Yumpa
2/03/2021 23:25,6.59,147.2,Villa dei Yumpa
2/03/2021 23:30,5.8,150.2,Villa dei Yumpa
2/03/2021 23:35,5.24,138.7,Villa dei Yumpa
2/03/2021 23:40,5.33,143.8,Villa dei Yumpa
2/03/2021 23:45,5.73,141.1,Villa dei Yumpa
2/03/2021 23:50,5.85,142,Villa dei Yumpa
2/03/2021 23:55,4.97,139.3,Villa dei Yumpa
3/03/2021 0:00,6.14,142.3,Villa dei Yumpa
3/03/2021 0:05,5.73,146.4,Villa dei Yumpa
3/03/2021 0:10,5.62,148.6,Villa dei Yumpa
3/03/2021 0:15,5.14,145.5,Villa dei Yumpa
3/03/2021 0:20,4.72,140.8,Villa dei Yumpa
3/03/2021 0:25,5.73,143.6,Villa dei Yumpa
3/03/2021 0:30,5.29,140.2,Villa dei Yumpa
3/03/2021 0:40,4.54,141.5,Villa dei Yumpa
3/03/2021 0:45,4.52,137.2,Villa dei Yumpa
3/03/2021 0:50,4.9,138.3,Villa dei Yumpa
3/03/2021 0:55,5.03,142.9,Villa dei Yumpa
3/03/2021 1:00,5.01,141,Villa dei Yumpa
3/03/2021 1:05,5.08,144.6,Villa dei Yumpa
3/03/2021 1:10,4.91,139,Villa dei Yumpa
3/03/2021 1:15,5.18,140.4,Villa dei Yumpa
3/03/2021 1:20,5.97,141.2,Villa dei Yumpa
3/03/2021 1:25,6.32,146.9,Villa dei Yumpa
3/03/2021 1:30,5.86,146.5,Villa dei Yumpa
3/03/2021 1:35,5.68,141.3,Villa dei Yumpa
3/03/2021 1:40,5.84,142.3,Villa dei Yumpa
3/03/2021 1:45,6.19,144.1,Villa dei Yumpa
3/03/2021 1:50,5.84,144.8,Villa dei Yumpa
3/03/2021 1:55,4.95,137.4,Villa dei Yumpa
3/03/2021 2:00,5.48,141,Villa dei Yumpa
3/03/2021 2:05,4.88,145.1,Villa dei Yumpa
3/03/2021 2:10,4.17,136.2,Villa dei Yumpa
3/03/2021 2:15,3.73,139.9,Villa dei Yumpa
3/03/2021 2:20,3.09,135,Villa dei Yumpa
3/03/2021 2:25,3.01,138.7,Villa dei Yumpa
3/03/2021 2:30,2.55,132.1,Villa dei Yumpa
3/03/2021 2:45,2.58,139.1,Villa dei Yumpa
3/03/2021 2:50,3.07,142.8,Villa dei Yumpa
3/03/2021 2:55,2.66,140.2,Villa dei Yumpa
3/03/2021 3:00,2.23,135.4,Villa dei Yumpa
3/03/2021 3:05,2.08,133.4,Villa dei Yumpa
3/03/2021 3:10,1.66,134.5,Villa dei Yumpa
3/03/2021 3:15,2.07,137.6,Villa dei Yumpa
3/03/2021 3:20,2.07,133.7,Villa dei Yumpa
3/03/2021 3:25,1.7,124.1,Villa dei Yumpa
3/03/2021 3:30,1.74,125.7,Villa dei Yumpa
3/03/2021 3:35,1.69,126,Villa dei Yumpa
3/03/2021 3:40,1.73,134.4,Villa dei Yumpa
3/03/2021 3:45,2.15,130.5,Villa dei Yumpa
3/03/2021 3:50,2.15,134.2,Villa dei Yumpa
3/03/2021 3:55,2.66,132.8,Villa dei Yumpa
3/03/2021 4:00,2.66,134.4,Villa dei Yumpa
3/03/2021 4:05,2.48,137.9,Villa dei Yumpa
3/03/2021 4:10,2.25,135.9,Villa dei Yumpa
3/03/2021 4:15,2.04,137.3,Villa dei Yumpa
3/03/2021 4:20,2.34,129.2,Villa dei Yumpa
3/03/2021 4:25,1.98,130.5,Villa dei Yumpa
3/03/2021 4:30,2.07,133,Villa dei Yumpa
3/03/2021 4:40,2.39,135.8,Villa dei Yumpa
3/03/2021 4:45,2.2,137.6,Villa dei Yumpa
3/03/2021 4:50,2.12,130.2,Villa dei Yumpa
3/03/2021 4:55,2.18,134.1,Villa dei Yumpa
3/03/2021 5:00,2.02,126.4,Villa dei Yumpa
3/03/2021 5:05,2.01,134.1,Villa dei Yumpa
3/03/2021 5:10,2.02,137.6,Villa dei Yumpa
3/03/2021 5:15,2.31,136.3,Villa dei Yumpa
3/03/2021 5:20,2.45,131.4,Villa dei Yumpa
3/03/2021 5:25,2.71,134.3,Villa dei Yumpa
3/03/2021 5:30,2.4,134.6,Villa dei Yumpa
3/03/2021 5:35,2.29,131.3,Villa dei Yumpa
3/03/2021 5:40,2.22,136.4,Villa dei Yumpa
3/03/2021 5:45,2.41,134.9,Villa dei Yumpa
3/03/2021 5:50,2.32,127.2,Villa dei Yumpa
3/03/2021 5:55,2.2,125.2,Villa dei Yumpa
3/03/2021 6:00,1.95,130.1,Villa dei Yumpa
3/03/2021 6:05,2.41,128,Villa dei Yumpa
3/03/2021 6:10,2.27,128.6,Villa dei Yumpa
3/03/2021 6:15,2.22,128.8,Villa dei Yumpa
3/03/2021 6:20,2.08,124.9,Villa dei Yumpa
3/03/2021 6:30,1.75,129.8,Villa dei Yumpa
3/03/2021 6:40,1.82,123.8,Villa dei Yumpa
3/03/2021 6:45,1.91,128.8,Villa dei Yumpa
3/03/2021 6:50,1.98,134,Villa dei Yumpa
3/03/2021 6:55,1.54,131.6,Villa dei Yumpa
3/03/2021 7:00,1.98,134.1,Villa dei Yumpa
3/03/2021 7:05,1.82,132.5,Villa dei Yumpa
3/03/2021 7:10,1.76,132.1,Villa dei Yumpa
3/03/2021 7:15,1.67,135.4,Villa dei Yumpa
3/03/2021 7:20,1.6,133.3,Villa dei Yumpa
3/03/2021 7:25,1.53,130.2,Villa dei Yumpa
3/03/2021 7:30,1.57,135.3,Villa dei Yumpa
3/03/2021 7:35,1.55,134.3,Villa dei Yumpa
3/03/2021 7:40,1.52,123.3,Villa dei Yumpa
3/03/2021 7:45,1.52,126.8,Villa dei Yumpa
3/03/2021 7:50,1.53,134.4,Villa dei Yumpa
3/03/2021 7:55,1.55,135.4,Villa dei Yumpa
3/03/2021 8:00,2.14,140.4,Villa dei Yumpa
3/03/2021 8:05,2.81,140.8,Villa dei Yumpa
3/03/2021 8:10,2.73,148,Villa dei Yumpa
3/03/2021 8:15,3.59,148.1,Villa dei Yumpa
3/03/2021 8:20,3.54,147.7,Villa dei Yumpa
3/03/2021 8:25,3.03,143.6,Villa dei Yumpa
3/03/2021 8:30,3.46,144.2,Villa dei Yumpa
3/03/2021 8:40,2.94,141.2,Villa dei Yumpa
3/03/2021 8:45,4.12,146.7,Villa dei Yumpa
3/03/2021 8:50,4.03,146,Villa dei Yumpa
3/03/2021 8:55,3.63,138.1,Villa dei Yumpa
3/03/2021 9:00,4.41,145.3,Villa dei Yumpa
