ID,WL,U,V,SAL_2013,TEMP,SAL
1075,0.381038405,0,0,24.42780904,16.59842039,24.42780904
1076,0.381032004,0,0,24.94643908,16.56464254,24.94643908
1077,0.381027545,0,0,24.9368678,16.5651793,24.9368678
1078,0.381015629,0,0,24.9210412,16.56645787,24.9210412
1079,0.381022384,0,0,24.92489067,16.5659834,24.92489067
1080,0.38103746,0,0,24.90630555,16.5676492,24.90630555
1081,0.38103438,0,0,25.32785675,16.53881583,25.32785675
1082,0.381038771,0,0,25.35322045,16.53716636,25.35322045
1083,0.381030035,0,0,25.31403445,16.53983145,25.31403445
1084,0.381024237,0,0,25.27216556,16.54298633,25.27216556
1085,0.381042402,0,0,25.30806406,16.54064306,25.30806406
1086,0.381041567,0,0,25.63824242,16.51668692,25.63824242
1087,0.381045844,0,0,25.66145163,16.51521488,25.66145163
1088,0.381031551,0,0,25.51803671,16.52571071,25.51803671
1089,0.381035443,0,0,25.5291235,16.524693,25.5291235
1090,0.381051711,0,0,25.66840688,16.51540013,25.66840688
1091,0.381047527,0,0,25.58712311,16.52094333,25.58712311
1092,0.381053653,0,0,25.89229083,16.49831117,25.89229083
1093,0.381039032,0,0,25.63831317,16.5167065,25.63831317
1094,0.381046095,0,0,25.90209862,16.49665738,25.90209862
1095,0.381049612,0,0,25.9091336,16.4964231,25.9091336
1096,0.381039833,0,0,25.75831707,16.5078354,25.75831707
1097,0.381052508,0,0,26.10927573,16.48056918,26.10927573
1098,0.381045851,0,0,26.110346,16.47961436,26.110346
1099,0.381048798,0,0,26.11529953,16.47954927,26.11529953
1100,0.381043994,0,0,25.93179977,16.494269,25.93179977
1101,0.381044292,0,0,26.10625091,16.47988336,26.10625091
1102,0.381046733,0,0,26.2685076,16.4662958,26.2685076
1103,0.381041153,0,0,26.25742173,16.46649918,26.25742173
1104,0.381043267,0,0,26.26738972,16.46589222,26.26738972
1105,0.381040253,0,0,26.24146979,16.4678375,26.24146979
1106,0.381043345,0,0,26.008879,16.488101,26.008879
1107,0.381043523,0,0,26.09280033,16.481067,26.09280033
1108,0.381041585,0,0,26.17996536,16.47356045,26.17996536
1109,0.381039546,0,0,26.2451704,16.4675756,26.2451704
1110,0.381036273,0,0,26.37321182,16.45565518,26.37321182
1111,0.381030908,0,0,26.37152762,16.45508438,26.37152762
1112,0.381032432,0,0,26.37746388,16.45474335,26.37746388
1113,0.381036085,0,0,26.30499236,16.46190045,26.30499236
1114,0.38103518,0,0,26.32025675,16.4603045,26.32025675
1115,0.381030162,0,0,26.36989969,16.45518408,26.36989969
1116,0.381038778,0,0,26.27170164,16.46543727,26.27170164
1117,0.381026838,0,0,26.43223036,16.44903436,26.43223036
1118,0.381018777,0,0,26.44033813,16.44721581,26.44033813
1119,0.381020317,0,0,26.44284955,16.447177,26.44284955
1120,0.381030813,0,0,26.36519921,16.4558255,26.36519921
1121,0.381020809,0,0,26.42971267,16.44850813,26.42971267
1122,0.381033681,0,0,26.35206583,16.45758,26.35206583
1123,0.381015295,0,0,26.46857987,16.44411213,26.46857987
1124,0.381009103,0,0,26.47255815,16.44292908,26.47255815
1125,0.381009443,0,0,26.4745801,16.44277452,26.4745801
1126,0.38102423,0,0,26.4139374,16.4504778,26.4139374
1127,0.38101341,0,0,26.46065633,16.44464892,26.46065633
1128,0.381024865,0,0,26.41813577,16.45025238,26.41813577
1129,0.381004885,0,0,26.48512269,16.44117169,26.48512269
1130,0.38100444,0,0,26.48352714,16.44127357,26.48352714
1131,0.381001815,0,0,26.48825671,16.44047129,26.48825671
1132,0.381007663,0,0,26.4775438,16.4422832,26.4775438
1133,0.381017776,0,0,26.4496732,16.4463116,26.4496732
1134,0.38101487,0,0,26.463433,16.44462691,26.463433
1135,0.381003563,0,0,26.48786167,16.4407345,26.48786167
1136,0.38100164,0,0,26.48884214,16.440394,26.48884214
1137,0.381004891,0,0,26.484413,16.44125543,26.484413
1138,0.381010793,0,0,26.47724761,16.44274567,26.47724761
1139,0.381003027,0,0,26.48835186,16.44062086,26.48835186
1140,0.381017217,0,0,26.48170138,16.44308269,26.48170138
1141,0.381009458,0,0,26.48339483,16.44195208,26.48339483
1142,0.381014455,0,0,26.483733,16.442534,26.483733
1143,0.381037601,0,0,26.478313,16.44598757,26.478313
1144,0.381018147,0,0,26.48229654,16.44316146,26.48229654
1145,0.381019276,0,0,26.47826322,16.44374633,26.47826322
1146,0.381033824,0,0,26.47800863,16.44561544,26.47800863
1147,0.381057924,0,0,26.48050475,16.44829725,26.48050475
1148,0.381046124,0,0,26.4808773,16.4467981,26.4808773
1149,0.381043209,0,0,26.48030792,16.446517,26.48030792
1150,0.381051843,0,0,26.47887386,16.44778271,26.47887386
1151,0.38112611,0,0,26.49438555,16.45526809,26.49438555
1152,0.38112272,0,0,26.4942004,16.4548846,26.4942004
1153,0.38109799,0,0,26.48795436,16.45251245,26.48795436
1154,0.381088173,0,0,26.48484945,16.45166845,26.48484945
1155,0.381080355,0,0,26.4816245,16.45107917,26.4816245
1156,0.381191713,0,0,26.51826827,16.46077,26.51826827
1157,0.381201588,0,0,26.52048762,16.46172915,26.52048762
1158,0.381217273,0,0,26.52393643,16.46329786,26.52393643
1159,0.381173611,0,0,26.51150291,16.45931791,26.51150291
1160,0.381147681,0,0,26.50128729,16.45728836,26.50128729
1161,0.381302312,0,0,26.568171,16.46881977,26.568171
1162,0.381318667,0,0,26.57450442,16.47011708,26.57450442
1163,0.381318609,0,0,26.57120933,16.47051847,26.57120933
1164,0.381274368,0,0,26.55520231,16.46688238,26.55520231
1165,0.381279102,0,0,26.5567955,16.467354,26.5567955
1166,0.381258571,0,0,26.54639058,16.46604683,26.54639058
1167,0.381473679,0,0,26.65869563,16.47960963,26.65869563
1168,0.381454535,0,0,26.65059367,16.47814687,26.65059367
1169,0.381459228,0,0,26.647305,16.4792052,26.647305
1170,0.381407275,0,0,26.62440215,16.47547762,26.62440215
1171,0.38141998,0,0,26.63203594,16.47606681,26.63203594
1172,0.381394023,0,0,26.61523233,16.47503658,26.61523233
1173,0.381671717,0,0,26.780423,16.48983714,26.780423
1174,0.381644113,0,0,26.76626425,16.48799331,26.76626425
1175,0.381574278,0,0,26.72353064,16.48454864,26.72353064
1176,0.381606019,0,0,26.74358029,16.48599582,26.74358029
1177,0.381564819,0,0,26.7162534,16.4844132,26.7162534
1178,0.381918324,0,0,26.94602389,16.50051028,26.94602389
1179,0.381866777,0,0,26.913608,16.49789047,26.913608
1180,0.381958028,0,0,26.97008088,16.50276963,26.97008088
1181,0.381788257,0,0,26.86229514,16.49445793,26.86229514
1182,0.381822834,0,0,26.88528275,16.4958605,26.88528275
1183,0.381796638,0,0,26.86688044,16.49515013,26.86688044
1184,0.382211288,0,0,27.15392585,16.51138215,27.15392585
1185,0.382131695,0,0,27.09879273,16.508109,27.09879273
1186,0.382241656,0,0,27.17342788,16.51305976,27.17342788
1187,0.382070903,0,0,27.05761247,16.5056446,27.05761247
1188,0.382080766,0,0,27.06419024,16.50598012,27.06419024
1189,0.382061191,0,0,27.0501245,16.50557575,27.0501245
1190,0.38253962,0,0,27.39644087,16.5218012,27.39644087
1191,0.382443402,0,0,27.32625915,16.518442,27.32625915
1192,0.382506584,0,0,27.36964757,16.52145171,27.36964757
1193,0.382378439,0,0,27.2797855,16.51615056,27.2797855
1194,0.382385344,0,0,27.284344,16.51639808,27.284344
1195,0.382293584,0,0,27.21731275,16.5136305,27.21731275
1196,0.382844593,0,0,27.62706587,16.53025833,27.62706587
1197,0.382794544,0,0,27.59003564,16.52849914,27.59003564
1198,0.382704812,0,0,27.5228874,16.52588567,27.5228874
1199,0.382636773,0,0,27.471293,16.52400317,27.471293
1200,0.383203499,0,0,27.90281924,16.53888088,27.90281924
1201,0.383165338,0,0,27.87311888,16.53825638,27.87311888
1202,0.383202678,0,0,27.9015681,16.5395495,27.9015681
1203,0.383472695,0,0,28.11123427,16.54607981,28.11123427
1204,0.383896753,0,0,28.44411643,16.55555814,28.44411643
1205,0.383119619,0,0,27.83851395,16.536777,27.83851395
1206,0.383563969,0,0,28.1817563,16.5471423,28.1817563
1207,0.383840324,0,0,28.39786761,16.5532457,28.39786761
1208,0.384076563,0,0,28.58417043,16.55843729,28.58417043
1209,0.384330036,0,0,28.78655357,16.56406529,28.78655357
1210,0.384797287,0,0,29.15410688,16.57160881,29.15410688
1211,0.384502377,0,0,28.91855033,16.56598667,28.91855033
1212,0.383711236,0,0,28.296192,16.5501355,28.296192
1213,0.383581308,0,0,28.19516768,16.54738311,28.19516768
1214,0.384242931,0,0,28.71305989,16.56091133,28.71305989
1215,0.384244437,0,0,28.71319374,16.56061363,28.71319374
1216,0.385287183,0,0,29.53977408,16.57913677,29.53977408
1217,0.385428158,0,0,29.64631873,16.58057567,29.64631873
1218,0.385016784,0,0,29.32072322,16.57402828,29.32072322
1219,0.384326919,0,0,28.77682378,16.56210078,28.77682378
1220,0.383987665,0,0,28.51151427,16.55582136,28.51151427
1221,0.384728456,0,0,29.09270956,16.56913611,29.09270956
1222,0.38480336,0,0,29.15028376,16.57025265,29.15028376
1223,0.385966406,0,0,30.07268835,16.58854941,30.07268835
1224,0.385664526,0,0,29.84004388,16.58498288,29.84004388
1225,0.385681193,0,0,29.84188729,16.58387357,29.84188729
1226,0.385488595,0,0,29.68849263,16.58086879,29.68849263
1227,0.384712029,0,0,29.07840619,16.56892338,29.07840619
1228,0.385245434,0,0,29.49657867,16.57720875,29.49657867
1229,0.386204849,0,0,30.25341006,16.591074,30.25341006
1230,0.386339147,0,0,30.3685691,16.5937632,30.3685691
1231,0.386309893,0,0,30.33175311,16.59211256,30.33175311
1232,0.386114562,0,0,30.17621009,16.58939295,30.17621009
1233,0.385145343,0,0,29.41800925,16.57599758,29.41800925
1234,0.385407197,0,0,29.62262573,16.579705,29.62262573
1235,0.385970123,0,0,30.06212886,16.58763626,30.06212886
1236,0.387013102,0,0,30.8858375,16.60113185,30.8858375
1237,0.386833771,0,0,30.75250013,16.599541,30.75250013
1238,0.387001603,0,0,30.86988011,16.60052161,30.86988011
1239,0.38686687,0,0,30.76024525,16.59868704,30.76024525
1240,0.386809078,0,0,30.71329681,16.59814478,30.71329681
1241,0.387784368,0,0,31.4852608,16.6097666,31.4852608
1242,0.388293626,0,0,31.86806743,16.61445196,31.86806743
1243,0.387670787,0,0,31.3861499,16.6079062,31.3861499
1244,0.387719358,0,0,31.41718973,16.60813173,31.41718973
1245,0.387664224,0,0,31.37119179,16.60763247,31.37119179
1246,0.388865885,0,0,32.31239812,16.62030829,32.31239812
1247,0.388661568,0,0,32.136749,16.61750663,32.136749
1248,0.389614836,0,0,32.87735218,16.62685145,32.87735218
1249,0.388612629,0,0,32.09286911,16.61701734,32.09286911
1250,0.389650529,0,0,32.88166194,16.62631221,32.88166194
1251,0.390636496,0,0,33.63644976,16.63495594,33.63644976
1252,0.389628978,0,0,32.8562497,16.62600827,32.8562497
1253,0.390488006,0,0,33.50667129,16.63316994,33.50667129
1254,0.391878928,0,0,34.525714,16.64336456,34.525714
1255,0.391781671,0,0,34.47108479,16.64311779,34.47108479
1256,0.391175787,0,0,34.00410514,16.63814884,34.00410514
1257,0.390722691,0,0,33.66424782,16.63476064,33.66424782
1258,0.392714015,0,0,35.11974125,16.648773,35.11974125
1259,0.392266447,0,0,34.78850979,16.64567042,34.78850979
1260,0.393332815,0,0,35.57025153,16.65286759,35.57025153
1261,0.392836006,0,0,35.22963933,16.65006956,35.22963933
1262,0.393740883,0,0,35.84206675,16.65503563,35.84206675
1263,0.391887076,0,0,34.50926318,16.64320541,34.50926318
1264,0.393488102,0,0,35.6534668,16.65338545,35.6534668
1265,0.394252994,0,0,36.2212455,16.65840488,36.2212455
1266,0.395217027,0,0,36.87594288,16.66351504,36.87594288
1267,0.394731893,0,0,36.5318722,16.6607211,36.5318722
1268,0.394778791,0,0,36.5525447,16.6608492,36.5525447
1269,0.392735522,0,0,35.11571924,16.64893176,35.11571924
1270,0.393711178,0,0,35.80275139,16.65481355,35.80275139
1271,0.396656559,0,0,37.84332489,16.67078004,37.84332489
1272,0.396051909,0,0,37.41976675,16.6675874,37.41976675
1273,0.395011952,0,0,36.7035604,16.66215172,36.7035604
1274,0.398165933,0,0,38.83281722,16.67778166,38.83281722
1275,0.397585948,0,0,38.4364494,16.6750172,38.4364494
1276,0.396004941,0,0,37.380474,16.66735644,37.380474
1277,0.396960473,0,0,38.01675406,16.67209818,38.01675406
1278,0.399424024,0,0,39.63841744,16.68321578,39.63841744
1279,0.399759199,0,0,39.83716428,16.684556,39.83716428
1280,0.398623091,0,0,39.10775971,16.67972529,39.10775971
1281,0.398553006,0,0,39.0572905,16.67945906,39.0572905
1282,0.400659935,0,0,40.42876064,16.68832507,40.42876064
1283,0.401413498,0,0,40.87818729,16.69116552,40.87818729
1284,0.400166582,0,0,40.08638437,16.68629674,40.08638437
1285,0.401800424,0,0,41.14747663,16.69283338,34.97535513
1286,0.403077712,0,0,41.91636488,16.69745525,35.62891014
1287,0.403298792,0,0,42.02985871,16.69814124,35.72537991
1288,0.401651309,0,0,41.01227316,16.69209847,34.86043218
1289,0.404940874,0,0,43.002154,16.70380236,36.5518309
1290,0.404634457,0,0,42.837002,16.702839,36.4114517
1291,0.403206651,0,0,41.95948425,16.69779244,35.66556161
1292,0.405047884,0,0,43.0923108,16.7042941,36.62846418
1293,0.406294398,0,0,43.78586327,16.70821936,37.21798378
1294,0.406264992,0,0,43.79332308,16.708231,37.22432462
1295,0.405035898,0,0,43.04259211,16.70409111,36.58620329
1296,0.407167489,0,0,44.33022868,16.71118337,37.68069438
1297,0.406412512,0,0,43.83480993,16.70855879,37.25958844
1298,0.407526398,0,0,44.48948606,16.71208356,37.81606315
1299,0.406300078,0,0,43.75774456,16.70824538,37.19408288
1300,0.405032594,0,0,43.03265157,16.704102,36.57775384
1301,0.408965444,0,0,45.30559095,16.71644868,38.50975231
1302,0.408153287,0,0,44.91064567,16.71433422,38.17404882
1303,0.408067461,0,0,44.76163832,16.71366111,38.04739257
1304,0.40845916,0,0,44.99429529,16.71485271,38.24515099
1305,0.409833596,0,0,45.75007728,16.71886789,38.88756569
1306,0.408150032,0,0,44.79237795,16.71397695,38.07352126
1307,0.409855925,0,0,45.84979272,16.7192958,38.97232381
1308,0.40990935,0,0,45.84115645,16.71926736,38.96498299
1309,0.411717309,0,0,46.79668221,16.72424742,39.77717988
1310,0.411927007,0,0,46.86108928,16.72467476,39.83192589
1311,0.409946091,0,0,45.78523511,16.71915694,38.91744984
1312,0.410066026,0,0,45.833379,16.71955995,38.95837215
1313,0.412090103,0,0,47.04666924,16.72547343,39.98966885
1314,0.414184637,0,0,48.01894096,16.73061461,40.81609981
1315,0.413442382,0,0,47.67667136,16.72878373,40.52517066
1316,0.411994947,0,0,46.867717,16.72482948,39.83755945
1317,0.411693867,0,0,46.6960225,16.7240608,39.69161913
1318,0.41480065,0,0,48.37879017,16.73230257,41.12197165
1319,0.414196619,0,0,48.12987864,16.73095432,40.91039684
1320,0.416262781,0,0,49.05580163,16.73583663,41.69743138
1321,0.415573104,0,0,48.67953419,16.73408971,41.37760406
1322,0.414075139,0,0,47.92252218,16.73031782,40.73414385
1323,0.41312789,0,0,47.42866271,16.72791805,40.31436331
1324,0.416624904,0,0,49.32712995,16.73694486,41.92806046
1325,0.416624648,0,0,49.28646733,16.736838,41.89349723
1326,0.417836065,0,0,49.8369428,16.73967595,42.36140138
1327,0.417527248,0,0,49.6321202,16.73886765,42.18730217
1328,0.41947589,0,0,50.55169592,16.74345742,42.96894153
1329,0.419266138,0,0,50.481329,16.742993,42.90912965
1330,0.416408387,0,0,49.06303033,16.73618643,41.70357578
1331,0.416604263,0,0,49.14370786,16.73675624,41.77215168
1332,0.41457702,0,0,48.1545902,16.7317156,40.93140167
1333,0.419032829,0,0,50.47777959,16.74263909,42.90611265
1334,0.419249475,0,0,50.52967573,16.74304127,42.95022437
1335,0.421338766,0,0,51.46666763,16.74776238,43.74666748
1336,0.420845724,0,0,51.21033313,16.74661725,43.52878316
1337,0.421671171,0,0,51.55201529,16.74845535,43.819213
1338,0.419534625,0,0,50.5531386,16.74359527,42.97016781
1339,0.418878154,0,0,50.22987292,16.74209788,42.69539198
1340,0.419159031,0,0,50.34478436,16.74284805,42.79306671
1341,0.421540333,0,0,51.62172743,16.74830743,43.87846831
1342,0.423912773,0,0,52.52999687,16.75339039,44.65049734
1343,0.423999517,0,0,52.62412339,16.75359826,44.73050488
1344,0.421959536,0,0,51.64396689,16.74910489,43.89737186
1345,0.421606154,0,0,51.4638449,16.74835829,43.74426817
1346,0.421759191,0,0,51.51620865,16.7487933,43.78877735
1347,0.42418517,0,0,52.76910384,16.75405552,44.85373826
1348,0.426533362,0,0,53.61644756,16.75898684,45.57398043
1349,0.426092409,0,0,53.48393269,16.75805546,45.46134279
1350,0.423786919,0,0,52.44358589,16.753131,44.57704801
1351,0.429159947,0,0,54.66458777,16.76444405,46.46489961
1352,0.428092057,0,0,54.30391404,16.76222112,46.15832693
1353,0.425517962,0,0,53.15162369,16.75688435,45.17888014
1354,0.423753063,0,0,52.39660383,16.7531155,44.53711326
1355,0.424376109,0,0,52.64606287,16.75454057,44.74915344
1356,0.4269809,0,0,53.92888637,16.75993759,45.83955341
1357,0.430723506,0,0,55.32840988,16.76758554,47.02914839
1358,0.431669911,0,0,55.62187818,16.76953918,47.27859645
1359,0.427263968,0,0,53.87665567,16.76055892,45.79515732
1360,0.42938007,0,0,54.70421121,16.76495471,46.49857953
1361,0.426989147,0,0,53.72968195,16.76007873,45.67022966
1362,0.429877494,0,0,55.07896513,16.76586158,46.81712036
1363,0.43338113,0,0,56.30670665,16.77289715,47.86070065
1364,0.434326374,0,0,56.58531009,16.77483487,48.09751357
1365,0.43226881,0,0,55.79582246,16.77081658,47.42644909
1366,0.42976094,0,0,54.82378323,16.76581577,46.60021574
1367,0.432663739,0,0,56.11956133,16.77142658,47.70162713
1368,0.436886471,0,0,57.48291435,16.77984169,48.86047719
1369,0.4359122,0,0,57.21805221,16.77784913,48.63534438
1370,0.435027322,0,0,56.78333872,16.7763138,48.26583791
1371,0.432608565,0,0,55.88934252,16.77159768,47.50594114
1372,0.434879203,0,0,56.91288422,16.77578144,48.37595159
1373,0.43925937,0,0,58.28329929,16.78441676,49.54080439
1374,0.437700314,0,0,57.8371289,16.7813063,49.16155957
1375,0.437705258,0,0,57.70628063,16.78154071,49.05033853
1376,0.435517934,0,0,56.92380617,16.77738546,48.38523524
1377,0.439180469,0,0,58.34634932,16.78412028,49.59439692
1378,0.441379481,0,0,58.9725147,16.788458,50.1266375
1379,0.440261574,0,0,58.54870227,16.78646686,49.76639693
1380,0.438374885,0,0,57.893197,16.78295626,49.20921745
1381,0.442902524,0,0,59.5128186,16.7912184,50.58589581
1382,0.442879159,0,0,59.45321864,16.79128055,50.53523584
1383,0.440695179,0,0,58.85919189,16.78697511,50.03031311
1384,0.442383429,0,0,59.22489284,16.79050484,50.34115892
1385,0.441128709,0,0,58.78026632,16.78826432,49.96322637
1386,0.444648423,0,0,59.9043535,16.79482019,50.91870048
1387,0.444771332,0,0,59.9871844,16.79493987,50.98910674
1388,0.445591023,0,0,60.27370213,16.79638067,51.23264681
1389,0.445515454,0,0,60.1201554,16.7965721,51.10213209
1390,0.443695258,0,0,59.58283838,16.793117,50.64541263
1391,0.44293215,0,0,59.33754609,16.79171718,50.43691418
1392,0.445612562,0,0,60.12490882,16.79683727,51.1061725
1393,0.444777495,0,0,59.8648842,16.79532635,50.88515157
1394,0.446855773,0,0,60.55526627,16.798967,51.47197633
1395,0.446413978,0,0,60.4088156,16.7981882,51.34749326
1396,0.449359597,0,0,61.2293282,16.8037397,52.04492897
1397,0.447586764,0,0,60.79351793,16.80026071,51.67449024
1398,0.448242924,0,0,60.9150324,16.8016632,51.77777754
1399,0.450997363,0,0,61.99357467,16.805905,52.69453847
1400,0.44761424,0,0,60.70984107,16.80056536,51.60336491
1401,0.447677428,0,0,60.69285747,16.80080933,51.58892885
1402,0.447251471,0,0,60.55802075,16.80008431,51.47431764
1403,0.44895918,0,0,61.08684625,16.80308725,51.92381931
1404,0.450346619,0,0,61.51360313,16.805539,52.28656266
1405,0.449024717,0,0,61.21233879,16.80290636,52.03048797
1406,0.450247835,0,0,61.516997,16.805271,52.28944745
1407,0.4522645,0,0,62.3297525,16.808219,52.98028963
1408,0.452200926,0,0,61.9904204,16.8090414,52.69185734
1409,0.451616059,0,0,61.87249625,16.80784613,52.59162181
1410,0.448648461,0,0,60.97010857,16.80260514,51.82459229
1411,0.449860212,0,0,61.25862331,16.80505185,52.06982981
1412,0.449336055,0,0,61.132107,16.80400125,51.96229095
1413,0.45018049,0,0,61.37740925,16.80551525,52.17079786
1414,0.451554335,0,0,61.74919363,16.8080595,52.48681458
1415,0.45202187,0,0,61.885978,16.80888767,52.6030813
1416,0.453152974,0,0,62.16500213,16.8110405,52.84025181
1417,0.45269652,0,0,62.08546086,16.81006729,52.77264173
1418,0.451410643,0,0,61.85569244,16.80735689,52.57733858
1419,0.4538463,0,0,62.647085,16.8113865,53.25002225
1420,0.453855835,0,0,62.6145955,16.8115115,53.22240618
1421,0.453910194,0,0,62.6931718,16.8114098,53.28919603
1422,0.454022552,0,0,62.42592,16.81253122,53.062032
1423,0.453186693,0,0,62.25719433,16.81084133,52.91861518
1424,0.451612685,0,0,61.71613373,16.80835273,52.45871367
1425,0.451856841,0,0,61.79837327,16.80873045,52.52861728
1426,0.453396946,0,0,62.19604257,16.811602,52.86663619
1427,0.454898751,0,0,62.5679165,16.81441925,53.18272903
1428,0.45474585,0,0,62.56069563,16.81402838,53.17659128
1429,0.454654111,0,0,62.624667,16.81357531,53.23096695
1430,0.45356817,0,0,62.40465073,16.81139436,53.04395312
1431,0.454026076,0,0,62.74211155,16.81156008,53.33079482
1432,0.455814826,0,0,62.85574427,16.81591264,53.42738263
1433,0.456639563,0,0,62.95330571,16.817801,53.51030986
1434,0.453258206,0,0,62.143752,16.8114052,52.8221892
1435,0.454913555,0,0,62.53769967,16.81457,53.15704472
1436,0.455363383,0,0,62.65417233,16.81538667,53.25604648
1437,0.456043708,0,0,62.975217,16.81612925,53.52893445
1438,0.4550169,0,0,62.76498267,16.814092,53.35023527
1439,0.454878455,0,0,62.925665,16.8132145,53.48681525
1440,0.45514789,0,0,62.82446575,16.8142485,53.40079589
1441,0.457228758,0,0,63.20090663,16.81852438,53.72077063
1442,0.456681908,0,0,62.94188733,16.81795983,53.50060423
1443,0.458275824,0,0,63.2985328,16.8210026,53.80375288
1444,0.454249938,0,0,62.3700105,16.813345,53.01450893
1445,0.457012083,0,0,62.99711188,16.81866663,53.54754509
1446,0.455365819,0,0,62.599142,16.81562429,53.2092707
1447,0.456379982,0,0,63.1048945,16.81659167,53.63916033
1448,0.456530647,0,0,63.10525567,16.81699033,53.63946732
1449,0.458065531,0,0,63.41213611,16.82002756,53.90031569
1450,0.456407532,0,0,63.178432,16.81641927,53.7016672
1451,0.456296116,0,0,63.2222658,16.8159766,53.73892593
1452,0.458627753,0,0,63.46760933,16.82133683,53.94746793
1453,0.458503097,0,0,63.32805833,16.82151617,53.82884958
1454,0.45966778,0,0,63.59212667,16.82369383,54.05330767
1455,0.456338435,0,0,62.83572433,16.817419,53.41036568
1456,0.457516141,0,0,63.07912337,16.81976568,53.61725486
1457,0.459009813,0,0,63.41639014,16.82257386,53.90393162
1458,0.457871924,0,0,63.42111725,16.81948075,53.90794966
1459,0.460019429,0,0,63.7490464,16.8240569,54.18668944
1460,0.459737136,0,0,63.73831733,16.82333756,54.17756973
1461,0.457483833,0,0,63.40037,16.81852075,53.8903145
1462,0.45743812,0,0,63.469017,16.81815975,53.94866445
1463,0.459457301,0,0,63.78334386,16.82242314,54.21584228
1464,0.459022745,0,0,63.7401945,16.8214185,54.17916533
1465,0.459144379,0,0,63.80345382,16.82151045,54.23293575
1466,0.460340399,0,0,63.767606,16.82485629,54.2024651
1467,0.460274938,0,0,63.69446067,16.824961,54.14029157
1468,0.461019494,0,0,63.87237771,16.82629929,54.29152106
1469,0.459621648,0,0,63.52449285,16.82384546,53.99581892
1470,0.460910555,0,0,63.80301775,16.82627938,54.23256509
1471,0.459600081,0,0,63.76329367,16.82287833,54.19879962
1472,0.461703793,0,0,64.06082725,16.82742575,54.45170316
1473,0.461538834,0,0,64.0713993,16.8269377,54.46068941
1474,0.460968811,0,0,64.067787,16.825417,54.45761895
1475,0.460649033,0,0,64.06096783,16.82458317,54.45182266
1476,0.461888994,0,0,64.05947671,16.82793343,54.45055521
1477,0.461936448,0,0,64.02991817,16.828182,54.42543044
1478,0.46129645,0,0,63.86657583,16.8270925,54.28658946
1479,0.46239523,0,0,64.09676575,16.829171,54.48225089
1480,0.461540725,0,0,64.11613591,16.82677136,54.49871552
1481,0.463470059,0,0,64.3671249,16.8310029,54.71205617
1482,0.462986104,0,0,64.3167134,16.8298928,54.66920639
1483,0.462891293,0,0,64.40438583,16.82928508,54.74372796
1484,0.461997703,0,0,64.301275,16.82728213,54.65608375
1485,0.463463142,0,0,64.3324219,16.8311262,54.68255862
1486,0.46320774,0,0,64.2638196,16.8307112,54.62424666
1487,0.463879828,0,0,64.36593767,16.83213078,54.71104702
1488,0.463015175,0,0,64.3835395,16.8297045,54.72600858
1489,0.464851446,0,0,64.72185167,16.83329293,55.01357392
1490,0.464776036,0,0,64.5547508,16.83379,54.87153818
1491,0.465481528,0,0,64.64684992,16.83533017,54.94982243
1492,0.464565886,0,0,64.46183593,16.83361436,54.79256054
1493,0.467397239,0,0,65.10586733,16.83855867,55.33998723
1494,0.467006157,0,0,64.90508736,16.83838191,55.16932426
1495,0.468586231,0,0,65.14797613,16.8416212,55.37577971
1496,0.466345958,0,0,64.76231815,16.83720585,55.04797043
1497,0.465398096,0,0,64.58658775,16.83537925,54.89859959
1498,0.468069282,0,0,65.15919773,16.84015427,55.38531807
1499,0.46859129,0,0,65.19960367,16.84139967,55.41966312
1500,0.468793924,0,0,65.31119113,16.8414405,55.51451246
1501,0.469913816,0,0,65.36940345,16.84423445,55.56399294
1502,0.470096424,0,0,65.36039931,16.84477815,55.55633941
1503,0.467838022,0,0,65.00312323,16.84022892,55.25265475
1504,0.468992738,0,0,65.17993333,16.84259267,55.40294333
1505,0.467791968,0,0,64.96902847,16.84026794,55.2236742
1506,0.466671156,0,0,64.78902467,16.83799789,55.07067097
1507,0.470329694,0,0,65.47912617,16.84485372,55.65725724
1508,0.469842178,0,0,65.38916383,16.8439455,55.58078926
1509,0.470267853,0,0,65.35188338,16.84529154,55.54910088
1510,0.471571949,0,0,65.56984807,16.84782347,55.73437086
1511,0.471322504,0,0,65.5143006,16.8474096,55.68715551
1512,0.470247542,0,0,65.32817785,16.84535385,55.52895117
1513,0.468797953,0,0,65.129168,16.8422975,55.3597928
1514,0.471788196,0,0,65.62192886,16.84816243,55.77863953
1515,0.472286906,0,0,65.61347023,16.84957469,55.7714497
1516,0.471429977,0,0,65.498606,16.84778367,55.6738151
1517,0.472944965,0,0,65.70960445,16.85090409,55.85316379
1518,0.471881834,0,0,65.53771753,16.84883927,55.7070599
1519,0.473635073,0,0,65.803588,16.852324,55.9330498
1520,0.473263007,0,0,65.70753723,16.85179231,55.85140665
1521,0.474611067,0,0,65.8784468,16.8546212,55.99667978
1522,0.473972502,0,0,65.8059802,16.8532406,55.93508317
1523,0.474340994,0,0,65.82931036,16.85413436,55.95491381
1524,0.47234349,0,0,65.58331375,16.84989163,55.74581669
1525,0.476103531,0,0,66.0079114,16.8580399,56.10672469
1526,0.475377434,0,0,65.93552438,16.85643,56.04519572
1527,0.475134558,0,0,65.94371642,16.8557175,56.05215895
1528,0.474099133,0,0,65.86635325,16.8532765,55.98640026
