Site Code,Bag Code,X,Y,Lat,Lon
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-162,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-163,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-164,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-165,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-166,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-167,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-168,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-169,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-170,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-171,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-172,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-173,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-174,370953.2408,6006767.4591,-36.0751,139.5669
F88C9ED4-C80D-4B96-9691-6621B4006B8C,A-175,370953.2408,6006767.4591,-36.0751,139.5669
631C2750-941A-44C6-9C08-D483C0438CBF,A-314,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-315,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-309,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-307,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-312,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-308,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-310,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-311,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-301,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-302,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-303,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-304,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-306,376006.1007,6003639.2445,-36.1040,139.6225
631C2750-941A-44C6-9C08-D483C0438CBF,A-305,376006.1007,6003639.2445,-36.1040,139.6225
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-192,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-193,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-194,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-195,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-196,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-197,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-198,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-199,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-200,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-51,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-52,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-53,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-54,369605.5024,6008899.0694,-36.0557,139.5523
354FDCF1-411F-426D-8455-80D3DE6B6FB2,A-55,369605.5024,6008899.0694,-36.0557,139.5523
686A399D-A517-4910-B04E-E9FDD622B5F5,A-333,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-328,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-327,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-330,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-332,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-331,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-329,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-326,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-324,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-325,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-322,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-323,376357.1306,6003340.9892,-36.1067,139.6263
686A399D-A517-4910-B04E-E9FDD622B5F5,A-321,376357.1306,6003340.9892,-36.1067,139.6263
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-364,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-368,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-367,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-369,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-370,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-371,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-372,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-373,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-374,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-375,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-376,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-377,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-378,373917.2484,6006316.7876,-36.0796,139.5997
03D971E3-367A-4D4F-9589-48267B5BF6BD,A-379,373917.2484,6006316.7876,-36.0796,139.5997
E2ACC57F-4637-4D16-9480-A3923E507707,A-447,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-448,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-449,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-450,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-101,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-102,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-103,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-104,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-105,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-106,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-107,367379.8642,6012031.2547,-36.0272,139.5281
E2ACC57F-4637-4D16-9480-A3923E507707,A-108,367379.8642,6012031.2547,-36.0272,139.5281
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-463,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-464,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-465,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-466,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-467,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-468,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-469,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-470,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-471,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-472,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-473,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-474,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-475,357133.8331,6024733.9491,-35.9113,139.4167
D82406EA-79F5-425C-846A-0D020BFAB4DF,A-476,357133.8331,6024733.9491,-35.9113,139.4167
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-478,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-479,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-480,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-481,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-482,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-483,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-484,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-485,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-486,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-487,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-488,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-489,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-490,356802.4077,6025154.8611,-35.9074,139.4131
BAD93DCE-1AEF-493A-A1F3-51345F7575A6,A-491,356802.4077,6025154.8611,-35.9074,139.4131
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-495,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-497,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-498,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-499,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-500,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-901,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-902,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-903,356424.7164,6025410.4610,-35.9051,139.4089
CD5815A6-4CB0-49BB-9979-F61DBCB23F47,A-906,356424.7164,6025410.4610,-35.9051,139.4089
8A38BD6B-5188-4453-89B1-36E8E0FFC9CD,A-519,356496.1894,6025117.9251,-35.9077,139.4097
8A38BD6B-5188-4453-89B1-36E8E0FFC9CD,A-520,356496.1894,6025117.9251,-35.9077,139.4097
8A38BD6B-5188-4453-89B1-36E8E0FFC9CD,A-522,356496.1894,6025117.9251,-35.9077,139.4097
8A38BD6B-5188-4453-89B1-36E8E0FFC9CD,A-524,356496.1894,6025117.9251,-35.9077,139.4097
8A38BD6B-5188-4453-89B1-36E8E0FFC9CD,A-526,356496.1894,6025117.9251,-35.9077,139.4097
8A38BD6B-5188-4453-89B1-36E8E0FFC9CD,A-527,356496.1894,6025117.9251,-35.9077,139.4097
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-532,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-533,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-534,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-536,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-537,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-538,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-539,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-540,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-541,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-542,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-543,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-544,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-545,356910.9768,6024689.2796,-35.9116,139.4142
0F6176EF-5BFC-41E7-B16F-0605D61F5DEA,A-546,356910.9768,6024689.2796,-35.9116,139.4142
A81694B3-7BDA-4A82-9461-98782ECCB7F3,A-548,357169.1543,6024581.8469,-35.9127,139.4170
A81694B3-7BDA-4A82-9461-98782ECCB7F3,A-549,357169.1543,6024581.8469,-35.9127,139.4170
A81694B3-7BDA-4A82-9461-98782ECCB7F3,A-550,357169.1543,6024581.8469,-35.9127,139.4170
A81694B3-7BDA-4A82-9461-98782ECCB7F3,A-454,357169.1543,6024581.8469,-35.9127,139.4170
A81694B3-7BDA-4A82-9461-98782ECCB7F3,A-456,357169.1543,6024581.8469,-35.9127,139.4170
A81694B3-7BDA-4A82-9461-98782ECCB7F3,A-461,357169.1543,6024581.8469,-35.9127,139.4170
3445123B-B0CF-4825-8D31-56710395A2CB,A-557,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-558,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-559,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-560,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-561,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-562,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-563,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-564,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-565,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-566,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-567,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-568,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-569,375404.5292,6002984.8652,-36.1098,139.6157
3445123B-B0CF-4825-8D31-56710395A2CB,A-570,375404.5292,6002984.8652,-36.1098,139.6157
E2ACC57F-4637-4D16-9480-A3923E507707,A-48,367379.8642,6012031.2547,-36.0272,139.5281
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-502,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-503,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-504,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-505,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-506,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-507,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-508,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-509,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-510,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-511,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-512,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-513,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-514,355869.3023,6025436.7912,-35.9048,139.4028
F3D2DA8F-A655-4F60-BE41-D8D40F385E7C,A-515,355869.3023,6025436.7912,-35.9048,139.4028
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-572,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-573,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-574,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-575,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-576,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-577,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-578,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-579,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-580,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-581,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-582,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-583,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-584,374839.2449,6003720.7118,-36.1031,139.6095
F73D87C9-67A1-40FB-B6F0-223F6AAD226F,A-585,374839.2449,6003720.7118,-36.1031,139.6095
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-596,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-599,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-597,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-598,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-595,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-594,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-593,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-592,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-591,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-590,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-589,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-588,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-587,375101.6799,6003678.0846,-36.1035,139.6124
4302E3E0-89D4-41AE-83E1-C695820EEEBA,A-586,375101.6799,6003678.0846,-36.1035,139.6124
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-603,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-601,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-900,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-899,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-898,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-896,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-895,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-894,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-893,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-892,370334.6978,6013503.2314,-36.0143,139.5611
5C0DA9B5-E20F-4ABD-89B3-CB09DCB04191,A-891,370334.6978,6013503.2314,-36.0143,139.5611
ACE63D19-1517-4BF8-B6C7-9319F03E9F02,A-628,371077.2777,6011686.3818,-36.0308,139.5690
ACE63D19-1517-4BF8-B6C7-9319F03E9F02,A-627,371077.2777,6011686.3818,-36.0308,139.5690
ACE63D19-1517-4BF8-B6C7-9319F03E9F02,A-624,371077.2777,6011686.3818,-36.0308,139.5690
ACE63D19-1517-4BF8-B6C7-9319F03E9F02,A-621,371077.2777,6011686.3818,-36.0308,139.5690
ACE63D19-1517-4BF8-B6C7-9319F03E9F02,A-619,371077.2777,6011686.3818,-36.0308,139.5690
1CD2B0F8-492B-440F-B7D7-C05CDBD50198,A-642,371097.8878,6011577.8427,-36.0318,139.5693
1CD2B0F8-492B-440F-B7D7-C05CDBD50198,A-640,371097.8878,6011577.8427,-36.0318,139.5693
1CD2B0F8-492B-440F-B7D7-C05CDBD50198,A-637,371097.8878,6011577.8427,-36.0318,139.5693
1CD2B0F8-492B-440F-B7D7-C05CDBD50198,A-635,371097.8878,6011577.8427,-36.0318,139.5693
1CD2B0F8-492B-440F-B7D7-C05CDBD50198,A-632,371097.8878,6011577.8427,-36.0318,139.5693
01CEAD2A-052F-4F21-91D8-9C5284800706,A-663,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-664,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-665,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-666,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-676,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-675,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-674,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-673,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-671,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-672,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-670,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-669,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-667,367340.3300,6017257.5777,-35.9801,139.5285
01CEAD2A-052F-4F21-91D8-9C5284800706,A-668,367340.3300,6017257.5777,-35.9801,139.5285
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-678,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-679,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-680,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-681,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-682,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-683,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-684,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-685,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-686,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-687,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-688,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-689,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-691,367298.4678,6017366.3434,-35.9791,139.5281
2A654377-09ED-4C1B-A305-EFA680F05D7B,A-690,367298.4678,6017366.3434,-35.9791,139.5281
