ISOTime,Wx,Wy,Chx
18/02/2021 07:45:00,-1.2772,-4.4608,0
18/02/2021 08:00:00,-1.3712,-4.5269,0
18/02/2021 08:15:00,-0.8095,-4.6501,0
18/02/2021 08:30:00,-0.9146,-4.6102,0
18/02/2021 08:45:00,-0.9627,-5.0592,0
18/02/2021 09:00:00,-0.7996,-5.3809,0
18/02/2021 09:15:00,-0.2736,-5.2829,0
18/02/2021 09:30:00,-0.1536,-5.5079,0
18/02/2021 09:45:00,-0.0206,-5.1700,0
18/02/2021 10:00:00,0.1394,-4.9981,0
18/02/2021 10:15:00,-0.1354,-4.8181,0
18/02/2021 10:30:00,-1.0414,-5.0028,0
18/02/2021 10:45:00,-0.7213,-4.7758,0
18/02/2021 11:00:00,-0.5099,-4.7024,0
18/02/2021 11:15:00,-0.2286,-5.1750,0
18/02/2021 11:30:00,-0.3324,-4.8687,0
18/02/2021 11:45:00,-0.8241,-4.2610,0
18/02/2021 12:00:00,-2.3519,-5.5524,0
18/02/2021 12:15:00,-1.6426,-5.3328,0
18/02/2021 12:30:00,-1.5492,-5.2148,0
18/02/2021 12:45:00,-1.7018,-5.6806,0
18/02/2021 13:00:00,-2.2416,-5.6409,0
18/02/2021 13:15:00,-2.1848,-5.4267,0
18/02/2021 13:30:00,-2.4881,-4.7814,0
18/02/2021 13:45:00,-2.1104,-4.7963,0
18/02/2021 14:00:00,-2.1827,-5.0047,0
18/02/2021 14:15:00,-1.8482,-5.4977,0
18/02/2021 14:30:00,-2.7300,-5.1513,0
18/02/2021 14:45:00,-3.3735,-4.3565,0
18/02/2021 15:00:00,-1.7171,-4.4181,0
18/02/2021 15:15:00,-2.2075,-4.6418,0
18/02/2021 15:30:00,-2.4907,-4.5419,0
18/02/2021 15:45:00,-2.1696,-4.2817,0
18/02/2021 16:00:00,-1.7717,-5.0163,0
18/02/2021 16:15:00,-2.0833,-4.8190,0
18/02/2021 16:30:00,-2.7210,-4.6064,0
18/02/2021 16:45:00,-1.8387,-4.6066,0
18/02/2021 17:00:00,-2.4923,-4.5866,0
18/02/2021 17:15:00,-2.7355,-3.8832,0
18/02/2021 17:30:00,-3.1087,-3.6046,0
18/02/2021 17:45:00,-2.5173,-3.6088,0
18/02/2021 18:00:00,-2.6788,-3.5659,0
18/02/2021 18:15:00,-2.7387,-2.8326,0
18/02/2021 18:30:00,-2.6676,-2.8860,0
18/02/2021 18:45:00,-2.0726,-2.5679,0
18/02/2021 19:00:00,-1.6051,-2.1086,0
18/02/2021 19:15:00,-1.2711,-1.5051,0
18/02/2021 19:30:00,-1.4779,-1.6162,0
18/02/2021 19:45:00,-1.6455,-2.0388,0
18/02/2021 20:00:00,-1.7868,-2.3473,0
18/02/2021 20:15:00,-1.8520,-2.3474,0
18/02/2021 20:30:00,-1.7141,-2.2518,0
18/02/2021 20:45:00,-2.4214,-1.9196,0
18/02/2021 21:00:00,-3.1578,-1.2604,0
18/02/2021 21:15:00,-3.6401,-1.9930,0
18/02/2021 21:30:00,-3.9945,-2.0061,0
18/02/2021 21:45:00,-3.7192,-1.9513,0
18/02/2021 22:00:00,-3.7280,-1.9560,0
18/02/2021 22:15:00,-3.8343,-2.3363,0
18/02/2021 22:30:00,-3.3733,-2.3304,0
18/02/2021 22:45:00,-3.3851,-2.6026,0
18/02/2021 23:00:00,-3.6443,-2.9043,0
18/02/2021 23:15:00,-3.7928,-3.0227,0
18/02/2021 23:30:00,-3.9470,-3.2926,0
18/02/2021 23:45:00,-3.3364,-3.4508,0
19/02/2021 00:00:00,-3.1563,-3.4147,0
19/02/2021 00:15:00,-3.0928,-3.3099,0
19/02/2021 00:30:00,-2.6817,-3.0350,0
19/02/2021 00:45:00,-2.6201,-2.8346,0
19/02/2021 01:00:00,-2.4868,-2.6306,0
19/02/2021 01:15:00,-2.3319,-2.8598,0
19/02/2021 01:30:00,-2.0710,-2.8215,0
19/02/2021 01:45:00,-1.5942,-2.5531,0
19/02/2021 02:00:00,-1.4934,-2.7735,0
19/02/2021 02:15:00,-1.5752,-2.8770,0
19/02/2021 02:30:00,-1.6992,-3.0255,0
19/02/2021 02:45:00,-1.8305,-3.4890,0
19/02/2021 03:00:00,-1.7254,-4.0259,0
19/02/2021 03:15:00,-1.6914,-4.1484,0
19/02/2021 03:30:00,-1.7306,-3.9582,0
19/02/2021 03:45:00,-1.6963,-3.6996,0
19/02/2021 04:00:00,-1.4462,-3.3077,0
19/02/2021 04:15:00,-1.7548,-3.0744,0
19/02/2021 04:30:00,-1.9096,-3.1341,0
19/02/2021 04:45:00,-2.0126,-3.5835,0
19/02/2021 05:00:00,-2.1662,-3.4692,0
19/02/2021 05:15:00,-2.6316,-3.8094,0
19/02/2021 05:30:00,-2.3362,-3.5981,0
19/02/2021 05:45:00,-2.1146,-3.5243,0
19/02/2021 06:00:00,-2.0608,-3.5213,0
19/02/2021 06:15:00,-2.0534,-3.9817,0
19/02/2021 06:30:00,-1.9187,-4.0705,0
19/02/2021 06:45:00,-1.7949,-3.8414,0
19/02/2021 07:00:00,-1.8313,-4.5880,0
19/02/2021 07:15:00,-1.8047,-4.4262,0
19/02/2021 07:30:00,-1.9277,-4.8295,0
19/02/2021 07:45:00,-1.4971,-4.7706,0
19/02/2021 08:00:00,-1.3515,-4.7203,0
19/02/2021 08:15:00,-1.1850,-5.2786,0
19/02/2021 08:30:00,-1.2221,-5.6493,0
19/02/2021 08:45:00,-1.1381,-6.2472,0
19/02/2021 09:00:00,-1.1012,-6.2741,0
19/02/2021 09:15:00,-0.8172,-6.1661,0
19/02/2021 09:30:00,-0.8978,-6.3872,0
19/02/2021 09:45:00,-0.9930,-5.7042,0
19/02/2021 10:00:00,-1.2004,-5.7664,0
19/02/2021 10:15:00,-1.1209,-5.3846,0
19/02/2021 10:30:00,-1.0943,-5.4716,0
19/02/2021 10:45:00,-1.0516,-5.0517,0
19/02/2021 11:00:00,-0.6301,-5.0609,0
19/02/2021 11:15:00,-0.0506,-4.1697,0
19/02/2021 11:30:00,0.2303,-3.2920,0
19/02/2021 11:45:00,1.0623,-2.5474,0
19/02/2021 12:00:00,1.4152,-2.4507,0
19/02/2021 12:15:00,3.6135,-2.3675,0
19/02/2021 12:30:00,4.5173,-0.4535,0
19/02/2021 12:45:00,4.7754,-0.2093,0
19/02/2021 13:00:00,4.2444,-0.9528,0
19/02/2021 13:15:00,4.6096,1.2650,0
19/02/2021 13:30:00,4.4702,1.6930,0
19/02/2021 13:45:00,4.2845,0.7520,0
19/02/2021 14:00:00,5.5453,1.2297,0
19/02/2021 14:15:00,6.0947,2.9244,0
19/02/2021 14:30:00,3.7004,5.1604,0
19/02/2021 14:45:00,3.2724,4.5813,0
19/02/2021 15:00:00,4.3541,4.2579,0
19/02/2021 15:15:00,4.6148,4.5633,0
19/02/2021 15:30:00,4.4588,4.9337,0
19/02/2021 15:45:00,4.3109,5.4642,0
19/02/2021 16:00:00,3.3301,5.4654,0
19/02/2021 16:15:00,3.8400,5.0448,0
19/02/2021 16:30:00,3.6129,5.3553,0
19/02/2021 16:45:00,2.9944,5.0372,0
19/02/2021 17:00:00,3.1962,4.8518,0
19/02/2021 17:15:00,2.4346,5.1650,0
19/02/2021 17:30:00,2.1838,5.8987,0
19/02/2021 17:45:00,1.7482,6.1566,0
19/02/2021 18:00:00,1.5448,6.6941,0
19/02/2021 18:15:00,1.3889,6.2372,0
19/02/2021 18:30:00,1.7416,5.9608,0
19/02/2021 18:45:00,1.1870,5.9834,0
19/02/2021 19:00:00,0.7613,5.7902,0
19/02/2021 19:15:00,0.4254,5.6641,0
19/02/2021 19:30:00,0.7998,4.6314,0
19/02/2021 19:45:00,0.7720,5.5364,0
19/02/2021 20:00:00,0.9372,5.1860,0
19/02/2021 20:15:00,1.1987,4.9777,0
19/02/2021 20:30:00,0.3520,4.6868,0
19/02/2021 20:45:00,0.7096,4.1092,0
19/02/2021 21:00:00,1.0316,4.1435,0
19/02/2021 21:15:00,0.8234,4.5562,0
19/02/2021 21:30:00,0.8483,4.6940,0
19/02/2021 21:45:00,0.7508,4.8320,0
19/02/2021 22:00:00,1.1378,4.9304,0
19/02/2021 22:15:00,1.0781,4.8414,0
19/02/2021 22:30:00,0.9325,5.4001,0
19/02/2021 22:45:00,1.1511,4.9479,0
19/02/2021 23:00:00,1.0385,4.8398,0
19/02/2021 23:15:00,0.3572,4.7566,0
19/02/2021 23:30:00,-0.1536,4.3173,0
19/02/2021 23:45:00,-0.0403,3.3998,0
20/02/2021 00:00:00,0.5718,2.5261,0
20/02/2021 00:15:00,-0.4535,4.2157,0
20/02/2021 00:30:00,0.4225,3.9273,0
20/02/2021 00:45:00,-0.0151,3.8200,0
20/02/2021 01:00:00,-0.2933,4.3301,0
20/02/2021 01:15:00,-0.2310,3.8030,0
20/02/2021 01:30:00,-0.6994,4.4656,0
20/02/2021 01:45:00,-0.8007,4.8240,0
20/02/2021 02:00:00,-0.5360,4.6391,0
20/02/2021 02:15:00,-0.5203,5.2242,0
20/02/2021 02:30:00,-0.3301,3.9763,0
20/02/2021 02:45:00,-0.1795,4.0961,0
20/02/2021 03:00:00,0.2868,3.8192,0
20/02/2021 03:15:00,0.2232,4.3443,0
20/02/2021 03:30:00,-0.4192,4.2092,0
20/02/2021 03:45:00,0.1546,3.5566,0
20/02/2021 04:00:00,0.7462,2.8127,0
20/02/2021 04:15:00,0.6539,2.4647,0
20/02/2021 04:30:00,0.5700,3.1793,0
20/02/2021 04:45:00,0.4964,2.8978,0
20/02/2021 05:00:00,0.7385,2.9902,0
20/02/2021 05:15:00,0.5715,2.9043,0
20/02/2021 05:30:00,0.9319,3.0195,0
20/02/2021 05:45:00,1.2206,2.5643,0
20/02/2021 06:00:00,1.0508,2.2685,0
20/02/2021 06:15:00,0.7258,2.2141,0
20/02/2021 06:30:00,0.6674,2.5956,0
20/02/2021 06:45:00,0.7586,3.1500,0
20/02/2021 07:00:00,-0.5518,4.1636,0
20/02/2021 07:15:00,-0.1706,4.7970,0
20/02/2021 07:30:00,-0.7407,4.9448,0
20/02/2021 07:45:00,-1.1105,4.9469,0
20/02/2021 08:00:00,-0.2172,4.9552,0
20/02/2021 08:15:00,-0.8887,5.0220,0
20/02/2021 08:30:00,-0.3759,4.9658,0
20/02/2021 08:45:00,-1.3307,4.9337,0
20/02/2021 09:00:00,-1.2849,4.9561,0
20/02/2021 09:15:00,-1.3333,4.9434,0
20/02/2021 09:30:00,-1.2617,4.7865,0
20/02/2021 09:45:00,-1.3437,4.9820,0
20/02/2021 10:00:00,-1.4751,4.9655,0
20/02/2021 10:15:00,-0.7466,4.9439,0
20/02/2021 10:30:00,-1.6975,4.7243,0
20/02/2021 10:45:00,-0.7199,5.3013,0
20/02/2021 11:00:00,-1.1983,4.8543,0
20/02/2021 11:15:00,-0.8765,4.8718,0
20/02/2021 11:30:00,-1.4114,4.6714,0
20/02/2021 11:45:00,-1.4570,4.6993,0
20/02/2021 12:00:00,-1.1061,5.1833,0
20/02/2021 12:15:00,-0.3790,5.5070,0
20/02/2021 12:30:00,-1.3456,5.4050,0
20/02/2021 12:45:00,-0.8616,5.7053,0
20/02/2021 13:00:00,-0.0752,6.0395,0
20/02/2021 13:15:00,1.3950,5.2478,0
20/02/2021 13:30:00,1.0913,5.2784,0
20/02/2021 13:45:00,1.4434,5.3383,0
20/02/2021 14:00:00,1.4796,5.3492,0
20/02/2021 14:15:00,1.7482,5.4778,0
20/02/2021 14:30:00,0.7276,6.1974,0
20/02/2021 14:45:00,0.5935,6.3222,0
20/02/2021 15:00:00,0.9092,5.9712,0
20/02/2021 15:15:00,-0.0820,6.6995,0
20/02/2021 15:30:00,0.5926,6.3122,0
20/02/2021 15:45:00,0.5429,6.4371,0
20/02/2021 16:00:00,1.3427,6.5028,0
20/02/2021 16:15:00,-0.0260,6.4099,0
20/02/2021 16:30:00,0.7415,6.3670,0
20/02/2021 16:45:00,0.7870,6.3212,0
20/02/2021 17:00:00,1.2533,6.0209,0
20/02/2021 17:15:00,0.9710,5.8500,0
20/02/2021 17:30:00,1.0593,5.8143,0
20/02/2021 17:45:00,0.7686,5.7993,0
20/02/2021 18:00:00,0.6772,5.8610,0
20/02/2021 18:15:00,0.9764,5.4025,0
20/02/2021 18:30:00,0.6693,5.4188,0
20/02/2021 18:45:00,0.5326,4.9514,0
20/02/2021 19:00:00,0.8590,4.7530,0
20/02/2021 19:15:00,0.7545,4.6188,0
20/02/2021 19:30:00,0.8245,4.1896,0
20/02/2021 19:45:00,0.6067,4.1155,0
20/02/2021 20:00:00,0.8955,4.0215,0
20/02/2021 20:15:00,0.9495,3.8136,0
20/02/2021 20:30:00,0.7735,3.3519,0
20/02/2021 20:45:00,0.5589,3.2625,0
20/02/2021 21:00:00,0.6121,3.1103,0
20/02/2021 21:15:00,0.6473,3.5820,0
20/02/2021 21:30:00,0.6535,3.8144,0
20/02/2021 21:45:00,0.5621,4.0310,0
20/02/2021 22:00:00,0.3486,3.8342,0
20/02/2021 22:15:00,0.8172,3.6701,0
20/02/2021 22:30:00,1.0155,3.0978,0
20/02/2021 22:45:00,1.1330,3.4276,0
20/02/2021 23:00:00,0.8271,3.4626,0
20/02/2021 23:15:00,0.8756,3.1091,0
20/02/2021 23:30:00,0.9096,2.7747,0
20/02/2021 23:45:00,0.7854,2.6146,0
21/02/2021 00:00:00,0.8432,1.9451,0
21/02/2021 00:15:00,0.8482,1.6890,0
21/02/2021 00:30:00,0.5682,2.3009,0
21/02/2021 00:45:00,0.5719,2.7920,0
21/02/2021 01:00:00,0.5314,2.0833,0
21/02/2021 01:15:00,0.5660,1.2805,0
21/02/2021 01:30:00,0.6604,0.7376,0
21/02/2021 01:45:00,0.5402,0.5901,0
21/02/2021 02:00:00,0.6684,0.7303,0
21/02/2021 02:15:00,0.6077,0.6639,0
21/02/2021 02:30:00,0.8165,0.7812,0
21/02/2021 02:45:00,1.1191,0.8741,0
21/02/2021 03:00:00,1.2002,0.9164,0
21/02/2021 03:15:00,1.1594,0.8540,0
21/02/2021 03:30:00,0.9343,0.8454,0
21/02/2021 03:45:00,0.4714,0.7549,0
21/02/2021 04:00:00,0.7162,0.9503,0
21/02/2021 04:15:00,0.9256,1.6364,0
21/02/2021 04:30:00,1.0770,1.9527,0
21/02/2021 04:45:00,0.9389,2.4246,0
21/02/2021 05:00:00,1.1131,2.7535,0
21/02/2021 05:15:00,0.9033,2.3525,0
21/02/2021 05:30:00,0.9808,2.6119,0
21/02/2021 05:45:00,1.0924,2.4034,0
21/02/2021 06:00:00,0.8620,2.3680,0
21/02/2021 06:15:00,1.1153,1.8029,0
21/02/2021 06:30:00,1.1004,1.8120,0
21/02/2021 06:45:00,1.1720,2.1058,0
21/02/2021 07:00:00,1.5501,2.9810,0
21/02/2021 07:15:00,1.5932,3.1724,0
21/02/2021 07:30:00,0.7604,4.6178,0
21/02/2021 07:45:00,1.0499,3.4749,0
21/02/2021 08:00:00,-0.2845,4.2004,0
21/02/2021 08:15:00,-1.0404,4.1104,0
21/02/2021 08:30:00,-1.3389,4.0862,0
21/02/2021 08:45:00,1.0427,4.0169,0
21/02/2021 09:00:00,0.7045,4.6267,0
21/02/2021 09:15:00,1.3418,4.6087,0
21/02/2021 09:30:00,1.9821,4.4155,0
21/02/2021 09:45:00,0.0981,4.7290,0
21/02/2021 10:00:00,0.6188,4.8104,0
21/02/2021 10:15:00,0.7765,5.1417,0
21/02/2021 10:30:00,1.5087,4.3350,0
21/02/2021 10:45:00,1.0542,4.7750,0
21/02/2021 11:00:00,1.9571,4.4704,0
21/02/2021 11:15:00,1.2585,4.4141,0
21/02/2021 11:30:00,1.8578,3.8780,0
21/02/2021 11:45:00,0.5162,4.5307,0
21/02/2021 12:00:00,1.9898,4.5870,0
21/02/2021 12:15:00,2.0721,5.1918,0
21/02/2021 12:30:00,2.6224,4.9027,0
21/02/2021 12:45:00,1.9313,5.2031,0
21/02/2021 13:00:00,3.6681,4.8990,0
21/02/2021 13:15:00,3.0771,5.0808,0
21/02/2021 13:30:00,3.8875,5.2467,0
21/02/2021 13:45:00,3.6160,4.9127,0
21/02/2021 14:00:00,3.4687,4.9447,0
21/02/2021 14:15:00,2.5255,6.1410,0
21/02/2021 14:30:00,2.8468,5.3157,0
21/02/2021 14:45:00,1.3702,6.2823,0
21/02/2021 15:00:00,1.4569,6.1087,0
21/02/2021 15:15:00,2.2101,6.0063,0
21/02/2021 15:30:00,1.8499,5.5498,0
21/02/2021 15:45:00,1.8987,6.1642,0
21/02/2021 16:00:00,2.8346,6.1920,0
21/02/2021 16:15:00,3.0719,5.2005,0
21/02/2021 16:30:00,2.3246,5.4880,0
21/02/2021 16:45:00,2.5021,5.4093,0
21/02/2021 17:00:00,1.8377,5.2475,0
21/02/2021 17:15:00,3.1261,4.5252,0
21/02/2021 17:30:00,2.3446,5.3159,0
21/02/2021 17:45:00,3.1115,5.1067,0
21/02/2021 18:00:00,3.5511,4.8858,0
21/02/2021 18:15:00,1.6750,4.2520,0
21/02/2021 18:30:00,1.8684,4.2363,0
21/02/2021 18:45:00,2.0973,3.7080,0
21/02/2021 19:00:00,1.9495,2.8100,0
21/02/2021 19:15:00,1.4841,2.4214,0
21/02/2021 19:30:00,1.7393,2.5177,0
21/02/2021 19:45:00,1.6147,2.6345,0
21/02/2021 20:00:00,1.1231,1.7626,0
21/02/2021 20:15:00,0.7025,1.2225,0
21/02/2021 20:30:00,0.8520,1.4826,0
21/02/2021 20:45:00,0.5835,1.2836,0
21/02/2021 21:00:00,0.6753,2.4693,0
21/02/2021 21:15:00,0.1195,3.3579,0
21/02/2021 21:30:00,1.0430,1.8571,0
21/02/2021 21:45:00,1.2279,2.2804,0
21/02/2021 22:00:00,1.1067,2.6046,0
21/02/2021 22:15:00,2.3244,3.5461,0
21/02/2021 22:30:00,2.4663,4.0478,0
21/02/2021 22:45:00,1.2989,3.9625,0
21/02/2021 23:00:00,1.2621,3.3608,0
21/02/2021 23:15:00,1.4934,2.7735,0
21/02/2021 23:30:00,1.1316,1.7094,0
21/02/2021 23:45:00,0.7379,1.8804,0
22/02/2021 00:00:00,0.7330,1.4222,0
22/02/2021 00:15:00,0.7184,1.1548,0
22/02/2021 00:30:00,0.6871,0.7940,0
22/02/2021 00:45:00,0.9042,1.1843,0
22/02/2021 01:00:00,1.0874,1.5824,0
22/02/2021 01:15:00,0.8805,1.8844,0
22/02/2021 01:30:00,0.5552,1.4150,0
22/02/2021 01:45:00,0.8369,1.1472,0
22/02/2021 02:00:00,0.5464,0.6380,0
22/02/2021 02:15:00,0.9176,0.8780,0
22/02/2021 02:30:00,0.7743,0.8093,0
22/02/2021 02:45:00,0.7721,0.8251,0
22/02/2021 03:00:00,1.3297,2.5321,0
22/02/2021 03:15:00,0.2715,4.0409,0
22/02/2021 03:30:00,0.5497,3.5376,0
22/02/2021 03:45:00,0.7759,3.4847,0
22/02/2021 04:00:00,0.5744,3.1785,0
22/02/2021 04:15:00,0.5514,3.1927,0
22/02/2021 04:30:00,0.5082,3.2708,0
22/02/2021 04:45:00,0.3803,4.1828,0
22/02/2021 05:00:00,0.8629,3.8751,0
22/02/2021 05:15:00,0.7795,3.3505,0
22/02/2021 05:30:00,1.7709,4.6759,0
22/02/2021 05:45:00,1.5192,4.2358,0
22/02/2021 06:00:00,1.2711,3.7505,0
22/02/2021 06:15:00,1.6348,5.2095,0
22/02/2021 06:30:00,1.7926,5.6106,0
22/02/2021 06:45:00,2.8093,4.8444,0
22/02/2021 07:00:00,1.8164,4.6906,0
22/02/2021 07:15:00,1.5832,4.5208,0
22/02/2021 07:30:00,1.7764,5.3740,0
22/02/2021 07:45:00,1.8409,4.4762,0
22/02/2021 08:00:00,2.5864,4.4071,0
22/02/2021 08:15:00,2.2998,4.3833,0
22/02/2021 08:30:00,3.1459,4.7533,0
22/02/2021 08:45:00,2.2646,6.4118,0
22/02/2021 09:00:00,2.3463,6.5420,0
22/02/2021 09:15:00,2.0091,6.4022,0
22/02/2021 09:30:00,2.3137,6.7125,0
22/02/2021 09:45:00,0.3472,6.6509,0
22/02/2021 10:00:00,1.4786,7.3324,0
22/02/2021 10:15:00,3.1903,6.4099,0
22/02/2021 10:30:00,4.0260,6.2328,0
22/02/2021 10:45:00,1.7165,6.8378,0
22/02/2021 11:00:00,1.2453,6.4916,0
22/02/2021 11:15:00,2.6785,6.1958,0
22/02/2021 11:30:00,2.3692,6.7567,0
22/02/2021 11:45:00,2.5865,6.9866,0
22/02/2021 12:00:00,2.3267,7.1615,0
22/02/2021 12:15:00,3.4689,5.7087,0
22/02/2021 12:30:00,2.2978,6.0482,0
22/02/2021 12:45:00,2.6283,5.9340,0
22/02/2021 13:00:00,2.2551,6.1815,0
22/02/2021 13:15:00,1.9044,6.9436,0
22/02/2021 13:30:00,1.9137,6.4418,0
22/02/2021 13:45:00,1.7493,7.4576,0
22/02/2021 14:00:00,2.5161,7.3619,0
22/02/2021 14:15:00,2.1746,7.5324,0
22/02/2021 14:30:00,1.8869,7.5168,0
22/02/2021 14:45:00,1.9777,6.8502,0
22/02/2021 15:00:00,2.9549,6.9151,0
22/02/2021 15:15:00,1.2072,7.6453,0
22/02/2021 15:30:00,3.0998,6.6423,0
22/02/2021 15:45:00,2.2263,6.4041,0
22/02/2021 16:00:00,3.0588,6.9354,0
22/02/2021 16:15:00,2.1059,6.6547,0
22/02/2021 16:30:00,2.4329,6.8296,0
22/02/2021 16:45:00,1.0494,7.4060,0
22/02/2021 17:00:00,0.4619,7.6060,0
22/02/2021 17:15:00,0.8966,7.6980,0
22/02/2021 17:30:00,0.1946,6.9773,0
22/02/2021 17:45:00,0.0863,7.2195,0
22/02/2021 18:00:00,0.4140,6.9276,0
22/02/2021 18:15:00,0.1301,6.5287,0
22/02/2021 18:30:00,0.7337,6.8207,0
22/02/2021 18:45:00,0.3878,6.4884,0
22/02/2021 19:00:00,0.4311,6.4155,0
22/02/2021 19:15:00,0.0849,7.1595,0
22/02/2021 19:30:00,-0.4143,6.1661,0
22/02/2021 19:45:00,-0.2643,5.1432,0
22/02/2021 20:00:00,0.0162,4.1000,0
22/02/2021 20:15:00,-1.0756,6.5320,0
22/02/2021 20:30:00,-0.7334,6.3478,0
22/02/2021 20:45:00,-0.4947,5.9595,0
22/02/2021 21:00:00,-0.8838,5.3677,0
22/02/2021 21:15:00,-0.6822,4.8927,0
22/02/2021 21:30:00,-0.7043,5.0511,0
22/02/2021 21:45:00,-0.8768,4.8514,0
22/02/2021 22:00:00,-1.3916,5.5894,0
22/02/2021 22:15:00,-1.2760,6.1796,0
22/02/2021 22:30:00,-0.8095,6.1570,0
22/02/2021 22:45:00,-0.1330,4.8082,0
22/02/2021 23:00:00,0.1772,4.0761,0
22/02/2021 23:15:00,0.3778,3.5399,0
22/02/2021 23:30:00,0.5423,4.1245,0
22/02/2021 23:45:00,-0.1250,4.5183,0
23/02/2021 00:00:00,0.0515,4.3397,0
23/02/2021 00:15:00,-0.6804,5.1755,0
23/02/2021 00:30:00,-0.9165,4.6200,0
23/02/2021 00:45:00,-0.3397,4.4872,0
23/02/2021 01:00:00,-0.7957,4.2156,0
23/02/2021 01:15:00,-0.7911,3.7167,0
23/02/2021 01:30:00,-1.0957,3.0810,0
23/02/2021 01:45:00,-1.5878,2.8013,0
23/02/2021 02:00:00,-2.2548,1.5212,0
23/02/2021 02:15:00,-2.0341,1.8802,0
23/02/2021 02:30:00,-2.4746,2.0130,0
23/02/2021 02:45:00,-2.1131,1.4802,0
23/02/2021 03:00:00,-1.7507,1.3812,0
23/02/2021 03:15:00,-2.0039,1.5608,0
23/02/2021 03:30:00,-1.7505,1.3325,0
23/02/2021 03:45:00,-2.3352,1.8189,0
23/02/2021 04:00:00,-2.5781,1.9624,0
23/02/2021 04:15:00,-2.7071,1.6494,0
23/02/2021 04:30:00,-2.2563,1.4088,0
23/02/2021 04:45:00,-2.8280,1.7393,0
23/02/2021 05:00:00,-2.7747,1.5330,0
23/02/2021 05:15:00,-2.2757,1.2574,0
23/02/2021 05:30:00,-1.8595,1.0181,0
23/02/2021 05:45:00,-1.9538,0.9210,0
23/02/2021 06:00:00,-1.9421,1.1944,0
23/02/2021 06:15:00,-2.1725,0.9961,0
23/02/2021 06:30:00,-2.1732,0.5001,0
23/02/2021 06:45:00,-1.2328,-0.1337,0
23/02/2021 07:00:00,-1.5768,-0.2045,0
23/02/2021 07:15:00,-2.3497,0.8239,0
23/02/2021 07:30:00,-1.8787,0.8690,0
23/02/2021 07:45:00,-2.1080,1.1262,0
23/02/2021 08:00:00,-2.3692,1.0214,0
23/02/2021 08:15:00,-3.0328,1.7470,0
23/02/2021 08:30:00,-3.0859,2.2346,0
23/02/2021 08:45:00,-2.2875,3.1710,0
23/02/2021 09:00:00,-1.8886,2.6080,0
23/02/2021 09:15:00,-2.6384,2.1917,0
23/02/2021 09:30:00,-2.1615,2.4002,0
23/02/2021 09:45:00,-2.4851,2.6322,0
23/02/2021 10:00:00,-2.4190,3.1982,0
23/02/2021 10:15:00,-2.0898,4.1987,0
23/02/2021 10:30:00,-0.6189,5.3141,0
23/02/2021 10:45:00,-2.5124,4.6098,0
23/02/2021 11:00:00,-2.0336,4.6333,0
23/02/2021 11:15:00,-1.1327,5.0649,0
23/02/2021 11:30:00,-2.4195,5.0504,0
23/02/2021 11:45:00,-0.6893,5.7287,0
23/02/2021 12:00:00,-0.8316,5.8209,0
23/02/2021 12:15:00,-1.9164,6.1168,0
23/02/2021 12:30:00,-0.9362,6.5535,0
23/02/2021 12:45:00,-1.4197,6.0661,0
23/02/2021 13:00:00,-1.0855,6.3276,0
23/02/2021 13:15:00,-1.5027,6.0873,0
23/02/2021 13:30:00,-1.4410,6.8092,0
23/02/2021 13:45:00,-1.1488,6.7530,0
23/02/2021 14:00:00,-1.1364,6.8463,0
23/02/2021 14:15:00,-0.8294,6.6082,0
23/02/2021 14:30:00,-1.1953,6.7551,0
23/02/2021 14:45:00,-0.0816,6.7695,0
23/02/2021 15:00:00,0.2673,7.3351,0
23/02/2021 15:15:00,-0.3786,7.3102,0
23/02/2021 15:30:00,-0.8150,7.3952,0
23/02/2021 15:45:00,-0.8240,6.6189,0
23/02/2021 16:00:00,-0.1941,6.8473,0
23/02/2021 16:15:00,-0.6369,6.9509,0
23/02/2021 16:30:00,-0.3486,6.7310,0
23/02/2021 16:45:00,-0.6135,6.6417,0
23/02/2021 17:00:00,0.1336,6.7087,0
23/02/2021 17:15:00,-0.3326,6.3713,0
23/02/2021 17:30:00,-1.3971,5.9070,0
23/02/2021 17:45:00,-0.8461,6.3842,0
23/02/2021 18:00:00,-1.2162,6.1305,0
23/02/2021 18:15:00,-0.3478,5.8196,0
23/02/2021 18:30:00,-0.8588,5.4832,0
23/02/2021 18:45:00,-0.3692,4.9162,0
23/02/2021 19:00:00,-0.2910,4.3302,0
23/02/2021 19:15:00,-0.6933,4.9719,0
23/02/2021 19:30:00,-1.3574,4.6458,0
23/02/2021 19:45:00,-0.7947,4.6019,0
23/02/2021 20:00:00,-1.0243,4.8122,0
23/02/2021 20:15:00,-1.0254,4.4432,0
23/02/2021 20:30:00,-0.9084,3.9365,0
23/02/2021 20:45:00,-1.0176,4.2601,0
23/02/2021 21:00:00,-1.1580,4.5035,0
23/02/2021 21:15:00,-1.0748,4.6576,0
23/02/2021 21:30:00,-1.1454,4.7951,0
23/02/2021 21:45:00,-1.6411,3.9420,0
23/02/2021 22:00:00,-2.1231,4.4605,0
23/02/2021 22:15:00,-2.1391,4.2970,0
23/02/2021 22:30:00,-1.8130,3.9542,0
23/02/2021 22:45:00,-1.9341,3.8852,0
23/02/2021 23:00:00,-2.4631,4.2475,0
23/02/2021 23:15:00,-2.4247,3.9795,0
23/02/2021 23:30:00,-2.7909,3.1920,0
