ISOTime,SAL,TEMP,TRACE_1,AGE,SS1,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
05/07/2012 21:00:00,11.0391,12.0953,0.0000,0.0000,47.1127,0.0000,495.7399,39.5676,29.9720,0.1889,0.0189,931.2413,2692.2283,86.6839,260.2619,1.4017,1.7522,19.2417
05/07/2012 22:00:00,11.0404,12.0433,0.0000,0.0000,47.1752,0.0000,495.9381,39.5379,29.9480,0.1890,0.0189,931.1748,2693.0883,86.6988,260.2619,1.4015,1.7519,19.1690
05/07/2012 23:00:00,11.0416,11.9913,0.0000,0.0000,47.2377,0.0000,496.1363,39.5082,29.9240,0.1891,0.0189,931.1082,2693.9483,86.7136,260.2619,1.4013,1.7516,19.0963
06/07/2012 00:00:00,11.0429,11.9393,0.0000,0.0000,47.3001,0.0000,496.3345,39.4786,29.9000,0.1892,0.0189,931.0417,2694.8083,86.7285,260.2619,1.4011,1.7513,19.0236
06/07/2012 01:00:00,11.0345,11.8931,0.0000,0.0000,47.3626,0.0000,496.5327,39.4489,29.8760,0.1894,0.0189,930.9751,2695.6682,86.7433,260.2619,1.4008,1.7511,18.9509
06/07/2012 02:00:00,11.0260,11.8470,0.0000,0.0000,47.4251,0.0000,496.7309,39.4192,29.8520,0.1895,0.0189,930.9086,2696.5282,86.7582,260.2619,1.4006,1.7508,18.8782
06/07/2012 03:00:00,11.0175,11.8010,0.0000,0.0000,47.4876,0.0000,496.9291,39.3896,29.8280,0.1896,0.0190,930.8420,2697.3882,86.7730,260.2619,1.4004,1.7505,18.8055
06/07/2012 04:00:00,11.0090,11.7549,0.0000,0.0000,47.5501,0.0000,497.1273,39.3599,29.8040,0.1897,0.0190,930.7755,2698.2481,86.7879,260.2619,1.4002,1.7502,18.7328
06/07/2012 05:00:00,11.0004,11.7088,0.0000,0.0000,47.6126,0.0000,497.3255,39.3303,29.7800,0.1898,0.0190,930.7089,2699.1081,86.8027,260.2619,1.4000,1.7499,18.6601
06/07/2012 06:00:00,10.9919,11.6627,0.0000,0.0000,47.6751,0.0000,497.5237,39.3006,29.7560,0.1900,0.0190,930.6424,2699.9681,86.8175,260.2619,1.3997,1.7497,18.5874
06/07/2012 07:00:00,10.9834,11.6167,0.0000,0.0000,47.7376,0.0000,497.7219,39.2709,29.7319,0.1901,0.0190,930.5758,2700.8281,86.8324,260.2619,1.3995,1.7494,18.5147
06/07/2012 08:00:00,10.9749,11.5706,0.0000,0.0000,47.8001,0.0000,497.9201,39.2413,29.7079,0.1902,0.0190,930.5093,2701.6880,86.8472,260.2619,1.3993,1.7491,18.4420
06/07/2012 09:00:00,10.9664,11.5245,0.0000,0.0000,47.8626,0.0000,498.1183,39.2116,29.6839,0.1903,0.0190,930.4427,2702.5480,86.8621,260.2619,1.3991,1.7488,18.3693
06/07/2012 10:00:00,10.9578,11.4785,0.0000,0.0000,47.9251,0.0000,498.3165,39.1819,29.6599,0.1904,0.0190,930.3762,2703.4080,86.8769,260.2619,1.3988,1.7485,18.2966
06/07/2012 11:00:00,10.9493,11.4324,0.0000,0.0000,47.9876,0.0000,498.5147,39.1523,29.6359,0.1906,0.0191,930.3096,2704.2679,86.8918,260.2619,1.3986,1.7483,18.2239
06/07/2012 12:00:00,10.9408,11.3863,0.0000,0.0000,48.0501,0.0000,498.7129,39.1226,29.6119,0.1907,0.0191,930.2431,2705.1279,86.9066,260.2619,1.3984,1.7480,18.1512
06/07/2012 13:00:00,10.9323,11.3403,0.0000,0.0000,48.1126,0.0000,498.9111,39.0930,29.5879,0.1908,0.0191,930.1765,2705.9879,86.9215,260.2619,1.3982,1.7477,18.0785
06/07/2012 14:00:00,10.9237,11.2942,0.0000,0.0000,48.1751,0.0000,499.1093,39.0633,29.5639,0.1909,0.0191,930.1099,2706.8479,86.9363,260.2619,1.3979,1.7474,18.0057
06/07/2012 15:00:00,10.9152,11.2481,0.0000,0.0000,48.2376,0.0000,499.3075,39.0336,29.5399,0.1910,0.0191,930.0434,2707.7078,86.9512,260.2619,1.3977,1.7471,17.9330
06/07/2012 16:00:00,10.9067,11.2020,0.0000,0.0000,48.3001,0.0000,499.5057,39.0040,29.5159,0.1912,0.0191,929.9768,2708.5678,86.9660,260.2619,1.3975,1.7469,17.8603
06/07/2012 17:00:00,10.8982,11.1560,0.0000,0.0000,48.3626,0.0000,499.7039,38.9743,29.4919,0.1913,0.0191,929.9103,2709.4278,86.9809,260.2619,1.3973,1.7466,17.7876
06/07/2012 18:00:00,10.8896,11.1099,0.0000,0.0000,48.4251,0.0000,499.9021,38.9446,29.4679,0.1914,0.0191,929.8437,2710.2877,86.9957,260.2619,1.3970,1.7463,17.7149
06/07/2012 19:00:00,10.8811,11.0638,0.0000,0.0000,48.4876,0.0000,500.1003,38.9150,29.4438,0.1915,0.0192,929.7772,2711.1477,87.0105,260.2619,1.3968,1.7460,17.6422
06/07/2012 20:00:00,10.8726,11.0178,0.0000,0.0000,48.5501,0.0000,500.2985,38.8853,29.4198,0.1916,0.0192,929.7106,2712.0077,87.0254,260.2619,1.3966,1.7458,17.5695
06/07/2012 21:00:00,10.8641,10.9717,0.0000,0.0000,48.6126,0.0000,500.4967,38.8557,29.3958,0.1918,0.0192,929.6441,2712.8677,87.0402,260.2619,1.3964,1.7455,17.4968
06/07/2012 22:00:00,10.8555,10.9256,0.0000,0.0000,48.6751,0.0000,500.6949,38.8260,29.3718,0.1919,0.0192,929.5775,2713.7276,87.0551,260.2619,1.3962,1.7452,17.4241
06/07/2012 23:00:00,10.8470,10.8795,0.0000,0.0000,48.7376,0.0000,500.8931,38.7963,29.3478,0.1920,0.0192,929.5110,2714.5876,87.0699,260.2619,1.3959,1.7449,17.3514
07/07/2012 00:00:00,10.8385,10.8335,0.0000,0.0000,48.8001,0.0000,501.0913,38.7667,29.3238,0.1921,0.0192,929.4444,2715.4476,87.0848,260.2619,1.3957,1.7446,17.2787
07/07/2012 01:00:00,10.8383,10.8078,0.0000,0.0000,48.8626,0.0000,501.2895,38.7370,29.2998,0.1922,0.0192,929.3779,2716.3075,87.0996,260.2619,1.3955,1.7444,17.2060
07/07/2012 02:00:00,10.8384,10.7829,0.0000,0.0000,48.9251,0.0000,501.4877,38.7073,29.2758,0.1924,0.0192,929.3113,2717.1675,87.1145,260.2619,1.3953,1.7441,17.1333
07/07/2012 03:00:00,10.8384,10.7580,0.0000,0.0000,48.9876,0.0000,501.6859,38.6777,29.2518,0.1925,0.0192,929.2448,2718.0275,87.1293,260.2619,1.3950,1.7438,17.0606
07/07/2012 04:00:00,10.8384,10.7332,0.0000,0.0000,49.0501,0.0000,501.8841,38.6480,29.2278,0.1926,0.0193,929.1782,2718.8875,87.1442,260.2619,1.3948,1.7435,16.9879
07/07/2012 05:00:00,10.8385,10.7083,0.0000,0.0000,49.1126,0.0000,502.0823,38.6184,29.2038,0.1927,0.0193,929.1117,2719.7474,87.1590,260.2619,1.3946,1.7432,16.9152
07/07/2012 06:00:00,10.8385,10.6834,0.0000,0.0000,49.1751,0.0000,502.2805,38.5887,29.1798,0.1928,0.0193,929.0451,2720.6074,87.1739,260.2619,1.3944,1.7430,16.8425
07/07/2012 07:00:00,10.8385,10.6585,0.0000,0.0000,49.2376,0.0000,502.4787,38.5590,29.1558,0.1930,0.0193,928.9786,2721.4674,87.1887,260.2619,1.3941,1.7427,16.7698
07/07/2012 08:00:00,10.8386,10.6337,0.0000,0.0000,49.3001,0.0000,502.6769,38.5294,29.1317,0.1931,0.0193,928.9120,2722.3273,87.2035,260.2619,1.3939,1.7424,16.6971
07/07/2012 09:00:00,10.8386,10.6088,0.0000,0.0000,49.3626,0.0000,502.8751,38.4997,29.1077,0.1932,0.0193,928.8455,2723.1873,87.2184,260.2619,1.3937,1.7421,16.6244
07/07/2012 10:00:00,10.8387,10.5839,0.0000,0.0000,49.4251,0.0000,503.0733,38.4700,29.0837,0.1933,0.0193,928.7789,2724.0473,87.2332,260.2619,1.3935,1.7418,16.5517
07/07/2012 11:00:00,10.8387,10.5590,0.0000,0.0000,49.4876,0.0000,503.2716,38.4404,29.0597,0.1934,0.0193,928.7124,2724.9073,87.2481,260.2619,1.3933,1.7416,16.4790
07/07/2012 12:00:00,10.8387,10.5342,0.0000,0.0000,49.5501,0.0000,503.4698,38.4107,29.0357,0.1935,0.0194,928.6458,2725.7672,87.2629,260.2619,1.3930,1.7413,16.4063
07/07/2012 13:00:00,10.8388,10.5093,0.0000,0.0000,49.6126,0.0000,503.6680,38.3811,29.0117,0.1937,0.0194,928.5793,2726.6272,87.2778,260.2619,1.3928,1.7410,16.3335
07/07/2012 14:00:00,10.8388,10.4844,0.0000,0.0000,49.6751,0.0000,503.8662,38.3514,28.9877,0.1938,0.0194,928.5127,2727.4872,87.2926,260.2619,1.3926,1.7407,16.2608
07/07/2012 15:00:00,10.8388,10.4595,0.0000,0.0000,49.7376,0.0000,504.0644,38.3217,28.9637,0.1939,0.0194,928.4462,2728.3471,87.3075,260.2619,1.3924,1.7404,16.1881
07/07/2012 16:00:00,10.8389,10.4347,0.0000,0.0000,49.8001,0.0000,504.2626,38.2921,28.9397,0.1940,0.0194,928.3796,2729.2071,87.3223,260.2619,1.3921,1.7402,16.1154
07/07/2012 17:00:00,10.8389,10.4098,0.0000,0.0000,49.8626,0.0000,504.4608,38.2624,28.9157,0.1941,0.0194,928.3131,2730.0671,87.3372,260.2619,1.3919,1.7399,16.0427
07/07/2012 18:00:00,10.8390,10.3849,0.0000,0.0000,49.9251,0.0000,504.6590,38.2327,28.8917,0.1943,0.0194,928.2465,2730.9271,87.3520,260.2619,1.3917,1.7396,15.9700
07/07/2012 19:00:00,10.8390,10.3601,0.0000,0.0000,49.9876,0.0000,504.8572,38.2031,28.8677,0.1944,0.0194,928.1800,2731.7870,87.3669,260.2619,1.3915,1.7393,15.8973
07/07/2012 20:00:00,10.8390,10.3352,0.0000,0.0000,50.0501,0.0000,505.0554,38.1734,28.8437,0.1945,0.0195,928.1134,2732.6470,87.3817,260.2619,1.3912,1.7390,15.8246
07/07/2012 21:00:00,10.8391,10.3103,0.0000,0.0000,50.1126,0.0000,505.2536,38.1438,28.8196,0.1946,0.0195,928.0469,2733.5070,87.3965,260.2619,1.3910,1.7388,15.7519
07/07/2012 22:00:00,10.8391,10.2854,0.0000,0.0000,50.1751,0.0000,505.4518,38.1141,28.7956,0.1947,0.0195,927.9803,2734.3669,87.4114,260.2619,1.3908,1.7385,15.6792
07/07/2012 23:00:00,10.8391,10.2606,0.0000,0.0000,50.2376,0.0000,505.6500,38.0844,28.7716,0.1949,0.0195,927.9138,2735.2269,87.4262,260.2619,1.3906,1.7382,15.6065
08/07/2012 00:00:00,10.8392,10.2357,0.0000,0.0000,50.3001,0.0000,505.8482,38.0548,28.7476,0.1950,0.0195,927.8472,2736.0869,87.4411,260.2619,1.3903,1.7379,15.5338
08/07/2012 01:00:00,10.9558,10.1581,0.0000,0.0000,50.3626,0.0000,506.0464,38.0251,28.7236,0.1951,0.0195,927.7807,2736.9469,87.4559,260.2619,1.3901,1.7377,15.4611
08/07/2012 02:00:00,11.0750,10.0790,0.0000,0.0000,50.4251,0.0000,506.2446,37.9954,28.6996,0.1952,0.0195,927.7141,2737.8068,87.4708,260.2619,1.3899,1.7374,15.3884
08/07/2012 03:00:00,11.1943,10.0000,0.0000,0.0000,50.4876,0.0000,506.4428,37.9658,28.6756,0.1953,0.0195,927.6476,2738.6668,87.4856,260.2619,1.3897,1.7371,15.3157
08/07/2012 04:00:00,11.3135,9.9209,0.0000,0.0000,50.5501,0.0000,506.6410,37.9361,28.6516,0.1955,0.0195,927.5810,2739.5268,87.5005,260.2619,1.3895,1.7368,15.2430
08/07/2012 05:00:00,11.4328,9.8418,0.0000,0.0000,50.6126,0.0000,506.8392,37.9064,28.6276,0.1956,0.0196,927.5145,2740.3867,87.5153,260.2619,1.3892,1.7365,15.1703
08/07/2012 06:00:00,11.5520,9.7627,0.0000,0.0000,50.6751,0.0000,507.0374,37.8768,28.6036,0.1957,0.0196,927.4479,2741.2467,87.5302,260.2619,1.3890,1.7363,15.0976
08/07/2012 07:00:00,11.6713,9.6837,0.0000,0.0000,50.7376,0.0000,507.2356,37.8471,28.5796,0.1958,0.0196,927.3814,2742.1067,87.5450,260.2619,1.3888,1.7360,15.0249
08/07/2012 08:00:00,11.7906,9.6046,0.0000,0.0000,50.8001,0.0000,507.4338,37.8175,28.5556,0.1959,0.0196,927.3148,2742.9667,87.5599,260.2619,1.3886,1.7357,14.9522
08/07/2012 09:00:00,11.9098,9.5255,0.0000,0.0000,50.8626,0.0000,507.6320,37.7878,28.5315,0.1961,0.0196,927.2483,2743.8266,87.5747,260.2619,1.3883,1.7354,14.8795
08/07/2012 10:00:00,12.0291,9.4464,0.0000,0.0000,50.9251,0.0000,507.8302,37.7581,28.5075,0.1962,0.0196,927.1817,2744.6866,87.5895,260.2619,1.3881,1.7351,14.8068
08/07/2012 11:00:00,12.1483,9.3674,0.0000,0.0000,50.9876,0.0000,508.0284,37.7285,28.4835,0.1963,0.0196,927.1152,2745.5466,87.6044,260.2619,1.3879,1.7349,14.7340
08/07/2012 12:00:00,12.2676,9.2883,0.0000,0.0000,51.0501,0.0000,508.2266,37.6988,28.4595,0.1964,0.0196,927.0486,2746.4065,87.6192,260.2619,1.3877,1.7346,14.6613
08/07/2012 13:00:00,12.3868,9.2092,0.0000,0.0000,51.1126,0.0000,508.4248,37.6691,28.4355,0.1965,0.0197,926.9821,2747.2665,87.6341,260.2619,1.3874,1.7343,14.5886
08/07/2012 14:00:00,12.5061,9.1301,0.0000,0.0000,51.1751,0.0000,508.6230,37.6395,28.4115,0.1967,0.0197,926.9155,2748.1265,87.6489,260.2619,1.3872,1.7340,14.5159
08/07/2012 15:00:00,12.6253,9.0511,0.0000,0.0000,51.2376,0.0000,508.8212,37.6098,28.3875,0.1968,0.0197,926.8490,2748.9865,87.6638,260.2619,1.3870,1.7337,14.4432
08/07/2012 16:00:00,12.7446,8.9720,0.0000,0.0000,51.3001,0.0000,509.0194,37.5802,28.3635,0.1969,0.0197,926.7824,2749.8464,87.6786,260.2619,1.3868,1.7335,14.3705
08/07/2012 17:00:00,12.8638,8.8929,0.0000,0.0000,51.3626,0.0000,509.2176,37.5505,28.3395,0.1970,0.0197,926.7159,2750.7064,87.6935,260.2619,1.3865,1.7332,14.2978
08/07/2012 18:00:00,12.9831,8.8138,0.0000,0.0000,51.4251,0.0000,509.4158,37.5208,28.3155,0.1971,0.0197,926.6493,2751.5664,87.7083,260.2619,1.3863,1.7329,14.2251
08/07/2012 19:00:00,13.1023,8.7348,0.0000,0.0000,51.4876,0.0000,509.6140,37.4912,28.2915,0.1973,0.0197,926.5828,2752.4263,87.7232,260.2619,1.3861,1.7326,14.1524
08/07/2012 20:00:00,13.2216,8.6557,0.0000,0.0000,51.5501,0.0000,509.8122,37.4615,28.2675,0.1974,0.0197,926.5162,2753.2863,87.7380,260.2619,1.3859,1.7323,14.0797
08/07/2012 21:00:00,13.3408,8.5766,0.0000,0.0000,51.6126,0.0000,510.0104,37.4318,28.2435,0.1975,0.0197,926.4496,2754.1463,87.7529,260.2619,1.3857,1.7321,14.0070
08/07/2012 22:00:00,13.4601,8.4975,0.0000,0.0000,51.6751,0.0000,510.2086,37.4022,28.2194,0.1976,0.0198,926.3831,2755.0063,87.7677,260.2619,1.3854,1.7318,13.9343
08/07/2012 23:00:00,13.5794,8.4185,0.0000,0.0000,51.7376,0.0000,510.4068,37.3725,28.1954,0.1977,0.0198,926.3165,2755.8662,87.7825,260.2619,1.3852,1.7315,13.8616
09/07/2012 00:00:00,13.6986,8.3394,0.0000,0.0000,51.8001,0.0000,510.6050,37.3429,28.1714,0.1978,0.0198,926.2500,2756.7262,87.7974,260.2619,1.3850,1.7312,13.7889
09/07/2012 01:00:00,13.6898,8.4438,0.0000,0.0000,51.8626,0.0000,510.8032,37.3132,28.1474,0.1980,0.0198,926.1834,2757.5862,87.8122,260.2619,1.3848,1.7310,13.7162
09/07/2012 02:00:00,13.6772,8.5547,0.0000,0.0000,51.9251,0.0000,511.0014,37.2835,28.1234,0.1981,0.0198,926.1169,2758.4461,87.8271,260.2619,1.3845,1.7307,13.6435
09/07/2012 03:00:00,13.6647,8.6656,0.0000,0.0000,51.9876,0.0000,511.1996,37.2539,28.0994,0.1982,0.0198,926.0503,2759.3061,87.8419,260.2619,1.3843,1.7304,13.5708
09/07/2012 04:00:00,13.6521,8.7766,0.0000,0.0000,52.0501,0.0000,511.3978,37.2242,28.0754,0.1983,0.0198,925.9838,2760.1661,87.8568,260.2619,1.3841,1.7301,13.4981
09/07/2012 05:00:00,13.6396,8.8875,0.0000,0.0000,52.1126,0.0000,511.5960,37.1945,28.0514,0.1984,0.0198,925.9172,2761.0261,87.8716,260.2619,1.3839,1.7298,13.4254
09/07/2012 06:00:00,13.6270,8.9984,0.0000,0.0000,52.1751,0.0000,511.7942,37.1649,28.0274,0.1986,0.0199,925.8507,2761.8860,87.8865,260.2619,1.3836,1.7296,13.3527
09/07/2012 07:00:00,13.6145,9.1094,0.0000,0.0000,52.2376,0.0000,511.9924,37.1352,28.0034,0.1987,0.0199,925.7841,2762.7460,87.9013,260.2619,1.3834,1.7293,13.2800
09/07/2012 08:00:00,13.6019,9.2203,0.0000,0.0000,52.3001,0.0000,512.1906,37.1056,27.9794,0.1988,0.0199,925.7176,2763.6060,87.9162,260.2619,1.3832,1.7290,13.2073
09/07/2012 09:00:00,13.5894,9.3312,0.0000,0.0000,52.3626,0.0000,512.3888,37.0759,27.9554,0.1989,0.0199,925.6510,2764.4659,87.9310,260.2619,1.3830,1.7287,13.1345
09/07/2012 10:00:00,13.5768,9.4422,0.0000,0.0000,52.4251,0.0000,512.5870,37.0462,27.9313,0.1990,0.0199,925.5845,2765.3259,87.9459,260.2619,1.3828,1.7284,13.0618
09/07/2012 11:00:00,13.5643,9.5531,0.0000,0.0000,52.4876,0.0000,512.7852,37.0166,27.9073,0.1992,0.0199,925.5179,2766.1859,87.9607,260.2619,1.3825,1.7282,12.9891
09/07/2012 12:00:00,13.5517,9.6640,0.0000,0.0000,52.5501,0.0000,512.9834,36.9869,27.8833,0.1993,0.0199,925.4514,2767.0459,87.9755,260.2619,1.3823,1.7279,12.9164
09/07/2012 13:00:00,13.5392,9.7750,0.0000,0.0000,52.6126,0.0000,513.1816,36.9572,27.8593,0.1994,0.0199,925.3848,2767.9058,87.9904,260.2619,1.3821,1.7276,12.8437
09/07/2012 14:00:00,13.5267,9.8859,0.0000,0.0000,52.6751,0.0000,513.3798,36.9276,27.8353,0.1995,0.0200,925.3183,2768.7658,88.0052,260.2619,1.3819,1.7273,12.7710
09/07/2012 15:00:00,13.5141,9.9968,0.0000,0.0000,52.7376,0.0000,513.5780,36.8979,27.8113,0.1996,0.0200,925.2517,2769.6258,88.0201,260.2619,1.3816,1.7270,12.6983
09/07/2012 16:00:00,13.5016,10.1078,0.0000,0.0000,52.8001,0.0000,513.7762,36.8683,27.7873,0.1998,0.0200,925.1852,2770.4857,88.0349,260.2619,1.3814,1.7268,12.6256
09/07/2012 17:00:00,13.4890,10.2187,0.0000,0.0000,52.8626,0.0000,513.9744,36.8386,27.7633,0.1999,0.0200,925.1186,2771.3457,88.0498,260.2619,1.3812,1.7265,12.5529
09/07/2012 18:00:00,13.4765,10.3296,0.0000,0.0000,52.9251,0.0000,514.1726,36.8089,27.7393,0.2000,0.0200,925.0521,2772.2057,88.0646,260.2619,1.3810,1.7262,12.4802
09/07/2012 19:00:00,13.4639,10.4406,0.0000,0.0000,52.9876,0.0000,514.3708,36.7793,27.7153,0.2001,0.0200,924.9855,2773.0657,88.0795,260.2619,1.3807,1.7259,12.4075
09/07/2012 20:00:00,13.4514,10.5515,0.0000,0.0000,53.0501,0.0000,514.5690,36.7496,27.6913,0.2002,0.0200,924.9190,2773.9256,88.0943,260.2619,1.3805,1.7256,12.3348
09/07/2012 21:00:00,13.4388,10.6624,0.0000,0.0000,53.1126,0.0000,514.7672,36.7199,27.6673,0.2004,0.0200,924.8524,2774.7856,88.1092,260.2619,1.3803,1.7254,12.2621
09/07/2012 22:00:00,13.4263,10.7733,0.0000,0.0000,53.1751,0.0000,514.9654,36.6903,27.6433,0.2005,0.0200,924.7859,2775.6456,88.1240,260.2619,1.3801,1.7251,12.1894
09/07/2012 23:00:00,13.4137,10.8843,0.0000,0.0000,53.2376,0.0000,515.1636,36.6606,27.6192,0.2006,0.0201,924.7193,2776.5055,88.1389,260.2619,1.3798,1.7248,12.1167
10/07/2012 00:00:00,13.4012,10.9952,0.0000,0.0000,53.3001,0.0000,515.3618,36.6310,27.5952,0.2007,0.0201,924.6528,2777.3655,88.1537,260.2619,1.3796,1.7245,12.0440
10/07/2012 01:00:00,13.3763,11.0326,0.0000,0.0000,53.3626,0.0000,515.5600,36.6013,27.5712,0.2008,0.0201,924.5862,2778.2255,88.1685,260.2619,1.3794,1.7243,11.9713
10/07/2012 02:00:00,13.3512,11.0684,0.0000,0.0000,53.4251,0.0000,515.7582,36.5716,27.5472,0.2010,0.0201,924.5197,2779.0855,88.1834,260.2619,1.3792,1.7240,11.8986
10/07/2012 03:00:00,13.3261,11.1042,0.0000,0.0000,53.4876,0.0000,515.9564,36.5420,27.5232,0.2011,0.0201,924.4531,2779.9454,88.1982,260.2619,1.3790,1.7237,11.8259
10/07/2012 04:00:00,13.3009,11.1400,0.0000,0.0000,53.5501,0.0000,516.1546,36.5123,27.4992,0.2012,0.0201,924.3866,2780.8054,88.2131,260.2619,1.3787,1.7234,11.7532
10/07/2012 05:00:00,13.2758,11.1759,0.0000,0.0000,53.6126,0.0000,516.3528,36.4826,27.4752,0.2013,0.0201,924.3200,2781.6654,88.2279,260.2619,1.3785,1.7231,11.6805
10/07/2012 06:00:00,13.2507,11.2117,0.0000,0.0000,53.6751,0.0000,516.5510,36.4530,27.4512,0.2014,0.0201,924.2535,2782.5253,88.2428,260.2619,1.3783,1.7229,11.6078
10/07/2012 07:00:00,13.2255,11.2475,0.0000,0.0000,53.7376,0.0000,516.7492,36.4233,27.4272,0.2016,0.0202,924.1869,2783.3853,88.2576,260.2619,1.3781,1.7226,11.5351
10/07/2012 08:00:00,13.2004,11.2833,0.0000,0.0000,53.8001,0.0000,516.9474,36.3937,27.4032,0.2017,0.0202,924.1204,2784.2453,88.2725,260.2619,1.3778,1.7223,11.4623
10/07/2012 09:00:00,13.1753,11.3191,0.0000,0.0000,53.8626,0.0000,517.1456,36.3640,27.3792,0.2018,0.0202,924.0538,2785.1053,88.2873,260.2619,1.3776,1.7220,11.3896
10/07/2012 10:00:00,13.1501,11.3550,0.0000,0.0000,53.9251,0.0000,517.3438,36.3343,27.3552,0.2019,0.0202,923.9873,2785.9652,88.3022,260.2619,1.3774,1.7217,11.3169
10/07/2012 11:00:00,13.1250,11.3908,0.0000,0.0000,53.9876,0.0000,517.5420,36.3047,27.3312,0.2020,0.0202,923.9207,2786.8252,88.3170,260.2619,1.3772,1.7215,11.2442
10/07/2012 12:00:00,13.0999,11.4266,0.0000,0.0000,54.0501,0.0000,517.7402,36.2750,27.3071,0.2022,0.0202,923.8542,2787.6852,88.3319,260.2619,1.3769,1.7212,11.1715
10/07/2012 13:00:00,13.0747,11.4624,0.0000,0.0000,54.1126,0.0000,517.9384,36.2453,27.2831,0.2023,0.0202,923.7876,2788.5451,88.3467,260.2619,1.3767,1.7209,11.0988
10/07/2012 14:00:00,13.0496,11.4982,0.0000,0.0000,54.1751,0.0000,518.1366,36.2157,27.2591,0.2024,0.0202,923.7211,2789.4051,88.3615,260.2619,1.3765,1.7206,11.0261
10/07/2012 15:00:00,13.0245,11.5341,0.0000,0.0000,54.2376,0.0000,518.3348,36.1860,27.2351,0.2025,0.0203,923.6545,2790.2651,88.3764,260.2619,1.3763,1.7203,10.9534
10/07/2012 16:00:00,12.9993,11.5699,0.0000,0.0000,54.3001,0.0000,518.5330,36.1563,27.2111,0.2026,0.0203,923.5880,2791.1251,88.3912,260.2619,1.3760,1.7201,10.8807
10/07/2012 17:00:00,12.9742,11.6057,0.0000,0.0000,54.3626,0.0000,518.7312,36.1267,27.1871,0.2027,0.0203,923.5214,2791.9850,88.4061,260.2619,1.3758,1.7198,10.8080
10/07/2012 18:00:00,12.9491,11.6415,0.0000,0.0000,54.4251,0.0000,518.9294,36.0970,27.1631,0.2029,0.0203,923.4549,2792.8450,88.4209,260.2619,1.3756,1.7195,10.7353
10/07/2012 19:00:00,12.9239,11.6773,0.0000,0.0000,54.4876,0.0000,519.1276,36.0674,27.1391,0.2030,0.0203,923.3883,2793.7050,88.4358,260.2619,1.3754,1.7192,10.6626
10/07/2012 20:00:00,12.8988,11.7132,0.0000,0.0000,54.5501,0.0000,519.3258,36.0377,27.1151,0.2031,0.0203,923.3218,2794.5649,88.4506,260.2619,1.3752,1.7189,10.5899
10/07/2012 21:00:00,12.8737,11.7490,0.0000,0.0000,54.6126,0.0000,519.5240,36.0080,27.0911,0.2032,0.0203,923.2552,2795.4249,88.4655,260.2619,1.3749,1.7187,10.5172
10/07/2012 22:00:00,12.8485,11.7848,0.0000,0.0000,54.6751,0.0000,519.7222,35.9784,27.0671,0.2033,0.0203,923.1887,2796.2849,88.4803,260.2619,1.3747,1.7184,10.4445
10/07/2012 23:00:00,12.8234,11.8206,0.0000,0.0000,54.7376,0.0000,519.9204,35.9487,27.0431,0.2035,0.0203,923.1221,2797.1449,88.4952,260.2619,1.3745,1.7181,10.3718
11/07/2012 00:00:00,12.7983,11.8564,0.0000,0.0000,54.8001,0.0000,520.1186,35.9190,27.0190,0.2036,0.0204,923.0556,2798.0048,88.5100,260.2619,1.3743,1.7178,10.2991
11/07/2012 01:00:00,12.7736,11.8853,0.0000,0.0000,54.8626,0.0000,520.3168,35.8894,26.9950,0.2037,0.0204,922.9890,2798.8648,88.5249,260.2619,1.3740,1.7175,10.2264
11/07/2012 02:00:00,12.7490,11.9142,0.0000,0.0000,54.9251,0.0000,520.5150,35.8597,26.9710,0.2038,0.0204,922.9225,2799.7248,88.5397,260.2619,1.3738,1.7173,10.1537
11/07/2012 03:00:00,12.7243,11.9431,0.0000,0.0000,54.9876,0.0000,520.7132,35.8301,26.9470,0.2039,0.0204,922.8559,2800.5847,88.5546,260.2619,1.3736,1.7170,10.0810
11/07/2012 04:00:00,12.6997,11.9719,0.0000,0.0000,55.0501,0.0000,520.9114,35.8004,26.9230,0.2041,0.0204,922.7893,2801.4447,88.5694,260.2619,1.3734,1.7167,10.0083
11/07/2012 05:00:00,12.6751,12.0008,0.0000,0.0000,55.1126,0.0000,521.1096,35.7707,26.8990,0.2042,0.0204,922.7228,2802.3047,88.5842,260.2619,1.3731,1.7164,9.9356
11/07/2012 06:00:00,12.6504,12.0297,0.0000,0.0000,55.1751,0.0000,521.3078,35.7411,26.8750,0.2043,0.0204,922.6562,2803.1647,88.5991,260.2619,1.3729,1.7162,9.8628
11/07/2012 07:00:00,12.6258,12.0585,0.0000,0.0000,55.2376,0.0000,521.5060,35.7114,26.8510,0.2044,0.0204,922.5897,2804.0246,88.6139,260.2619,1.3727,1.7159,9.7901
11/07/2012 08:00:00,12.6012,12.0874,0.0000,0.0000,55.3001,0.0000,521.7042,35.6817,26.8270,0.2045,0.0205,922.5231,2804.8846,88.6288,260.2619,1.3725,1.7156,9.7174
11/07/2012 09:00:00,12.5765,12.1162,0.0000,0.0000,55.3626,0.0000,521.9024,35.6521,26.8030,0.2047,0.0205,922.4566,2805.7446,88.6436,260.2619,1.3723,1.7153,9.6447
