Date,T.Max,T.Min,Rain,Evap,Radn,VP,RHmaxT,RHminT,Tav,Rhav
20/10/1960 00:00,18.8,8,0,4.7,20.8,9.3,42.9,86.8,13.40,64.85
21/10/1960 00:00,22.9,9.3,0,4.7,25.2,12.3,44.1,100,16.10,72.05
22/10/1960 00:00,28.8,8.5,0,4.9,26.7,12.3,31.1,100,18.65,65.55
23/10/1960 00:00,26.3,11.2,0,5,26.4,11.8,34.5,88.8,18.75,61.65
24/10/1960 00:00,17.8,11.4,0,5.1,27.5,11,54,81.7,14.60,67.85
25/10/1960 00:00,23.8,5.5,0,5.2,28.2,10.8,36.6,100,14.65,68.3
26/10/1960 00:00,21.8,11.7,0,5.3,25.7,12.3,47.1,89.5,16.75,68.3
27/10/1960 00:00,20.9,8.8,0,5.2,27.3,13.3,53.8,100,14.85,76.9
28/10/1960 00:00,23.4,7.5,0,5.2,27.6,11.3,39.3,100,15.45,69.65
29/10/1960 00:00,28.1,10.9,0,5.2,15.5,11,28.9,84.4,19.50,56.65
30/10/1960 00:00,16.8,10.5,0,5.2,23.2,9.6,50.2,75.7,13.65,62.95
31/10/1960 00:00,15.9,7.9,4.1,5.2,18.4,8.2,45.4,77,11.90,61.2
01/11/1960 00:00,16.9,7,0,5.2,12.9,8.5,44.2,84.9,11.95,64.55
02/11/1960 00:00,21.4,5,0,5.2,24.4,8.7,34.1,99.8,13.20,66.95
03/11/1960 00:00,16.6,8.4,2.5,5.3,22.4,9.1,48.2,82.6,12.50,65.4
04/11/1960 00:00,21.1,9,0,5.4,27.4,8.7,34.8,75.8,15.05,55.3
05/11/1960 00:00,17.8,9.2,0,5.5,25.3,8.5,41.7,73.1,13.50,57.4
06/11/1960 00:00,21.9,4.4,0,5.6,30.2,8.2,31.2,98.1,13.15,64.65
07/11/1960 00:00,28.5,9.5,0,5.6,25.7,6.8,17.5,57.3,19.00,37.4
08/11/1960 00:00,14.6,11.4,3.8,5.6,12.8,12.6,75.9,93.5,13.00,84.7
09/11/1960 00:00,19,6.9,0,5.7,25,8.6,39.2,86.5,12.95,62.85
10/11/1960 00:00,22.2,5.4,0,5.8,17.3,9.9,37,100,13.80,68.5
11/11/1960 00:00,21.9,12.1,10.2,5.9,8.4,10.5,40,74.4,17.00,57.2
12/11/1960 00:00,16.5,12,0,6,7.7,14.6,77.8,100,14.25,88.9
13/11/1960 00:00,17,9.4,0,6,21.4,10.6,54.7,89.9,13.20,72.3
14/11/1960 00:00,22,4.4,0,6.1,25.2,8.6,32.5,100,13.20,66.25
15/11/1960 00:00,26.5,10.3,0,6.1,24.6,10.4,30,83.1,18.40,56.55
16/11/1960 00:00,31.7,15.4,3.8,6.2,21.8,8.4,18,48,23.55,33
17/11/1960 00:00,19.4,13.2,0,6.3,12.7,14.4,64,95,16.30,79.5
18/11/1960 00:00,18.8,8.3,0,6.3,17.2,11.1,51.2,100,13.55,75.6
19/11/1960 00:00,24.5,8.5,0,6.3,26.8,10.8,35.1,97.4,16.50,66.25
20/11/1960 00:00,24.5,14.2,4.3,6.4,8.9,12.5,40.7,77.2,19.35,58.95
21/11/1960 00:00,18.6,9.3,0,6.4,26.3,10.9,50.9,93.1,13.95,72
22/11/1960 00:00,19.7,10.7,0,6.6,19.2,11,48,85.5,15.20,66.75
23/11/1960 00:00,19.4,10.2,0,6.8,14.7,12.5,55.5,100,14.80,77.75
24/11/1960 00:00,21.7,9.4,1.3,6.9,22,11.3,43.5,95.9,15.55,69.7
25/11/1960 00:00,21.2,6.9,0,6.9,24.3,11.5,45.7,100,14.05,72.85
26/11/1960 00:00,24.4,10.2,0,6.8,24.7,9.7,31.7,78,17.30,54.85
27/11/1960 00:00,23.1,7.1,0,6.8,30.1,10.6,37.5,100,15.10,68.75
28/11/1960 00:00,28.4,5.7,0,6.8,27.5,10.7,27.7,100,17.05,63.85
29/11/1960 00:00,17.8,12.4,0,6.8,12.4,12,58.9,83.4,15.10,71.15
30/11/1960 00:00,23.1,7.1,0,6.8,22.4,8,28.3,79.4,15.10,53.85
01/12/1960 00:00,26.5,12.6,0,6.8,14.3,11.6,33.5,79.6,19.55,56.55
02/12/1960 00:00,29.2,15.2,1.5,6.8,25.7,14.1,34.8,81.7,22.20,58.25
03/12/1960 00:00,25.2,13.5,8.9,6.8,9.9,15.5,48.4,100,19.35,74.2
04/12/1960 00:00,18.4,12.1,0,6.7,12.6,12,56.7,85.1,15.25,70.9
05/12/1960 00:00,22.1,11.4,0,6.8,26.6,12.5,47,92.8,16.75,69.9
06/12/1960 00:00,24.4,9.8,0,7.1,30.4,12.8,41.9,100,17.10,70.95
07/12/1960 00:00,22.3,10.4,0,7.2,29.1,11.8,43.8,93.6,16.35,68.7
08/12/1960 00:00,31.2,8.3,0,7.2,29.4,13.3,29.3,100,19.75,64.65
09/12/1960 00:00,38.6,14.9,0,7.3,30.8,8.8,12.9,52,26.75,32.45
10/12/1960 00:00,39.3,19.2,0,7.2,20.6,8,11.3,36,29.25,23.65
11/12/1960 00:00,20.8,13.4,0,7.1,29.5,10.2,41.5,66.4,17.10,53.95
12/12/1960 00:00,22.1,6.9,0,7,31.1,11.1,41.7,100,14.50,70.85
13/12/1960 00:00,24.7,7.5,0,6.9,30,10.1,32.5,97.5,16.10,65
14/12/1960 00:00,21.9,7.9,0,6.9,22.1,11.2,42.6,100,14.90,71.3
15/12/1960 00:00,18.5,10.1,2,7,21.2,9.3,43.7,75.3,14.30,59.5
16/12/1960 00:00,20.7,11.2,0,6.8,21.5,12.1,49.6,91,15.95,70.3
17/12/1960 00:00,26,10.8,0,7,31.1,11.8,35.1,91.2,18.40,63.15
18/12/1960 00:00,28.5,11.4,0,7.2,31.7,13.5,34.7,100,19.95,67.35
19/12/1960 00:00,33.3,13.8,0,7.2,26.1,11.7,22.9,74.2,23.55,48.55
20/12/1960 00:00,35.6,21.3,0,7.3,15.3,12.6,21.7,49.8,28.45,35.75
21/12/1960 00:00,37.5,20.6,0,7.4,25.5,12,18.6,49.5,29.05,34.05
22/12/1960 00:00,24.5,14.3,0,7.2,32.3,14.8,48.2,90.9,19.40,69.55
23/12/1960 00:00,24.3,13.7,0,7.2,29.6,15.5,51,98.9,19.00,74.95
24/12/1960 00:00,34.2,11.6,0,7.2,31,14,26,100,22.90,63
25/12/1960 00:00,30.6,14.1,0,7.1,30.4,16,36.4,99.5,22.35,67.95
26/12/1960 00:00,35.6,15.7,0,7,26.3,15.6,26.8,87.5,25.65,57.15
27/12/1960 00:00,37.3,20.7,0,7.1,28.2,17.1,26.8,70.1,29.00,48.45
28/12/1960 00:00,37.6,20.5,0,7.2,28.8,17.8,27.5,73.8,29.05,50.65
29/12/1960 00:00,39.6,21.7,0,7.6,26.7,16.3,22.6,62.8,30.65,42.7
30/12/1960 00:00,37.8,21.8,0,7.7,22.9,13.9,21.2,53.2,29.80,37.2
31/12/1960 00:00,23.1,18,10.2,7.8,9.2,19.7,69.7,95.5,20.55,82.6
01/01/1961 00:00,24,15.5,0,7.8,24.5,16.1,54,91.5,19.75,72.75
02/01/1961 00:00,21.8,10.8,0,7.7,20.2,12,46,92.7,16.30,69.35
03/01/1961 00:00,20.9,11.5,0,7.7,13.3,12.6,51,92.9,16.20,71.95
04/01/1961 00:00,23.1,14.8,1.8,7.7,23.1,15.7,55.6,93.3,18.95,74.45
05/01/1961 00:00,24.5,11.7,0,7.6,30.9,11.5,37.4,83.7,18.10,60.55
06/01/1961 00:00,32.5,12.1,0,7.6,32,13.4,27.4,95,22.30,61.2
07/01/1961 00:00,38.1,15.4,0,7.7,32,13.6,20.4,77.8,26.75,49.1
08/01/1961 00:00,37.2,21.3,0,7.6,26,13.9,21.9,54.9,29.25,38.4
09/01/1961 00:00,36.8,21.1,0,7.6,20.9,12.8,20.6,51.2,28.95,35.9
10/01/1961 00:00,33.6,21.4,0,7.6,17.8,17.7,34,69.5,27.50,51.75
11/01/1961 00:00,25.1,16.3,2.5,7.7,26.8,18.2,57.1,98.3,20.70,77.7
12/01/1961 00:00,29.6,13.6,0,7.6,29.2,16.3,39.3,100,21.60,69.65
13/01/1961 00:00,22.8,14.1,0,7.8,27.6,11.1,40,69,18.45,54.5
14/01/1961 00:00,23.9,13.1,0,8,19.9,14,47.2,92.9,18.50,70.05
15/01/1961 00:00,24.3,12.6,0,8,28.7,13.3,43.8,91.2,18.45,67.5
16/01/1961 00:00,28,11.9,0,7.9,31.6,11.1,29.4,79.7,19.95,54.55
17/01/1961 00:00,31.9,13.3,0,8,30.9,15.8,33.4,100,22.60,66.7
18/01/1961 00:00,31.5,15.4,0,7.8,30.6,15.7,34,89.8,23.45,61.9
19/01/1961 00:00,35.1,15.3,0,7.7,30.6,15.1,26.7,86.9,25.20,56.8
20/01/1961 00:00,38.8,17.5,0,7.8,30.8,13.5,19.5,67.5,28.15,43.5
21/01/1961 00:00,37.7,20.1,0,7.7,30.6,11.8,18.1,50.2,28.90,34.15
22/01/1961 00:00,32.6,16.5,0,7.4,29,17.5,35.6,93.3,24.55,64.45
23/01/1961 00:00,30.5,16.2,0,7.5,29.2,17.3,39.6,94,23.35,66.8
24/01/1961 00:00,35.5,15.3,0,7.4,29.8,15.9,27.5,91.5,25.40,59.5
25/01/1961 00:00,40.5,17.8,0,7.3,29.6,13.7,18.1,67.3,29.15,42.7
26/01/1961 00:00,40.8,19.9,0,7.3,25.7,14.1,18.3,60.7,30.35,39.5
27/01/1961 00:00,40.8,20.4,0,7.3,28.2,12.3,16,51.3,30.60,33.65
28/01/1961 00:00,39.5,23.3,0,7.4,26,11.9,16.6,41.6,31.40,29.1
29/01/1961 00:00,27.6,17.8,0,7.4,22.2,15.7,42.5,77.1,22.70,59.8
30/01/1961 00:00,26.8,12.7,0,7.4,27.6,14.4,40.9,98.1,19.75,69.5
31/01/1961 00:00,26.7,13,0,7.5,28.2,16,45.7,100,19.85,72.85
01/02/1961 00:00,22.6,15.3,0,7.4,19.8,12.2,44.5,70.2,18.95,57.35
02/02/1961 00:00,24.8,12.6,0,7.3,26.5,9.7,31,66.5,18.70,48.75
03/02/1961 00:00,27.9,10.9,0,7.4,27.6,10.8,28.7,82.9,19.40,55.8
04/02/1961 00:00,32.2,11.3,0,7.4,27.5,11.5,23.9,85.9,21.75,54.9
05/02/1961 00:00,27.2,14,0,7.3,24.1,15.4,42.7,96.4,20.60,69.55
06/02/1961 00:00,33,13.8,0,7.2,24.1,13.7,27.2,86.9,23.40,57.05
07/02/1961 00:00,30.3,15,0,7.1,28,17.1,39.6,100,22.65,69.8
08/02/1961 00:00,22.5,16.7,10.2,7,13.6,18.7,68.6,98.4,19.60,83.5
09/02/1961 00:00,21.2,12.7,0,6.9,15,10.3,40.9,70.2,16.95,55.55
10/02/1961 00:00,22.5,9.5,0,7,19.2,12.1,44.4,100,16.00,72.2
11/02/1961 00:00,25.6,11.1,0,7.1,27.2,11.5,35,87.1,18.35,61.05
12/02/1961 00:00,27.5,12,0,7.2,28.3,12.7,34.6,90.6,19.75,62.6
13/02/1961 00:00,31.6,14.5,0,7.2,28.4,12.8,27.5,77.6,23.05,52.55
14/02/1961 00:00,34.6,16.1,0,7.2,26,14.3,26,78.2,25.35,52.1
15/02/1961 00:00,32.5,17.2,0,7.2,26.8,13.3,27.2,67.8,24.85,47.5
16/02/1961 00:00,35.5,15.2,0,7.2,25.9,12.6,21.8,73,25.35,47.4
17/02/1961 00:00,31.9,15.3,0,7.2,27.1,14.2,30,81.7,23.60,55.85
18/02/1961 00:00,33,14.8,0,7,27.4,14.1,28,83.8,23.90,55.9
19/02/1961 00:00,35,14.6,0,6.8,25.3,13,23.1,78.3,24.80,50.7
20/02/1961 00:00,28.3,20.1,0,6.6,10.7,12.8,33.3,54.4,24.20,43.85
21/02/1961 00:00,32.9,13.9,0,6.4,24.3,19.5,39,100,23.40,69.5
22/02/1961 00:00,30.8,16.9,0,6.4,21.4,17.4,39.2,90.4,23.85,64.8
23/02/1961 00:00,25.7,15.4,1.5,6.5,19.3,15.8,47.9,90.4,20.55,69.15
24/02/1961 00:00,24.3,15.6,0,6.3,20.5,16.5,54.3,93.2,19.95,73.75
25/02/1961 00:00,23.8,13.3,0,6.2,21.6,13.4,45.5,87.8,18.55,66.65
26/02/1961 00:00,23.4,11.2,0,6.1,21,14.2,49.4,100,17.30,74.7
27/02/1961 00:00,22.5,13.1,0,6,10.9,12.7,46.6,84.3,17.80,65.45
28/02/1961 00:00,24.7,10.7,0,6,25,14,45,100,17.70,72.5
01/03/1961 00:00,25.3,12.4,0,6.1,20.6,17.2,53.4,100,18.85,76.7
02/03/1961 00:00,21.1,13.9,0,6.3,18,14.2,56.8,89.5,17.50,73.15
03/03/1961 00:00,21.7,9.6,0,6.3,23.6,9.5,36.6,79.5,15.65,58.05
04/03/1961 00:00,23.5,7.1,0,6.3,24.8,9.5,32.8,94.2,15.30,63.5
05/03/1961 00:00,22,9.9,0,6.1,12.3,12.2,46.2,100,15.95,73.1
06/03/1961 00:00,24.7,12.3,0,6,22.9,14.5,46.6,100,18.50,73.3
07/03/1961 00:00,28.4,9.2,0,5.8,22.5,14.6,37.7,100,18.80,68.85
08/03/1961 00:00,27.2,14.2,0,5.8,20.6,18.5,51.3,100,20.70,75.65
09/03/1961 00:00,20.4,15.6,0,5.7,10.8,18.6,77.6,100,18.00,88.8
10/03/1961 00:00,21.8,10.5,3,5.7,17.4,10.9,41.8,85.9,16.15,63.85
11/03/1961 00:00,22.8,10.1,0,5.6,22.5,11,39.6,89,16.45,64.3
12/03/1961 00:00,23.4,10.3,0,5.7,23.1,11.6,40.3,92.7,16.85,66.5
13/03/1961 00:00,27.5,8.1,0,5.5,19.7,12.1,33,100,17.80,66.5
14/03/1961 00:00,25.4,12.1,0,5.3,19.6,16.8,51.8,100,18.75,75.9
15/03/1961 00:00,27.9,10.2,0,5.2,21.1,14.5,38.6,100,19.05,69.3
16/03/1961 00:00,32.3,10.6,0,5.3,23.1,13.9,28.7,100,21.45,64.35
17/03/1961 00:00,36.2,13.2,0,5.3,23,11.3,18.8,74.5,24.70,46.65
18/03/1961 00:00,37.7,17.3,0,5.2,22.2,11.2,17.2,56.7,27.50,36.95
19/03/1961 00:00,29.6,17.1,0,5,7.5,17.9,43.2,91.8,23.35,67.5
20/03/1961 00:00,21.6,11.6,3.8,4.9,13.1,13.1,50.8,96,16.60,73.4
21/03/1961 00:00,26.6,10.5,0,4.8,21.6,13.7,39.3,100,18.55,69.65
22/03/1961 00:00,30.2,10.2,0,4.7,20.2,14.3,33.3,100,20.20,66.65
23/03/1961 00:00,21.7,14.2,0,4.8,13.7,16,61.7,98.9,17.95,80.3
24/03/1961 00:00,21.8,10.1,0,4.7,19.4,11.9,45.6,96.3,15.95,70.95
25/03/1961 00:00,25.4,7.9,0,4.8,21.6,11.3,34.8,100,16.65,67.4
26/03/1961 00:00,25.4,12.1,0,4.7,18,13.7,42.2,97.1,18.75,69.65
27/03/1961 00:00,23.7,16.3,1.5,4.4,9,17.7,60.4,95.6,20.00,78
28/03/1961 00:00,30,15.1,5.1,4.2,18.2,17.7,41.7,100,22.55,70.85
29/03/1961 00:00,33.8,14.6,0,4.2,14,13.7,26,82.5,24.20,54.25
30/03/1961 00:00,26,19.3,0,4.1,18.2,16.5,49.1,73.7,22.65,61.4
31/03/1961 00:00,23.5,13.1,0,4.2,15.7,16.6,57.4,100,18.30,78.7
01/04/1961 00:00,23.9,11,0,4.2,18.2,15,50.6,100,17.45,75.3
02/04/1961 00:00,28.4,12.7,0,4.2,10.2,13.7,35.4,93.4,20.55,64.4
03/04/1961 00:00,31.1,18.3,0,4.1,8.6,11.7,25.9,55.7,24.70,40.8
04/04/1961 00:00,20.9,17.2,3.8,4,6.8,20.3,82.2,100,19.05,91.1
05/04/1961 00:00,27.1,11.2,5.8,4,18.8,15.4,42.9,100,19.15,71.45
06/04/1961 00:00,22.8,16.3,0,3.9,6,18.9,68.1,100,19.55,84.05
07/04/1961 00:00,19,17.3,7.6,3.8,5,20,91.1,100,18.15,95.55
08/04/1961 00:00,28.8,16.4,0,3.8,14.2,19.8,50,100,22.60,75
09/04/1961 00:00,26.3,17.4,0,3.8,8,15.9,46.5,80.1,21.85,63.3
10/04/1961 00:00,22.8,16.3,7.1,3.7,11.5,19.1,68.8,100,19.55,84.4
11/04/1961 00:00,22.7,13,0,3.6,13.5,16.7,60.6,100,17.85,80.3
12/04/1961 00:00,18.6,14.1,3.8,3.6,9,15.3,71.4,95.2,16.35,83.3
13/04/1961 00:00,17.2,12.7,0,3.5,6,14.5,73.9,98.8,14.95,86.35
14/04/1961 00:00,17.3,11.1,25.4,3.4,13,12.6,63.8,95.4,14.20,79.6
15/04/1961 00:00,18,10,6.4,3.4,15.1,10.2,49.4,83.1,14.00,66.25
16/04/1961 00:00,17.7,7.4,2.5,3.3,12.8,11.4,56.3,100,12.55,78.15
17/04/1961 00:00,16.8,8.5,0,3.2,14.6,10.8,56.5,97.4,12.65,76.95
18/04/1961 00:00,19.8,7.6,0,3.2,10.6,9.4,40.7,90.1,13.70,65.4
19/04/1961 00:00,18,12.2,0,3.1,4.6,12.3,59.6,86.6,15.10,73.1
20/04/1961 00:00,20.3,13.9,5.1,3.1,7.6,17.5,73.5,100,17.10,86.75
21/04/1961 00:00,21.7,15.7,0,3.1,9.4,17.9,69,100,18.70,84.5
22/04/1961 00:00,22.1,15.9,0,3,7.3,18.8,70.7,100,19.00,85.35
23/04/1961 00:00,19.4,14,0,3,9.1,15,66.6,93.9,16.70,80.25
24/04/1961 00:00,19.3,12.9,7.6,2.9,9.8,14.9,66.6,100,16.10,83.3
25/04/1961 00:00,19.1,12.4,2.3,2.9,9.7,14.6,66.1,100,15.75,83.05
26/04/1961 00:00,16.9,9.7,0,2.8,8.7,11.3,58.7,94,13.30,76.35
27/04/1961 00:00,17.6,11.1,0,2.8,11,11.5,57.2,87.1,14.35,72.15
28/04/1961 00:00,19.7,7,0,2.7,13.2,12.3,53.6,100,13.35,76.8
29/04/1961 00:00,20.1,8.2,0,2.7,7,12,51,100,14.15,75.5
30/04/1961 00:00,21.7,10.4,0,2.6,13.2,13.8,53.2,100,16.05,76.6
01/05/1961 00:00,21.7,8.8,0,2.7,14.1,13.8,53.2,100,15.25,76.6
02/05/1961 00:00,19.5,7.7,0,2.7,7.8,13.8,60.9,100,13.60,80.45
03/05/1961 00:00,13.8,7,10.2,2.6,12.6,9.3,59,92.9,10.40,75.95
04/05/1961 00:00,16.5,5.9,6.6,2.6,11.4,10.8,57.6,100,11.20,78.8
05/05/1961 00:00,18.1,8.9,3,2.6,11.7,13.6,65.5,100,13.50,82.75
06/05/1961 00:00,18.5,9.8,0,2.5,8.1,12.7,59.7,100,14.15,79.85
07/05/1961 00:00,17.7,6.3,0,2.4,10.5,12.7,62.7,100,12.00,81.35
08/05/1961 00:00,17.5,8,0,2.4,10.6,12.8,64,100,12.75,82
09/05/1961 00:00,16.3,4.6,0,2.4,11.3,9.5,51.3,100,10.45,75.65
10/05/1961 00:00,16.3,3.9,0,2.3,11.7,10.5,56.7,100,10.10,78.35
11/05/1961 00:00,17.2,3.9,0,2.3,13.4,9.3,47.4,100,10.55,73.7
12/05/1961 00:00,16.5,4.2,0,2.2,9.1,7.7,41,93.4,10.35,67.2
13/05/1961 00:00,18.1,7,6.6,2.3,8.5,10.2,49.1,100,12.55,74.55
14/05/1961 00:00,18.4,8.6,0,2.2,10.4,14.1,66.7,100,13.50,83.35
15/05/1961 00:00,19.4,8.3,0,2.1,9.2,14.7,65.3,100,13.85,82.65
16/05/1961 00:00,20.7,11.9,0,2.1,11.6,15.2,62.3,100,16.30,81.15
17/05/1961 00:00,21.8,8.1,0,2,12.2,12.5,47.9,100,14.95,73.95
18/05/1961 00:00,20.3,6.5,0,1.9,10.8,12.3,51.7,100,13.40,75.85
19/05/1961 00:00,21.6,5.6,0,1.9,12,11.7,45.4,100,13.60,72.7
20/05/1961 00:00,22.4,6.6,0,1.9,12.3,10.9,40.3,100,14.50,70.15
21/05/1961 00:00,21,9.4,0,1.9,10,10.2,41,86.5,15.20,63.75
22/05/1961 00:00,21.6,11.1,0,1.9,9.3,11,42.7,83.3,16.35,63
23/05/1961 00:00,22.5,9,0,1.9,10.8,11.3,41.5,98.5,15.75,70
24/05/1961 00:00,16.8,10.5,0,1.9,4.2,13.4,70.1,100,13.65,85.05
25/05/1961 00:00,13.9,9.5,0,1.8,4.4,10.6,66.8,89.3,11.70,78.05
26/05/1961 00:00,14.2,7.8,3.6,1.8,2.9,11.2,69.2,100,11.00,84.6
27/05/1961 00:00,19.7,10.9,0,1.8,9.4,13.7,59.7,100,15.30,79.85
28/05/1961 00:00,18.3,9.1,0,1.9,8.3,13.4,63.7,100,13.70,81.85
29/05/1961 00:00,16.6,8.9,0,1.9,4.6,13.5,71.5,100,12.75,85.75
30/05/1961 00:00,18.1,7.1,0,1.9,10.1,12.5,60.2,100,12.60,80.1
31/05/1961 00:00,18,5.1,0,1.8,8.9,10.8,52.4,100,11.55,76.2
01/06/1961 00:00,19.4,7,0,1.7,8.8,10.6,47.1,100,13.20,73.55
02/06/1961 00:00,19.8,8.4,0,1.6,7.2,12.9,55.9,100,14.10,77.95
03/06/1961 00:00,18.5,11.2,5.1,1.6,7.7,13.9,65.3,100,14.85,82.65
04/06/1961 00:00,16.4,7.8,0,1.6,6.9,12,64.4,100,12.10,82.2
05/06/1961 00:00,17.9,5.3,0,1.7,9.6,11,53.7,100,11.60,76.85
06/06/1961 00:00,19.7,5.3,0,1.7,9.3,10.5,45.8,100,12.50,72.9
07/06/1961 00:00,18.9,10.3,0,1.6,8.5,12.8,58.6,100,14.60,79.3
08/06/1961 00:00,16.5,11.3,5.1,1.6,5.4,14,74.6,100,13.90,87.3
09/06/1961 00:00,18.2,10.8,3.8,1.6,9.6,13,62.2,100,14.50,81.1
10/06/1961 00:00,20.3,6.5,0,1.6,10.2,11.6,48.7,100,13.40,74.35
11/06/1961 00:00,20.1,7.5,0,1.5,10.3,12.3,52.3,100,13.80,76.15
12/06/1961 00:00,19.3,7.8,0,1.5,10,11.2,50.1,100,13.55,75.05
13/06/1961 00:00,19.4,6.7,0,1.5,10.1,10.2,45.3,100,13.05,72.65
14/06/1961 00:00,17.6,10.7,0,1.5,3.2,12.1,60.2,94.1,14.15,77.15
15/06/1961 00:00,16.8,13.2,0,1.4,2.8,12.7,66.4,83.8,15.00,75.1
16/06/1961 00:00,13.9,9.9,7.6,1.4,6.2,10.8,68,88.6,11.90,78.3
17/06/1961 00:00,15.7,7.9,5.1,1.4,6.3,12.2,68.4,100,11.80,84.2
18/06/1961 00:00,15,9.4,2.5,1.5,6,12.5,73.3,100,12.20,86.65
19/06/1961 00:00,13.2,7,8.9,1.5,8.3,9.3,61.3,92.9,10.10,77.1
20/06/1961 00:00,13.2,6.9,2.5,1.5,5.1,10,65.9,100,10.05,82.95
21/06/1961 00:00,13.2,7,2.5,1.5,9.7,9.2,60.7,91.9,10.10,76.3
22/06/1961 00:00,13.7,4.1,0,1.6,7.7,8.9,56.8,100,8.90,78.4
23/06/1961 00:00,15.3,6.5,0,1.7,7.2,10.2,58.7,100,10.90,79.35
24/06/1961 00:00,16.5,6.9,2.5,1.7,8,11.3,60.2,100,11.70,80.1
25/06/1961 00:00,16.6,7.5,0,1.7,7.4,11.9,63,100,12.05,81.5
26/06/1961 00:00,16.2,4.7,0,1.7,7.4,12.1,65.7,100,10.45,82.85
27/06/1961 00:00,16,4.4,0,1.7,9.9,9.3,51.2,100,10.20,75.6
28/06/1961 00:00,14,3.3,0,1.6,6.6,8,50.1,100,8.65,75.05
29/06/1961 00:00,17.6,4.9,0,1.6,8.9,8.9,44.2,100,11.25,72.1
30/06/1961 00:00,18.2,6.5,0,1.6,10.4,9.9,47.4,100,12.35,73.7
01/07/1961 00:00,15.9,3.1,0,1.6,8,8.1,44.9,100,9.50,72.45
02/07/1961 00:00,15,7.2,0,1.6,4.7,11.2,65.7,100,11.10,82.85
03/07/1961 00:00,15,7.2,0,1.6,5.9,11.2,65.7,100,11.10,82.85
04/07/1961 00:00,17.1,10.1,5.1,1.6,8,12.9,66.2,100,13.60,83.1
05/07/1961 00:00,15.3,7.4,20.3,1.6,5.6,11,63.3,100,11.35,81.65
06/07/1961 00:00,12.9,7.6,14,1.5,7.1,10.1,67.9,96.8,10.25,82.35
07/07/1961 00:00,13.8,6.7,6.4,1.5,9.2,9.3,59,94.8,10.25,76.9
08/07/1961 00:00,15.1,7.5,1.8,1.5,5.5,9.7,56.6,93.6,11.30,75.1
09/07/1961 00:00,14.7,9,0,1.5,4,10.2,61,88.9,11.85,74.95
10/07/1961 00:00,14.9,7.9,0,1.5,5.3,11.9,70.3,100,11.40,85.15
11/07/1961 00:00,16.8,5.3,0,1.6,7.4,9.9,51.8,100,11.05,75.9
12/07/1961 00:00,15.4,5.4,0,1.6,6.2,10.8,61.8,100,10.40,80.9
13/07/1961 00:00,14.3,7.3,0,1.6,5,9.9,60.8,96.9,10.80,78.85
14/07/1961 00:00,13.5,8.7,4.3,1.7,4.9,10.6,68.5,94.3,11.10,81.4
15/07/1961 00:00,14.6,6.1,0,1.7,9.4,10.4,62.6,100,10.35,81.3
16/07/1961 00:00,13.8,4.9,0,1.7,8.9,9.5,60.2,100,9.35,80.1
17/07/1961 00:00,13.5,6.3,0,1.7,7.5,10.6,68.5,100,9.90,84.25
18/07/1961 00:00,14.3,3.6,0,1.8,7.4,9.9,60.8,100,8.95,80.4
19/07/1961 00:00,15,1.6,0,1.8,12,7.5,44,100,8.30,72
20/07/1961 00:00,13.6,0.4,0,1.8,11.6,7.2,46.3,100,7.00,73.15
21/07/1961 00:00,13.7,0.4,0,1.8,10.3,6.2,39.6,98.6,7.05,69.1
22/07/1961 00:00,13.2,0.7,0,1.8,5.5,7,46.2,100,6.95,73.1
23/07/1961 00:00,13.2,7.8,20.3,1.8,5.3,10.6,69.9,100,10.50,84.95
24/07/1961 00:00,15.1,8,1.3,1.8,7.6,10.2,59.5,95.1,11.55,77.3
25/07/1961 00:00,16.8,6.3,0,1.9,10,9.2,48.1,96.4,11.55,72.25
26/07/1961 00:00,14.6,7.5,0,1.8,8.1,10.9,65.6,100,11.05,82.8
27/07/1961 00:00,14.9,7.4,5.3,1.9,10.6,11.6,68.5,100,11.15,84.25
28/07/1961 00:00,13,3.7,0,2,5.3,10.3,68.8,100,8.35,84.4
29/07/1961 00:00,15.2,8,4.3,2,5.4,10.6,61.4,98.9,11.60,80.15
30/07/1961 00:00,15.1,7,0,2,9,11.4,66.5,100,11.05,83.25
31/07/1961 00:00,15.5,6.8,8.1,2,10.2,12,68.2,100,11.15,84.1
01/08/1961 00:00,15,5.5,0,2,7.1,10.7,62.8,100,10.25,81.4
02/08/1961 00:00,13.6,8.1,0,2,5.3,10.5,67.5,97.3,10.85,82.4
03/08/1961 00:00,13.1,4.6,10.2,2,10.4,9,59.7,100,8.85,79.85
04/08/1961 00:00,11.6,5.7,3,2,4,9.4,68.9,100,8.65,84.45
05/08/1961 00:00,15.5,1.5,0,2.1,11.5,7.7,43.8,100,8.50,71.9
06/08/1961 00:00,15,4.1,0,2.2,13.4,8.3,48.7,100,9.55,74.35
07/08/1961 00:00,15.7,2.3,0,2.2,11.5,7.2,40.4,99.9,9.00,70.15
08/08/1961 00:00,19.3,6.3,0,2.3,11.2,7.3,32.6,76.5,12.80,54.55
09/08/1961 00:00,14.5,6.6,0,2.3,6.3,10,60.6,100,10.55,80.3
10/08/1961 00:00,15.2,8.6,8.1,2.3,8.5,10.8,62.6,96.7,11.90,79.65
11/08/1961 00:00,15.8,4.2,0,2.2,13.9,10.8,60.2,100,10.00,80.1
12/08/1961 00:00,18.3,4.2,0,2.3,7.5,10.1,48,100,11.25,74
