                1110,         554.50       150.1710,      0.0005,      0.1709,      1.7600,      -0.0000
                1111,         555.00       129.0139,      0.0125,      1.4373,      1.8901,      -0.0000
                1112,         555.50       138.0447,      0.0012,      0.2682,      1.7879,      -0.0000
                1113,         556.00       117.7024,      0.0440,      2.7543,      2.0158,      -0.0000
                1114,         556.50       158.7792,      0.0035,      0.4326,      1.8145,      -0.0000
                1115,         557.00       153.0014,      0.0167,      2.0917,      1.9770,      -0.0000
                1116,         557.50       167.8319,      0.0012,      0.2189,      1.7724,      -0.0000
                1117,         558.00       148.6359,      0.0155,      0.9942,      1.8715,      -0.0000
                1118,         558.50       164.4668,      0.0019,      0.2150,      1.7829,      -0.0000
                1119,         559.00       151.2275,      0.0107,      1.1201,      1.8628,      -0.0000
                1120,         559.50       163.7974,      0.0007,      0.2082,      1.7694,      -0.0000
                1121,         560.00       137.1033,      0.0124,      1.5186,      1.8754,      -0.0000
                1122,         560.50       143.7298,      0.0020,      0.1410,      1.7946,      -0.0000
                1123,         561.00       121.2463,      0.0595,      1.5859,      1.8747,      -0.0000
                1124,         561.50       149.7217,      0.0048,      0.1839,      1.6682,      -0.0000
                1125,         562.00       153.9425,      0.0195,      1.2967,      1.8197,      -0.0000
                1126,         562.50       155.0688,      0.0007,      0.1869,      1.7427,      -0.0000
                1127,         563.00       146.9743,      0.0125,      1.4809,      1.8848,      -0.0000
                1128,         563.50       166.4821,      0.0011,      0.2353,      1.7504,      -0.0000
                1129,         564.00       137.1082,      0.0086,      1.2382,      1.8629,      -0.0000
                1130,         564.50       153.8477,      0.0005,      0.1747,      1.8057,      -0.0000
                1131,         565.00       149.3015,      0.0092,      1.4027,      1.9359,      -0.0000
                1132,         565.50       160.0560,      0.0007,      0.1938,      1.8260,      -0.0000
                1133,         566.00       144.2895,      0.0095,      1.3859,      1.9459,      -0.0000
                1134,         566.50       158.5341,      0.0007,      0.1765,      1.8457,      -0.0000
                1135,         567.00       144.9049,      0.0066,      1.0472,      1.9622,      -0.0000
                1136,         567.50       151.7571,      0.0003,      0.1216,      1.8490,      -0.0000
                1137,         568.00       129.6890,      0.0066,      0.9331,      1.9444,      -0.0000
                1138,         568.50       156.3755,      0.0010,      0.1794,      1.8787,      -0.0000
                1139,         569.00       150.8915,      0.0094,      1.3737,      2.0127,      -0.0000
                1140,         569.50       154.1857,      0.0006,      0.1823,      1.9016,      -0.0000
                1141,         570.00       153.8332,      0.0107,      1.6174,      2.0315,      -0.0000
                1142,         570.50       150.2860,      0.0008,      0.2229,      1.9061,      -0.0000
                1143,         571.00       130.4302,      0.0168,      2.0308,      2.0889,      -0.0000
                1144,         571.50       157.3096,      0.0013,      0.2792,      1.9116,      -0.0000
                1145,         572.00       125.4956,      0.0096,      1.3062,      2.0238,      -0.0000
                1146,         572.50       147.1172,      0.0009,      0.1957,      1.9132,      -0.0000
                1147,         573.00       143.6382,      0.0185,      1.6452,      2.0700,      -0.0000
                1148,         573.50       152.3918,      0.0010,      0.1783,      1.9248,      -0.0000
                1149,         574.00       144.1721,      0.0093,      1.2778,      2.0377,      -0.0000
                1150,         574.50       153.2496,      0.0006,      0.1730,      1.9321,      -0.0000
                1151,         575.00       141.5550,      0.0063,      0.9919,      2.0456,      -0.0000
                1152,         575.50       148.8276,      0.0005,      0.1553,      1.9599,      -0.0000
                1153,         576.00       153.6891,      0.0065,      1.1246,      2.0459,      -0.0000
                1154,         576.50       153.4637,      0.0005,      0.1502,      1.9589,      -0.0000
                1155,         577.00       142.5483,      0.0081,      1.2902,      2.0618,      -0.0000
                1156,         577.50       147.6120,      0.0004,      0.1363,      1.9462,      -0.0000
                1157,         578.00       139.0458,      0.0090,      1.3262,      2.0632,      -0.0000
                1158,         578.50       145.8179,      0.0008,      0.2040,      1.9416,      -0.0000
                1159,         579.00       145.4952,      0.0088,      1.3667,      2.0741,      -0.0000
                1160,         579.50       152.3747,      0.0006,      0.1708,      1.9594,      -0.0000
                1161,         580.00       148.6644,      0.0061,      1.0533,      2.0453,      -0.0000
                1162,         580.50       171.2877,      0.0013,      0.3520,      1.9283,      -0.0000
                1163,         581.00       148.1149,      0.0061,      1.0987,      2.0063,      -0.0000
                1164,         581.50       165.8451,      0.0012,      0.3864,      1.9098,      -0.0000
                1165,         582.00       144.9253,      0.0059,      0.9990,      1.9838,      -0.0000
                1166,         582.50       164.8443,      0.0014,      0.4248,      1.9115,      -0.0000
                1167,         583.00       142.9179,      0.0074,      1.2030,      1.9858,      -0.0000
                1168,         583.50       159.6169,      0.0014,      0.3884,      1.8921,      -0.0000
                1169,         584.00       141.5905,      0.0065,      1.0978,      1.9418,      -0.0000
                1170,         584.50       151.6047,      0.0006,      0.1908,      1.8623,      -0.0000
                1171,         585.00       129.8134,      0.0086,      1.2313,      1.9246,      -0.0000
                1172,         585.50       133.9855,      0.0009,      0.2438,      1.8500,      -0.0000
                1173,         586.00       127.5700,      0.0191,      2.2920,      1.9822,      -0.0000
                1174,         586.50       132.3458,      0.0012,      0.3197,      1.8221,      -0.0000
                1175,         587.00       133.8246,      0.0516,      4.6159,      1.9328,      -0.0000
                1176,         587.50       145.3618,      0.0012,      0.2411,      1.6592,      -0.0000
                1177,         588.00       134.2293,      0.0075,      1.2587,      1.8223,      -0.0000
                1178,         588.50       144.0050,      0.0005,      0.1819,      1.7797,      -0.0000
                1179,         589.00       136.6026,      0.0143,      2.2142,      1.8492,      -0.0000
                1180,         589.50       146.4482,      0.0007,      0.1986,      1.7397,      -0.0000
                1181,         590.00       128.8876,      0.0107,      1.5278,      1.8563,      -0.0000
                1182,         590.50       139.8086,      0.0008,      0.2564,      1.7642,      -0.0000
                1183,         591.00       132.5269,      0.0085,      1.3146,      1.8472,      -0.0000
                1184,         591.50       146.5597,      0.0006,      0.2289,      1.8024,      -0.0000
                1185,         592.00       117.5560,      0.0128,      1.9465,      1.9422,      -0.0000
                1186,         592.50       140.3306,      0.0020,      0.3838,      1.8154,      -0.0000
                1187,         593.00       118.5266,      0.0276,      3.0825,      2.0288,      -0.0000
                1188,         593.50       153.2292,      0.0014,      0.2911,      1.7697,      -0.0000
                1189,         594.00       118.5248,      0.0304,      2.8419,      1.9907,      -0.0000
                1190,         594.50       146.0290,      0.0032,      0.7885,      1.7481,      -0.0000
                1191,         595.00       133.2439,      0.0152,      2.2862,      1.9071,      -0.0000
                1192,         595.50       150.4613,      0.0010,      0.3168,      1.8033,      -0.0000
                1193,         596.00       129.2165,      0.0102,      1.5860,      1.9680,      -0.0000
                1194,         596.50       156.7083,      0.0016,      0.3650,      1.8442,      -0.0000
                1195,         597.00       135.1156,      0.0089,      1.4564,      1.9435,      -0.0000
                1196,         597.50       140.0911,      0.0005,      0.1877,      1.8628,      -0.0000
                1197,         598.00       125.5343,      0.0085,      1.3572,      1.9620,      -0.0000
                1198,         598.50       136.8116,      0.0008,      0.2954,      1.8831,      -0.0000
                1199,         599.00       107.8940,      0.0160,      2.0197,      2.0631,      -0.0000
                1200,         599.50       126.5235,      0.0006,      0.2286,      1.9003,      -0.0000
                1201,         600.00       112.0908,      0.0147,      1.9254,      2.0824,      -0.0000
                1202,         600.50       145.3154,      0.0013,      0.3822,      1.9020,      -0.0000
                1203,         601.00       89.6905,      0.0376,      3.6158,      2.1891,      -0.0000
                1204,         601.50       132.9150,      0.0006,      0.2145,      1.8624,      -0.0000
                1205,         602.00       98.9255,      0.0461,      3.8205,      2.1824,      -0.0000
                1206,         602.50       128.2211,      0.0007,      0.2150,      1.8212,      -0.0000
                1207,         603.00       135.8668,      0.0094,      1.6142,      1.9270,      -0.0000
                1208,         603.50       138.1753,      0.0005,      0.1792,      1.8297,      -0.0000
                1209,         604.00       135.3818,      0.0104,      1.7582,      1.9616,      -0.0000
                1210,         604.50       144.8899,      0.0005,      0.1727,      1.8453,      -0.0000
                1211,         605.00       118.2400,      0.0099,      1.6002,      1.9972,      -0.0000
                1212,         605.50       133.2707,      0.0011,      0.2598,      1.8687,      -0.0000
                1213,         606.00       113.5598,      0.0130,      1.8946,      2.0173,      -0.0000
                1214,         606.50       132.4220,      0.0006,      0.2114,      1.8806,      -0.0000
                1215,         607.00       112.0053,      0.0178,      2.1843,      2.0739,      -0.0000
                1216,         607.50       127.3303,      0.0017,      0.3179,      1.8646,      -0.0000
                1217,         608.00       124.5468,      0.0339,      2.8944,      1.9596,      -0.0000
                1218,         608.50       132.8976,      0.0010,      0.2282,      1.7786,      -0.0000
                1219,         609.00       128.5002,      0.0132,      1.8607,      1.8802,      -0.0000
                1220,         609.50       138.5007,      0.0005,      0.1740,      1.8235,      -0.0000
                1221,         610.00       126.9997,      0.0119,      1.8407,      1.9704,      -0.0000
                1222,         610.50       136.0376,      0.0008,      0.2379,      1.8357,      -0.0000
                1223,         611.00       121.2404,      0.0153,      2.1472,      1.9567,      -0.0000
                1224,         611.50       142.3915,      0.0016,      0.3504,      1.7781,      -0.0000
                1225,         612.00       134.6116,      0.0174,      2.2561,      1.9851,      -0.0000
                1226,         612.50       136.2247,      0.0012,      0.3027,      1.8079,      -0.0000
                1227,         613.00       130.5608,      0.0145,      2.1570,      1.9930,      -0.0000
                1228,         613.50       133.2055,      0.0008,      0.2559,      1.8208,      -0.0000
                1229,         614.00       122.4509,      0.0137,      2.0921,      1.9505,      -0.0000
                1230,         614.50       145.2704,      0.0039,      0.6528,      1.8175,      -0.0000
                1231,         615.00       105.6154,      0.0136,      1.6828,      1.9498,      -0.0000
                1232,         615.50       129.7753,      0.0044,      0.6212,      1.8446,      -0.0000
                1233,         616.00       107.5775,      0.0218,      2.0458,      1.9908,      -0.0000
                1234,         616.50       146.8521,      0.0076,      0.9128,      1.8878,      -0.0000
                1235,         617.00       110.5279,      0.0116,      1.6609,      1.9764,      -0.0000
                1236,         617.50       124.7032,      0.0006,      0.2143,      1.8517,      -0.0000
                1237,         618.00       109.1693,      0.0105,      1.6222,      2.0034,      -0.0000
                1238,         618.50       133.1743,      0.0013,      0.3432,      1.8920,      -0.0000
                1239,         619.00       118.8697,      0.0160,      2.1435,      2.0736,      -0.0000
                1240,         619.50       133.8964,      0.0021,      0.4488,      1.9249,      -0.0000
                1241,         620.00       120.4003,      0.0109,      1.6706,      2.0485,      -0.0000
                1242,         620.50       134.1351,      0.0005,      0.1905,      1.9181,      -0.0000
                1243,         621.00       112.9910,      0.0093,      1.4615,      2.0478,      -0.0000
                1244,         621.50       139.7318,      0.0021,      0.5143,      1.9537,      -0.0000
                1245,         622.00       124.3294,      0.0140,      2.1359,      2.0886,      -0.0000
                1246,         622.50       135.9832,      0.0008,      0.2226,      1.9313,      -0.0000
                1247,         623.00       115.4414,      0.0090,      1.4511,      2.0657,      -0.0000
                1248,         623.50       137.6819,      0.0008,      0.2292,      1.9206,      -0.0000
                1249,         624.00       122.0306,      0.0133,      1.8463,      2.0333,      -0.0000
                1250,         624.50       143.2494,      0.0026,      0.6323,      1.8321,      -0.0000
                1251,         625.00       147.4480,      0.0208,      2.9961,      2.0476,      -0.0000
                1252,         625.50       157.6132,      0.0031,      0.8074,      1.7714,      -0.0000
                1253,         626.00       106.7467,      0.0208,      2.3732,      1.9340,      -0.0000
                1254,         626.50       146.8477,      0.0031,      0.8048,      1.7142,      -0.0000
                1255,         627.00       123.9490,      0.0254,      3.6478,      1.9456,      -0.0000
                1256,         627.50       150.2602,      0.0018,      0.4114,      1.6832,      -0.0000
                1257,         628.00       123.2963,      0.0184,      2.5184,      1.8188,      -0.0000
                1258,         628.50       129.2607,      0.0009,      0.2004,      1.7017,      -0.0000
                1259,         629.00       118.5361,      0.0123,      1.8324,      1.8419,      -0.0000
                1260,         629.50       124.5867,      0.0003,      0.1470,      1.7170,      -0.0000
                1261,         630.00       106.3376,      0.0137,      1.7192,      1.8550,      -0.0000
                1262,         630.50       116.8097,      0.0012,      0.2577,      1.5873,      -0.0000
                1263,         631.00       131.3105,      0.0299,      2.3685,      1.7776,      -0.0000
                1264,         631.50       136.4657,      0.0021,      0.2626,      1.6051,      -0.0000
                1265,         632.00       111.6332,      0.0103,      1.3507,      1.7339,      -0.0000
                1266,         632.50       133.6612,      0.0040,      0.4951,      1.6401,      -0.0000
                1267,         633.00       123.9859,      0.0236,      1.6242,      1.6518,      -0.0000
                1268,         633.50       128.0369,      0.0017,      0.2093,      1.5254,      -0.0000
                1269,         634.00       123.7813,      0.0136,      1.5171,      1.6229,      -0.0000
                1270,         634.50       136.9076,      0.0012,      0.2394,      1.4936,      -0.0000
                1271,         635.00       113.3463,      0.0085,      1.1352,      1.5844,      -0.0000
                1272,         635.50       122.3482,      0.0005,      0.1464,      1.4790,      -0.0000
                1273,         636.00       108.1541,      0.0069,      1.0879,      1.5744,      -0.0000
                1274,         636.50       118.2965,      0.0007,      0.1976,      1.4699,      -0.0000
                1275,         637.00       101.6167,      0.0104,      1.4926,      1.5730,      -0.0000
                1276,         637.50       121.0339,      0.0009,      0.2288,      1.4411,      -0.0000
                1277,         638.00       102.6068,      0.0087,      1.2693,      1.5176,      -0.0000
                1278,         638.50       115.4591,      0.0003,      0.1329,      1.3574,      -0.0000
                1279,         639.00       100.8229,      0.0090,      1.2309,      1.4550,      -0.0000
                1280,         639.50       122.2445,      0.0005,      0.1383,      1.2664,      -0.0000
                1281,         640.00       114.9116,      0.0215,      2.0033,      1.3203,      -0.0000
                1282,         640.50       127.1924,      0.0007,      0.1508,      1.2360,      -0.0000
                1283,         641.00       112.5926,      0.0072,      1.0661,      1.3962,      -0.0000
                1284,         641.50       127.3037,      0.0004,      0.1358,      1.3251,      -0.0000
                1285,         642.00       112.0761,      0.0068,      1.1121,      1.4207,      -0.0000
                1286,         642.50       123.5332,      0.0005,      0.1617,      1.3335,      -0.0000
                1287,         643.00       109.9066,      0.0082,      1.2482,      1.4411,      -0.0000
                1288,         643.50       132.3616,      0.0051,      0.5210,      1.3633,      -0.0000
                1289,         644.00       110.0901,      0.0482,      1.6450,      1.4366,      -0.0000
                1290,         644.50       136.8205,      0.0126,      0.6024,      1.2973,      -0.0000
                1291,         645.00       130.5699,      0.0430,      1.1553,      1.3512,      -0.0000
                1292,         645.50       146.7085,      0.0058,      0.3175,      1.3324,      -0.0000
                1293,         646.00       121.6708,      0.0153,      1.2715,      1.4905,      -0.0000
                1294,         646.50       133.6033,      0.0009,      0.1921,      1.4030,      -0.0000
                1295,         647.00       118.6667,      0.0061,      0.9749,      1.4568,      -0.0000
                1296,         647.50       125.9068,      0.0008,      0.1903,      1.3084,      -0.0000
                1297,         648.00       118.2052,      0.0069,      1.0666,      1.3599,      -0.0000
                1298,         648.50       127.7376,      0.0009,      0.1964,      1.1974,      -0.0000
                1299,         649.00       113.1417,      0.0072,      1.1050,      1.2960,      -0.0000
                1300,         649.50       121.6707,      0.0005,      0.1606,      1.1373,      -0.0000
                1301,         650.00       110.3534,      0.0080,      1.1519,      1.2425,      -0.0000
                1302,         650.50       124.9017,      0.0014,      0.2594,      1.1162,      -0.0000
                1303,         651.00       109.9012,      0.0074,      1.1199,      1.1932,      -0.0000
                1304,         651.50       129.1495,      0.0007,      0.1599,      1.0625,      -0.0000
                1305,         652.00       115.8366,      0.0056,      0.8518,      1.1384,      -0.0000
                1306,         652.50       131.4087,      0.0007,      0.1602,      1.0868,      -0.0000
                1307,         653.00       107.9284,      0.0168,      1.9880,      1.2166,      -0.0000
                1308,         653.50       133.3863,      0.0034,      0.5834,      1.0736,      -0.0000
                1309,         654.00       101.2475,      0.0148,      1.8167,      1.2208,      -0.0000
                1310,         654.50       128.5781,      0.0053,      0.6659,      1.1332,      -0.0000
                1311,         655.00       110.0864,      0.0089,      1.1837,      1.2122,      -0.0000
                1312,         655.50       118.8267,      0.0051,      0.5928,      1.2013,      -0.0000
                1313,         656.00       110.5804,      0.0111,      1.2565,      1.2537,      -0.0000
                1314,         656.50       130.2115,      0.0015,      0.2058,      0.8247,      -0.0000
                1315,         657.00       127.6548,      0.0227,      1.4387,      0.7805,      -0.0000
                1316,         657.50       136.3160,      0.0016,      0.1864,      0.9130,      -0.0000
                1317,         658.00       120.5202,      0.0066,      0.8533,      1.1549,      -0.0000
                1318,         658.50       126.5341,      0.0012,      0.2476,      1.1214,      -0.0000
                1319,         659.00       121.2599,      0.0054,      0.8426,      1.1048,      -0.0000
                1320,         659.50       130.6806,      0.0009,      0.1854,      0.9686,      -0.0000
                1321,         660.00       121.0770,      0.0059,      0.9093,      1.0137,      -0.0000
                1322,         660.50       130.3250,      0.0010,      0.2133,      0.9702,      -0.0000
                1323,         661.00       119.1939,      0.0068,      1.0020,      1.0364,      -0.0000
                1324,         661.50       128.2971,      0.0013,      0.2411,      0.9642,      -0.0000
                1325,         662.00       113.2604,      0.0087,      1.2451,      1.0702,      -0.0000
                1326,         662.50       131.7593,      0.0179,      1.4472,      0.9684,      -0.0000
                1327,         663.00       123.7212,      0.0151,      0.7854,      0.6688,      -0.0000
                1328,         663.50       131.5145,      0.0034,      0.2413,      0.5835,      -0.0000
                1329,         664.00       128.1060,      0.0150,      1.0404,      0.7086,      -0.0000
                1330,         664.50       141.6882,      0.0035,      0.3924,      0.6992,      -0.0000
                1331,         665.00       123.5655,      0.0114,      1.2112,      0.8917,      -0.0000
                1332,         665.50       139.3404,      0.0038,      0.4885,      0.8904,      -0.0000
                1333,         666.00       120.7086,      0.0079,      0.9536,      0.9341,      -0.0000
                1334,         666.50       124.9180,      0.0012,      0.1997,      0.8577,      -0.0000
                1335,         667.00       120.2758,      0.0060,      0.8705,      0.9076,      -0.0000
                1336,         667.50       129.4804,      0.0011,      0.2100,      0.8112,      -0.0000
                1337,         668.00       120.6635,      0.0061,      0.8916,      0.8781,      -0.0000
                1338,         668.50       127.2151,      0.0012,      0.2201,      0.7649,      -0.0000
                1339,         669.00       117.9076,      0.0061,      0.8751,      0.8163,      -0.0000
                1340,         669.50       129.1760,      0.0010,      0.1862,      0.7080,      -0.0000
                1341,         670.00       118.2832,      0.0065,      0.8959,      0.7576,      -0.0000
                1342,         670.50       139.6429,      0.0053,      0.5361,      0.4644,      -0.0000
                1343,         671.00       115.9478,      0.0106,      1.2182,      0.5163,      -0.0000
                1344,         671.50       125.5699,      0.0010,      0.1924,      0.4564,      -0.0000
                1345,         672.00       113.3310,      0.0067,      0.8758,      0.5401,      -0.0000
                1346,         672.50       135.9881,      0.0016,      0.1913,      0.4718,      -0.0000
                1347,         673.00       125.1570,      0.1233,      1.7494,      0.5054,      -0.0000
                1348,         673.50       150.8914,      1.4999,      3.6759,      0.1465,      -0.0000
                1349,         674.00       141.6308,      2.1055,      4.4479,      0.1222,      -0.0000
                1350,         674.50       145.3403,      1.5546,      3.7189,      0.0406,      -0.0000
                1351,         675.00       135.8278,      1.7786,      4.4901,      0.1113,      -0.0000
                1352,         675.50       150.1835,      2.1285,      4.3105,      0.0462,      -0.0000
                1353,         676.00       136.0527,      2.7867,      4.8641,      0.0764,      -0.0000
                1354,         676.50       150.7330,      3.4543,      4.9849,      0.0481,      -0.0000
                1355,         677.00       141.6217,      5.0482,      5.6432,      0.0787,      -0.0000
                1356,         677.50       154.8079,      6.1433,      5.6404,      0.0392,      -0.0000
                1357,         678.00       149.4201,      8.8213,      6.5012,      0.0827,      -0.0000
                1358,         678.50       159.8047,      8.4548,      5.9049,      0.0417,      -0.0000
                1359,         679.00       149.5718,      7.6288,      5.9847,      0.0871,      -0.0000
                1360,         679.50       162.9264,      6.6564,      5.3165,      0.0469,      -0.0000
                1361,         680.00       150.1463,      5.9943,      5.4057,      0.0811,      -0.0000
                1362,         680.50       166.9727,      6.3938,      5.1140,      0.0369,      -0.0000
                1363,         681.00       160.5125,      5.9394,      5.3545,      0.0645,      -0.0000
                1364,         681.50       162.0175,      5.0803,      4.5540,      0.0220,      -0.0000
                1365,         682.00       154.4899,      4.5710,      4.4579,      0.0415,      -0.0000
                1366,         682.50       159.5272,      4.4387,      4.6103,      0.0270,      -0.0000
                1367,         683.00       150.1781,      3.6763,      4.2870,      0.0441,      -0.0000
                1368,         683.50       147.6635,      3.5451,      4.5405,      0.0309,      -0.0000
                1369,         684.00       144.5792,      3.5059,      4.7464,      0.0460,      -0.0000
                1370,         684.50       144.1559,      3.1292,      4.5166,      0.0257,      -0.0000
                1371,         685.00       137.0771,      3.0127,      5.0090,      0.0558,      -0.0000
                1372,         685.50       143.1484,      2.7242,      5.0174,      0.0324,      -0.0000
                1373,         686.00       140.3778,      2.6416,      5.1860,      0.0525,      -0.0000
                1374,         686.50       154.5369,      2.2512,      4.6255,      0.0340,      -0.0000
                1375,         687.00       148.7031,      2.1394,      4.8834,      0.0574,      -0.0000
                1376,         687.50       152.8845,      1.8720,      4.6264,      0.0347,      -0.0000
                1377,         688.00       152.1807,      1.7780,      4.2320,      0.0849,      -0.0000
                1378,         688.50       165.0227,      1.6005,      3.8051,      0.0409,      -0.0000
                1379,         689.00       148.4053,      0.9567,      3.0583,      0.0520,      -0.0000
                1380,         689.50       147.3808,      0.6427,      2.8137,      0.0274,      -0.0000
                1381,         690.00       140.4311,      0.5616,      3.0367,      0.0490,      -0.0000
                1382,         690.50       141.8145,      0.4327,      2.8742,      0.0270,      -0.0000
                1383,         691.00       140.3965,      0.3662,      2.9661,      0.0501,      -0.0000
                1384,         691.50       142.5938,      0.2322,      2.5524,      0.0295,      -0.0000
                1385,         692.00       138.5265,      0.2358,      2.7849,      0.0497,      -0.0000
                1386,         692.50       148.2498,      0.2232,      2.7147,      0.0361,      -0.0000
                1387,         693.00       148.8764,      0.2310,      2.8183,      0.0496,      -0.0000
                1388,         693.50       151.5940,      0.2172,      2.6186,      0.0359,      -0.0000
                1389,         694.00       145.8352,      0.2179,      2.6773,      0.0519,      -0.0000
                1390,         694.50       150.0415,      0.1507,      2.3647,      0.0447,      -0.0000
                1391,         695.00       146.9312,      0.1173,      2.3730,      0.0640,      -0.0000
                1392,         695.50       153.3402,      0.0829,      2.0691,      0.0464,      -0.0000
                1393,         696.00       144.8900,      0.0793,      2.1136,      0.0679,      -0.0000
                1394,         696.50       152.6791,      0.0621,      1.7078,      0.0482,      -0.0000
                1395,         697.00       144.7500,      0.0931,      1.9893,      0.1000,      -0.0000
                1396,         697.50       157.2814,      0.0963,      1.7703,      0.0669,      -0.0000
                1397,         698.00       148.5751,      0.0821,      1.6968,      0.0583,      -0.0000
                1398,         698.50       153.3686,      0.0731,      1.6091,      0.0437,      -0.0000
                1399,         699.00       146.3696,      0.1027,      1.8809,      0.0636,      -0.0000
                1400,         699.50       163.5071,      0.3046,      2.3182,      0.0560,      -0.0000
                1401,         700.00       153.7747,      0.2922,      2.5835,      0.0678,      -0.0000
                1402,         700.50       150.9438,      0.1460,      1.8140,      0.0305,      -0.0000
                1403,         701.00       143.7949,      0.1353,      2.0084,      0.0516,      -0.0000
                1404,         701.50       143.3246,      0.1127,      1.8968,      0.0363,      -0.0000
                1405,         702.00       138.7423,      0.1144,      2.0230,      0.0503,      -0.0000
                1406,         702.50       143.7771,      0.0834,      1.8018,      0.0365,      -0.0000
                1407,         703.00       150.5755,      0.0700,      1.8979,      0.0624,      -0.0000
                1408,         703.50       167.6417,      0.0712,      1.6334,      0.0535,      -0.0000
                1409,         704.00       162.4501,      0.3744,      2.1980,      0.0820,      -0.0000
                1410,         704.50       167.5296,      0.2075,      1.9601,      0.0555,      -0.0000
                1411,         705.00       156.3492,      0.1430,      1.8439,      0.0527,      -0.0000
                1412,         705.50       154.5548,      0.0791,      1.6180,      0.0429,      -0.0000
                1413,         706.00       150.7673,      0.0647,      1.7836,      0.0677,      -0.0000
                1414,         706.50       162.9102,      0.0483,      1.5145,      0.0534,      -0.0000
                1415,         707.00       152.1454,      0.0517,      1.5891,      0.0697,      -0.0000
                1416,         707.50       162.3808,      0.0814,      1.4875,      0.0574,      -0.0000
                1417,         708.00       155.7082,      0.4348,      2.4619,      0.0864,      -0.0000
                1418,         708.50       166.8012,      0.4236,      2.6580,      0.0599,      -0.0000
                1419,         709.00       154.0685,      0.1676,      1.7411,      0.0487,      -0.0000
                1420,         709.50       150.0520,      0.0719,      1.3350,      0.0369,      -0.0000
                1421,         710.00       145.5091,      0.0556,      1.4115,      0.0496,      -0.0000
                1422,         710.50       146.8306,      0.0330,      1.1142,      0.0325,      -0.0000
                1423,         711.00       144.1018,      0.0294,      1.1799,      0.0498,      -0.0000
                1424,         711.50       149.5219,      0.0200,      0.9738,      0.0383,      -0.0000
                1425,         712.00       148.6328,      0.0207,      1.0603,      0.0543,      -0.0000
                1426,         712.50       152.8232,      0.0170,      0.9255,      0.0515,      -0.0000
                1427,         713.00       151.3068,      0.0158,      0.9232,      0.0602,      -0.0000
                1428,         713.50       155.5072,      0.0113,      0.7098,      0.0544,      -0.0000
                1429,         714.00       150.4187,      0.0081,      0.6443,      0.0603,      -0.0000
                1430,         714.50       148.0038,      0.0049,      0.3861,      0.0494,      -0.0000
                1431,         715.00       140.5636,      0.0040,      0.5211,      0.0710,      -0.0000
                1432,         715.50       141.2201,      0.0040,      0.3781,      0.0712,      -0.0000
                1433,         716.00       138.3226,      0.0052,      0.5726,      0.1003,      -0.0000
                1434,         716.50       156.8806,      0.0088,      0.7578,      0.1305,      -0.0000
                1435,         717.00       148.7135,      0.0048,      0.5616,      0.1362,      -0.0000
                1436,         717.50       153.6567,      0.0026,      0.2801,      0.1418,      -0.0000
                1437,         718.00       146.4611,      0.0050,      0.5570,      0.1896,      -0.0000
                1438,         718.50       145.5507,      0.0024,      0.2557,      0.1783,      -0.0000
                1439,         719.00       140.8221,      0.0035,      0.4962,      0.2076,      -0.0000
                1440,         719.50       140.5222,      0.0026,      0.2912,      0.1886,      -0.0000
                1441,         720.00       137.4108,      0.0035,      0.5055,      0.2117,      -0.0000
                1442,         720.50       148.7325,      0.0049,      0.4720,      0.2056,      -0.0000
                1443,         721.00       157.4628,      0.0057,      0.5747,      0.1899,      -0.0000
                1444,         721.50       169.2160,      0.0130,      0.7961,      0.2035,      -0.0000
                1445,         722.00       160.5891,      0.0141,      0.6583,      0.2068,      -0.0000
                1446,         722.50       165.6080,      0.0092,      0.4419,      0.2005,      -0.0000
                1447,         723.00       151.0303,      0.0171,      0.8218,      0.2494,      -0.0000
                1448,         723.50       161.9560,      0.0207,      0.9825,      0.2541,      -0.0000
                1449,         724.00       152.4459,      0.0108,      0.8615,      0.2523,      -0.0000
                1450,         724.50       159.1609,      0.0082,      0.7050,      0.2467,      -0.0000
                1451,         725.00       151.2725,      0.0041,      0.5115,      0.2199,      -0.0000
                1452,         725.50       150.9335,      0.0051,      0.4774,      0.2074,      -0.0000
                1453,         726.00       147.4117,      0.0051,      0.5929,      0.2105,      -0.0000
                1454,         726.50       153.2240,      0.0047,      0.4414,      0.1861,      -0.0000
                1455,         727.00       148.3708,      0.0040,      0.5047,      0.1877,      -0.0000
                1456,         727.50       145.7960,      0.0049,      0.4574,      0.1761,      -0.0000
                1457,         728.00       139.2430,      0.0036,      0.4974,      0.1814,      -0.0000
                1458,         728.50       136.8819,      0.0035,      0.3598,      0.1730,      -0.0000
                1459,         729.00       131.3508,      0.0036,      0.5244,      0.1953,      -0.0000
                1460,         729.50       133.1835,      0.0033,      0.3515,      0.1879,      -0.0000
                1461,         730.00       131.6496,      0.0043,      0.5543,      0.2182,      -0.0000
                1462,         730.50       147.4064,      0.0062,      0.5461,      0.2286,      -0.0000
                1463,         731.00       153.4526,      0.0086,      0.7022,      0.2422,      -0.0000
                1464,         731.50       167.6429,      0.0101,      0.7070,      0.2081,      -0.0000
                1465,         732.00       155.0385,      0.0037,      0.4536,      0.1995,      -0.0000
                1466,         732.50       149.7966,      0.0034,      0.3356,      0.2026,      -0.0000
                1467,         733.00       146.5766,      0.0042,      0.5289,      0.2225,      -0.0000
